Lat,Long,h_tx_asl,h_rx_asl,delta_h_tx_rx,d_2d,d_3d,freq,avg_building_heigth,avg_vegetation_heigth,avg_ground_heigth,building_depth_2d,building_depth_3d,n_building,vegetation_depth_2d,vegetation_depth_3d,n_vegetation,avg_diffracted_comp,std_building,std_vegetation,std_ground,pl
-22.98557184,-43.21519624,71,10.59459496,60.40540504,1471.401875,1472.6412,3500,9.8395,1.6892,7.205,122,122.103,7,35,35.0295,5,37.599,9.2887,7.5442,6.2697,130.59518
-22.98552197,-43.21518933,71,10.91351318,60.08648682,1473.594496,1474.819,3500,9.8911,1.8022,7.2546,113,113.094,7,12,12.01,4,40.638,9.4387,7.6428,6.2389,131.50018
-22.98547957,-43.21517589,71,11.20270252,59.79729748,1476.216357,1477.427,3500,9.7344,2.2789,7.2956,112,112.092,9,27,27.0221,5,41.068,9.5826,8.179,6.2137,132.24619
-22.9854262,-43.21515841,71,11.59459496,59.40540504,1479.588423,1480.7805,3500,9.865,2.5002,7.3473,122,122.098,13,32,32.0258,8,41.649,9.9164,8.4358,6.1826,128.09218
-22.98538427,-43.21514468,71,11.98648643,59.01351357,1482.250706,1483.425,3500,9.7824,2.4098,7.3822,100,100.079,9,16,16.0127,5,42.662,9.7455,8.3847,6.1481,134.25517
-22.98534805,-43.21513282,71,12.22162151,58.77837849,1484.558965,1485.7222,3500,9.7311,2.6515,7.4046,107,107.084,12,18,18.0141,6,43.43,10.079,8.7263,6.1313,141.38818
-22.98530871,-43.21511883,71,12.24060631,58.75939369,1487.184111,1488.3445,3500,9.9451,2.7438,7.4189,126,126.098,15,19,19.0148,7,44.06,10.512,8.907,6.1118,138.46819
-22.98529206,-43.21511256,71,12.25272751,58.74727249,1488.33273,1489.4917,3500,10.025,2.7089,7.427,126,126.098,13,14,14.0109,7,44.084,10.68,8.6043,6.104,141.01518
-22.98525877,-43.21510001,71,12.27785492,58.72214508,1490.635039,1491.7913,3500,9.9354,2.7602,7.4468,128,128.099,13,46,46.0357,7,46.759,10.476,8.5222,6.0885,131.66718
-22.98524212,-43.21509373,71,12.25986195,58.74013805,1491.788721,1492.9447,3500,9.8534,2.8586,7.4516,122,122.095,12,18,18.014,7,46.753,10.343,8.8548,6.0724,141.31117
-22.98523658,-43.21509164,71,12.38027668,58.61972332,1492.173655,1493.3247,3500,9.7914,2.9873,7.4552,116,116.089,15,27,27.0208,9,46.793,10.432,9.0681,6.0693,132.29617
-22.98521438,-43.21508327,71,12.43356419,58.56643581,1493.715255,1494.8629,3500,9.7669,3.0547,7.468,112,112.086,22,51,51.0392,17,46.811,10.452,9.1602,6.0572,133.72118
-22.98519774,-43.21507699,71,12.42456722,58.57543278,1494.873408,1496.0205,3500,9.808,3.1048,7.4782,109,109.084,19,54,54.0415,14,39.606,10.546,9.1555,6.0527,139.29218
-22.98519219,-43.2150749,71,12.4958477,58.5041523,1495.25983,1496.4039,3500,9.7801,3.2234,7.4823,108,108.083,15,60,60.0459,12,39.624,10.786,9.2548,6.0504,144.24619
-22.98518109,-43.21507072,71,12.48685074,58.51314926,1496.03323,1497.1771,3500,10.004,3.1191,7.4893,114,114.087,18,52,52.0398,14,40.122,11.052,9.2867,6.0466,143.29417
-22.98516999,-43.21506653,71,12.59826946,58.40173054,1496.80737,1497.9463,3500,10.389,2.9127,7.4963,126,126.096,18,46,46.035,12,40.525,11.607,8.8265,6.0421,142.72118
-22.98516445,-43.21506444,71,12.57911968,58.42088032,1497.194717,1498.3341,3500,10.593,2.7383,7.4982,135,135.103,21,63,63.048,12,39.832,11.725,8.5239,6.0333,138.88017
-22.98515335,-43.21506026,71,12.51427746,58.48572254,1497.969966,1499.1112,3500,10.785,2.6096,7.5011,153,153.117,16,64,64.0488,9,35.453,11.97,8.2487,6.0205,143.72118
-22.98514225,-43.21505607,71,12.44943523,58.55056477,1498.745951,1499.8892,3500,10.845,2.6933,7.5058,158,158.121,14,47,47.0359,9,40.362,12.201,8.5153,6.0107,138.29718
-22.98513115,-43.21505189,71,12.40600872,58.59399128,1499.522673,1500.667,3500,10.965,2.757,7.5139,158,158.121,15,47,47.0359,11,47.102,12.263,8.7892,6.0068,138.90318
-22.98511451,-43.21504562,71,12.27632332,58.72367668,1500.689134,1501.8376,3500,11.488,2.797,7.5259,172,172.132,14,40,40.0306,14,50.455,13.199,8.623,6.0018,136.82617
-22.98509786,-43.21503934,71,12.22575855,58.77424145,1501.857245,1503.0068,3500,11.459,3.127,7.537,162,162.124,16,44,44.0337,11,50.445,13.325,9.512,5.9964,132.50418
-22.98507567,-43.21503097,71,12.11035061,58.88964939,1503.417285,1504.5702,3500,11.407,3.2568,7.5508,161,161.124,17,36,36.0276,12,50.222,13.464,9.9022,5.9821,133.01418
-22.98504793,-43.21502051,71,11.93723965,59.06276035,1505.371438,1506.5297,3500,11.918,2.8735,7.5658,180,180.139,15,19,19.0146,8,49.241,14.187,8.7209,5.965,137.87817
-22.98501464,-43.21500796,71,11.69928646,59.30071354,1507.722414,1508.8882,3500,11.507,3.182,7.5851,168,168.13,16,28,28.0217,10,50.34,13.694,9.3095,5.9414,131.24818
-22.98498689,-43.2149975,71,11.58387852,59.41612148,1509.686533,1510.8553,3500,11.769,3.0295,7.6034,173,173.134,13,26,26.0201,7,49.619,13.768,9.0539,5.9297,133.10918
-22.98494805,-43.21498286,71,11.36020279,59.63979721,1512.443859,1513.6193,3500,11.19,3.5,7.6256,166,166.129,11,39,39.0303,5,48.84,12.735,9.8858,5.9042,131.11118
-22.98490922,-43.21496821,71,11.12224865,59.87775135,1515.20996,1516.3926,3500,11.35,3.7378,7.6498,179,179.14,16,57,57.0445,10,48.824,13.175,9.4931,5.8751,131.52118
-22.98486483,-43.21495148,71,10.82659149,60.17340851,1518.381904,1519.5737,3500,10.618,3.9452,7.6857,160,160.126,17,117,117.092,17,46.565,11.918,9.4996,5.8446,132.36618
-22.98481489,-43.21493265,71,10.61005402,60.38994598,1521.963877,1523.1615,3500,10.831,3.9376,7.7334,179,179.141,18,106,106.084,14,46.403,11.528,10.026,5.7971,136.62418
-22.9847652,-43.21491356,71,10.3143959,60.6856041,1525.577176,1526.7837,3500,11.604,3.6057,7.7917,205,205.162,22,91,91.072,16,39.863,11.814,9.9698,5.7545,131.38419
-22.98472758,-43.21489855,71,10.22275352,60.77724648,1528.375704,1529.5837,3500,11.584,3.8507,7.8305,196,196.155,20,87,87.0688,17,45.537,11.923,10.33,5.719,132.80518
-22.98467901,-43.21487918,71,10.35551071,60.64448929,1531.99989,1533.1997,3500,11.896,3.7025,7.872,167,167.131,18,102,102.08,13,46.476,12.252,10.084,5.6806,137.90417
-22.98463587,-43.21486199,71,10.47591782,60.52408218,1535.227129,1536.4197,3500,12.189,3.7765,7.9089,164,164.127,16,97,97.0754,16,46.746,12.628,9.9412,5.6552,135.31718
-22.98459749,-43.2148467,71,10.55200958,60.44799042,1538.108137,1539.2954,3500,11.776,3.9487,7.9392,142,142.11,15,96,96.0741,11,44.71,12.091,9.9734,5.6349,140.24118
-22.98455985,-43.2148317,71,10.63333321,60.36666679,1540.94123,1542.1232,3500,11.447,3.9104,7.9702,137,137.105,12,91,91.0699,8,45.533,12.062,9.4014,5.6107,138.82118
-22.98452973,-43.2148197,71,10.6943264,60.3056736,1543.213234,1544.3911,3500,11.285,4.0915,7.994,145,145.111,14,93,93.071,13,45.674,12.131,9.543,5.5901,144.46819
-22.98449209,-43.2148047,71,10.78652477,60.21347523,1546.060114,1547.2322,3500,11.677,4.2831,8.0247,147,147.111,14,97,97.0735,12,45.072,12.82,9.7308,5.5675,139.63419
-22.98446198,-43.2147927,71,10.83664322,60.16335678,1548.343093,1549.5116,3500,12.118,4.4621,8.0491,158,158.119,20,110,110.083,18,38.522,13.568,10.003,5.5527,138.91518
-22.98443186,-43.2147807,71,10.89763641,60.10236359,1550.630915,1551.7953,3500,12.864,4.3043,8.0738,174,174.131,18,107,107.08,15,51.224,14.392,9.9241,5.5393,131.57417
-22.98440175,-43.2147687,71,10.95862865,60.04137135,1552.923559,1554.0839,3500,13.498,4.204,8.1012,197,197.147,20,83,83.0621,14,53.242,15.184,10.019,5.5287,141.53517
-22.98437164,-43.2147567,71,11.0087471,59.9912529,1555.221003,1556.3776,3500,13.266,5.068,8.1237,191,191.142,23,98,98.0729,16,65.002,15.596,11.818,5.5125,132.90218
-22.98434905,-43.2147477,71,11.04940891,59.95059109,1556.947223,1558.101,3500,13.786,5.0511,8.137,211,211.157,24,90,90.0668,19,65.01,16.414,12.073,5.4909,134.20218
-22.98432647,-43.2147387,71,11.10094547,59.89905453,1558.676123,1559.8267,3500,14.13,4.6023,8.1538,213,213.157,20,85,85.0628,14,64.267,16.637,11.503,5.4812,138.79417
-22.98429636,-43.2147267,71,11.16193867,59.83806133,1560.985474,1562.132,3500,14.102,4.7532,8.177,209,209.154,23,94,94.0691,16,65.032,16.795,11.521,5.4738,139.67519
-22.9842813,-43.2147207,71,11.20260048,59.79739952,1562.141924,1563.286,3500,13.821,5.0072,8.1863,206,206.151,17,101,101.074,12,64.284,16.672,11.974,5.4655,135.37817
-22.98425871,-43.2147117,71,11.24326229,59.75673771,1563.878808,1565.02,3500,13.259,5.403,8.2015,197,197.144,18,111,111.081,13,59.311,16.517,12.331,5.4591,134.52017
-22.98424366,-43.2147057,71,11.19628334,59.80371666,1565.0382,1566.1804,3500,13.121,5.5235,8.2111,196,196.143,22,117,117.085,21,66.039,16.61,12.326,5.4551,133.79218
-22.98425119,-43.2147087,71,11.25271797,59.74728203,1564.458357,1565.5989,3500,13.216,5.3933,8.2063,197,197.144,20,114,114.083,15,66.051,16.649,12.081,5.4565,136.24217
-22.98426624,-43.2147147,71,11.23380661,59.76619339,1563.299552,1564.4417,3500,13.443,5.2888,8.1967,197,197.144,20,111,111.081,14,66.047,16.58,12.211,5.4619,136.68417
-22.98427377,-43.2147177,71,11.21205711,59.78794289,1562.720591,1563.8639,3500,13.719,5.1174,8.1921,205,205.15,20,104,104.076,14,64.285,16.755,12.073,5.4644,133.91219
-22.9842286,-43.2146997,71,11.18993664,59.81006336,1566.198765,1567.3403,3500,12.965,5.5324,8.2165,192,192.14,22,116,116.085,19,58.698,16.353,12.364,5.4459,134.19318
-22.98421354,-43.2146937,71,11.07388878,59.92611122,1567.360499,1568.5056,3500,12.579,5.7152,8.2241,183,183.134,17,120,120.088,19,58.346,16.198,12.205,5.4429,141.01318
-22.98419849,-43.2146877,71,11.06754303,59.93245697,1568.5234,1569.668,3500,12.638,5.4493,8.2317,185,185.135,16,120,120.088,16,58.345,16.24,11.582,5.4402,132.62918
-22.98416837,-43.2146757,71,10.96237564,60.03762436,1570.852695,1571.9996,3500,12.578,5.3054,8.2417,173,173.126,16,126,126.092,17,57.494,16.605,10.656,5.4174,134.05318
-22.98413073,-43.2146607,71,10.78195763,60.21804237,1573.770832,1574.9225,3500,11.884,5.4938,8.256,148,148.108,20,116,116.085,17,67.556,15.976,10.546,5.4053,136.48119
-22.98407804,-43.2146397,71,10.5779686,60.4220314,1577.868322,1579.0248,3500,11.531,5.2164,8.2704,143,143.105,15,92,92.0675,10,67.516,14.545,10.767,5.3889,129.86818
-22.98403287,-43.2146217,71,10.37397957,60.62602043,1581.391614,1582.5533,3500,11.425,5.0006,8.2864,136,136.1,12,71,71.0522,15,66.725,14.141,10.199,5.385,129.48418
-22.9839877,-43.2146037,71,10.09116459,60.90883541,1584.925135,1586.0951,3500,11.435,5.4263,8.2966,142,142.105,11,79,79.0584,10,58.318,14.302,10.73,5.3632,140.73817
-22.98394253,-43.2145857,71,9.667021751,61.33297825,1588.468815,1589.6525,3500,11.719,5.6691,8.3038,158,158.118,16,80,80.0596,17,62.695,14.582,11.13,5.345,138.91718
-22.98389736,-43.2145677,71,9.301008224,61.69899178,1592.022587,1593.2178,3500,12.518,5.2277,8.313,173,173.13,15,68,68.051,16,70.46,15.789,10.278,5.3332,137.98218
-22.98384668,-43.21454769,71,8.990032196,62.0099678,1596.003841,1597.208,3500,13.247,4.6547,8.3205,170,170.128,12,59,59.0445,12,72.498,16.769,9.9151,5.3294,136.08818
-22.98380184,-43.21453009,71,9.00475502,61.99524498,1599.526994,1600.7279,3500,12.799,4.9931,8.3237,137,137.103,11,78,78.0586,9,72.167,16.895,10.61,5.3178,135.65918
-22.98377002,-43.2145176,71,9.003582954,61.99641705,1602.033239,1603.2323,3500,12.46,5.153,8.3237,141,141.106,14,72,72.0539,11,61.667,16.5,10.967,5.2975,136.49017
-22.98371881,-43.21445953,71,9.07459259,61.92540741,1609.678786,1610.8695,3500,12.283,5.18,8.3208,153,153.113,16,70,70.0518,16,63.519,15.81,11.053,5.285,137.13017
-22.98371952,-43.21444812,71,9.093355179,61.90664482,1610.731268,1611.9205,3500,12.373,5.0871,8.3174,153,153.113,16,65,65.048,16,69.019,15.925,10.959,5.2857,139.30418
-22.98365272,-43.21447144,71,9.023908615,61.97609138,1611.325731,1612.5172,3500,13.349,5.8962,8.3511,204,204.151,26,106,106.078,15,54.587,17.623,11.251,5.2804,129.12018
-22.98359957,-43.21445048,71,9.174667358,61.82533264,1615.562503,1616.745,3500,14.38,5.8905,8.3689,239,239.175,22,103,103.075,14,62.435,18.368,11.083,5.2655,141.34418
-22.98355705,-43.21443371,71,9.323935509,61.67606449,1618.961521,1620.1359,3500,14.627,5.7569,8.386,257,257.187,18,101,101.073,12,62.465,18.763,10.746,5.2476,141.12617
-22.98350389,-43.21441274,71,9.547838211,61.45216179,1623.222208,1624.385,3500,14.169,5.8448,8.4121,238,238.171,24,87,87.0623,18,63.31,18.23,11.171,5.2298,137.85318
-22.98346137,-43.21439597,71,9.697107315,61.30289268,1626.640222,1627.7949,3500,13.78,5.8869,8.4316,202,202.144,19,74,74.0526,16,62.939,17.38,11.352,5.213,137.67317
-22.98340822,-43.21437501,71,9.854101181,61.14589882,1630.924486,1632.0703,3500,13.414,5.841,8.4567,195,195.137,20,101,101.071,14,49.951,16.727,11.076,5.1961,138.22218
-22.9833657,-43.21435823,71,10.01816559,60.98183441,1634.361229,1635.4985,3500,13.27,6.1696,8.4717,212,212.148,27,89,89.062,22,50.006,16.533,11.669,5.165,136.60518
-22.98331255,-43.21433727,71,10.09619141,60.90380859,1638.668738,1639.8002,3500,13.175,5.894,8.4887,202,202.14,18,92,92.0636,19,50.032,16.141,11.628,5.1533,137.90718
-22.98327003,-43.2143205,71,10.15311432,60.84688568,1642.123945,1643.2509,3500,12.876,5.9092,8.4971,187,187.128,21,105,105.072,17,50.051,15.732,11.898,5.1456,139.88419
-22.98322751,-43.21430373,71,10.20488739,60.79511261,1645.587274,1646.71,3500,13.035,5.6031,8.5004,177,177.121,18,89,89.0608,14,49.735,15.181,10.988,5.1397,139.19218
-22.98318498,-43.21428695,71,10.19924831,60.80075169,1649.058675,1650.1792,3500,12.762,5.7717,8.5061,169,169.115,13,45,45.0306,11,50.14,14.067,11.306,5.1345,142.91518
-22.98314246,-43.21427018,71,10.19548893,60.80451107,1652.538096,1653.6564,3500,13.351,5.6168,8.5082,193,193.131,22,38,38.0257,9,49.439,14.584,10.871,5.1156,133.07617
-22.98308931,-43.21424922,71,10.21804523,60.78195477,1656.898574,1658.0131,3500,14.151,5.4425,8.5144,191,191.129,16,47,47.0316,11,49.444,15.143,10.652,5.095,140.51718
-22.98304679,-43.21423245,71,10.225564,60.774436,1660.395857,1661.5077,3500,13.985,5.6234,8.5244,212,212.142,22,62,62.0415,18,50.704,14.762,10.914,5.0859,133.98318
-22.9830149,-43.21421987,71,10.21992493,60.78007507,1663.023978,1664.1343,3500,14.554,5.3819,8.5297,252,252.168,22,55,55.0367,16,50.444,15.081,10.645,5.075,133.31418
-22.98298301,-43.21420729,71,10.225564,60.774436,1665.656498,1666.7648,3500,14.169,6.0321,8.5377,247,247.164,22,83,83.0553,22,46.556,15.321,11.113,5.0671,140.05318
-22.98292986,-43.21418632,71,10.22180462,60.77819538,1670.053749,1671.1593,3500,13.694,6.3751,8.547,244,244.162,19,79,79.0523,15,43.805,15.45,11.046,5.0498,141.21118
-22.98288734,-43.21416955,71,10.25104713,60.74895287,1673.580242,1674.6824,3500,13.094,7.0565,8.5551,231,231.152,19,102,102.067,18,48.084,15.743,11.334,5.0317,141.90118
-22.98283418,-43.21414859,71,10.22232246,60.77767754,1677.999142,1679.0995,3500,12.327,7.3895,8.5701,230,230.151,16,90,90.0591,14,49.074,16.103,10.974,5.0148,136.39618
-22.98278103,-43.21412762,71,10.23429108,60.76570892,1682.429937,1683.527,3500,11.849,7.5048,8.5799,185,185.121,14,95,95.062,8,49.078,15.824,10.823,4.9976,142.36218
-22.98271725,-43.21410246,71,10.24596024,60.75403976,1687.762459,1688.8556,3500,11.681,7.8666,8.5939,130,130.084,15,94,94.0609,15,50.582,15.041,11.393,4.9851,140.59818
-22.98266608,-43.21404253,71,10.37911415,60.62088585,1695.734626,1696.8179,3500,12.327,7.1952,8.591,136,136.087,13,83,83.0531,13,51.595,15.493,10.596,4.9608,138.26118
-22.98261106,-43.2140607,71,10.14157677,60.85842323,1696.666706,1697.7578,3500,12.907,7.3758,8.6131,157,157.101,13,122,122.079,14,52.535,16.293,10.813,4.9421,143.73318
-22.98256493,-43.21404234,71,9.94623661,61.05376339,1700.569429,1701.665,3500,12.837,8.0359,8.6226,160,160.103,16,125,125.081,17,52.237,16.261,11.885,4.9287,141.19218
-22.98251836,-43.21402308,71,9.867227554,61.13277245,1704.584224,1705.6801,3500,13.353,7.8104,8.632,177,177.114,19,119,119.077,18,51.717,17.004,11.247,4.9134,139.36818
-22.98246601,-43.21400466,71,9.7914505,61.2085495,1708.811021,1709.9069,3500,14.039,7.2692,8.6433,201,201.129,17,111,111.071,22,46.549,17.407,11.039,4.9004,142.26418
-22.98243235,-43.21399281,71,9.742227554,61.25777245,1711.534289,1712.6302,3500,14.347,7.0361,8.6525,202,202.129,14,104,104.067,14,46.874,17.431,11.165,4.8856,142.25218
-22.98242114,-43.21398886,71,9.722797394,61.27720261,1712.443091,1713.5391,3500,14.644,6.7401,8.6571,208,208.133,17,93,93.0596,16,46.787,17.463,10.848,4.8832,142.38818
-22.98241366,-43.21398623,71,9.724740982,61.27525902,1713.049248,1714.1448,3500,14.666,6.6793,8.6589,204,204.13,15,87,87.0556,15,46.787,17.409,10.835,4.8808,141.01817
-22.98243609,-43.21399413,71,9.761657715,61.23834229,1711.231471,1712.3269,3500,14.236,7.1126,8.6511,198,198.127,15,109,109.07,15,46.877,17.381,11.235,4.8864,142.88017
-22.98244731,-43.21399808,71,9.766839981,61.23316002,1710.323366,1711.4192,3500,14.069,7.2932,8.6486,199,199.128,17,115,115.074,18,49.324,17.361,11.374,4.8962,140.11317
-22.98239122,-43.21397833,71,9.685880661,61.31411934,1714.86911,1715.9648,3500,14.703,6.7507,8.6648,196,196.125,15,75,75.048,14,53.948,17.419,10.812,4.877,136.82217
-22.98235383,-43.21396517,71,9.629533768,61.37046623,1717.906825,1719.0027,3500,14.581,6.891,8.6736,192,192.123,22,78,78.0498,16,53.926,17.23,11.141,4.8654,141.31818
-22.98232017,-43.21395333,71,9.599740982,61.40025902,1720.645676,1721.7408,3500,14.486,6.954,8.6775,187,187.119,20,95,95.0605,16,54.02,16.953,11.346,4.848,139.04817
-22.98228278,-43.21394017,71,9.543394089,61.45660591,1723.694271,1724.7894,3500,14.108,6.8261,8.6832,158,158.1,16,110,110.07,13,53.209,16.434,11.354,4.8453,139.54118
-22.9821559,-43.21382674,71,9.523963928,61.47603607,1740.374111,1741.4595,3500,13.367,6.4453,8.6762,137,137.085,13,77,77.048,16,52.305,15.733,10.702,4.822,140.36517
-22.98215723,-43.21380428,71,9.545336723,61.45466328,1742.364066,1743.4475,3500,13.395,6.5645,8.6704,140,140.087,13,74,74.046,14,52.309,15.795,11.008,4.82,139.26617
-22.98215812,-43.21378931,71,9.573834419,61.42616558,1743.691131,1744.7727,3500,13.371,6.6554,8.6671,138,138.086,11,79,79.049,15,52.315,15.828,11.133,4.82,140.88618
-22.98205483,-43.21385561,71,9.5,61.5,1742.794236,1743.879,3500,13.007,6.3168,8.6914,138,138.086,11,88,88.0548,14,51.625,14.912,11.011,4.8194,138.75818
-22.98200487,-43.21383581,71,9.5,61.5,1747.123168,1748.2052,3500,13.25,6.2489,8.6916,154,154.095,13,98,98.0607,19,51.625,15.289,10.636,4.806,139.26418
-22.98195476,-43.21381593,71,9.5,61.5,1751.476123,1752.5555,3500,13.487,6.2837,8.694,160,160.099,13,99,99.061,14,52.3,15.783,10.589,4.8057,137.30518
-22.98190309,-43.21379543,71,9.5,61.5,1755.974192,1757.0508,3500,13.794,6.4015,8.6954,160,160.098,17,109,109.067,14,43.9,16.1,10.762,4.8068,142.65518
-22.98185487,-43.2137763,71,9.5,61.5,1760.181194,1761.2552,3500,13.751,6.3572,8.6972,152,152.093,18,123,123.075,23,44.3,15.93,11.178,4.8071,143.92117
-22.9818032,-43.2137558,71,9.5,61.5,1764.698061,1765.7694,3500,14.104,6.2357,8.6983,165,165.1,17,113,113.069,19,53.7,15.907,11.361,4.8014,139.65318
-22.98175153,-43.2137353,71,9.5,61.5,1769.224543,1770.2931,3500,14.276,6.5695,8.7003,186,186.112,17,125,125.076,20,44.9,15.948,11.922,4.8064,143.28818
-22.98164418,-43.21365463,71,9.5,61.5,1782.101755,1783.1626,3500,15.611,5.5616,8.6957,216,216.129,18,82,82.0488,17,50.1,16.721,10.875,4.8105,137.05917
-22.98164237,-43.21363674,71,9.5,61.5,1783.813959,1784.8738,3500,15.648,5.4867,8.6921,214,214.127,17,83,83.0494,20,50.1,16.547,10.963,4.8078,138.00717
-22.98164064,-43.21361963,71,9.5,61.5,1785.451962,1786.5109,3500,15.606,5.4047,8.6872,211,211.125,17,81,81.0481,19,50.1,16.345,11.062,4.8041,128.62817
-22.98155119,-43.21365045,71,9.5,61.5,1787.349145,1788.4069,3500,16.019,5.8061,8.7136,239,239.141,14,116,116.069,14,52.083,17.473,11.062,4.811,121.97418
-22.98150076,-43.21362699,71,9.482394218,61.51760578,1792.122147,1793.1777,3500,16,5.8282,8.7172,246,246.145,18,107,107.063,15,45.622,17.647,10.887,4.8165,127.58418
-22.98145379,-43.21360337,71,9.470657349,61.52934265,1796.734546,1797.7878,3500,15.555,6.1315,8.7229,227,227.133,18,115,115.067,15,50.894,17.421,11.569,4.8058,135.99318
-22.98140682,-43.21357975,71,9.457159042,61.54284096,1801.353527,1802.4045,3500,15.337,5.939,8.733,225,225.131,18,92,92.0537,21,51.091,17.525,11.198,4.7979,127.49818
-22.98136376,-43.21355809,71,9.436619759,61.56338024,1805.59333,1806.6426,3500,15.174,5.9833,8.7406,220,220.128,20,90,90.0523,16,39.777,17.253,11.578,4.7879,135.57417
-22.98131679,-43.21353447,71,9.423122406,61.57687759,1810.224783,1811.2719,3500,15.869,5.3764,8.7463,239,239.138,25,69,69.0399,17,44.103,17.315,10.797,4.7846,138.91718
-22.98127765,-43.21351478,71,9.415493011,61.58450699,1814.089244,1815.1343,3500,15.883,5.4215,8.7491,236,236.136,23,76,76.0438,17,52.702,17.139,11.092,4.7798,140.72517
-22.9812346,-43.21349312,71,9.404930115,61.59506989,1818.345279,1819.3882,3500,16.091,5.214,8.7535,229,229.131,27,77,77.0442,18,45.915,16.907,10.959,4.7771,137.04518
-22.98119154,-43.21347147,71,9.381455421,61.61854458,1822.606649,1823.6479,3500,15.821,5.4509,8.7572,225,225.129,22,86,86.0492,14,50.476,16.845,10.987,4.7729,139.19518
-22.98115631,-43.21345375,71,9.369131088,61.63086891,1826.097166,1827.1368,3500,16.046,5.5209,8.7605,242,242.138,21,92,92.0524,16,50.574,16.895,10.849,4.7657,137.80219
-22.98113283,-43.21344194,71,9.372703552,61.62729645,1828.426138,1829.4644,3500,16.474,5.2089,8.7612,260,260.148,19,100,100.057,16,44.895,17.036,10.221,4.7599,133.98817
-22.98110793,-43.2134324,71,9.377952576,61.62204742,1830.629757,1831.6666,3500,16.498,5.2292,8.7649,266,266.151,16,78,78.0442,11,44.146,17.026,10.302,4.7535,143.53218
-22.98109428,-43.21342793,71,9.375328064,61.62467194,1831.772059,1832.8083,3500,16.394,5.4079,8.7668,267,267.151,17,77,77.0436,12,50.675,17.05,10.483,4.7496,142.45718
-22.98108746,-43.21342569,71,9.38713932,61.61286068,1832.343458,1833.379,3500,16.399,5.4611,8.7673,270,270.153,16,77,77.0435,12,50.677,17.066,10.476,4.7474,142.63217
-22.98108404,-43.21342457,71,9.385826111,61.61417389,1832.629219,1833.6647,3500,16.42,5.4112,8.7675,272,272.154,15,72,72.0407,12,50.677,17.08,10.347,4.7448,138.90318
-22.9810738,-43.21342121,71,9.384513855,61.61548615,1833.48675,1834.5219,3500,16.594,5.2777,8.7686,280,280.158,18,63,63.0356,15,50.677,16.961,10.232,4.7413,135.96417
-22.98106356,-43.21341785,71,9.383201599,61.6167984,1834.344651,1835.3793,3500,16.586,5.3522,8.7697,279,279.157,17,60,60.0339,13,50.677,16.973,10.434,4.7413,138.87617
-22.98104308,-43.21341114,71,9.392388344,61.60761166,1836.061561,1837.0948,3500,16.666,5.3743,8.7694,284,284.16,14,60,60.0338,9,50.678,16.92,10.558,4.7262,140.05518
-22.98101919,-43.21340331,71,9.397638321,61.60236168,1838.066488,1839.0985,3500,16.88,5.0941,8.7697,287,287.161,16,55,55.0309,11,50.68,16.883,10.186,4.7156,140.30818
-22.98098847,-43.21339323,71,9.401575089,61.59842491,1840.647189,1841.6776,3500,16.572,5.5934,8.771,288,288.161,20,79,79.0443,14,43.817,16.977,10.5,4.6992,137.07819
-22.98095776,-43.21338316,71,9.409448624,61.59055138,1843.231184,1844.2599,3500,16.44,5.882,8.7778,267,267.149,21,103,103.057,17,44.568,16.761,10.895,4.6846,135.13118
-22.9809168,-43.21336973,71,9.416009903,61.5839901,1846.681611,1847.7081,3500,16.234,6.121,8.7908,239,239.133,17,125,125.07,16,44.403,16.365,11.362,4.654,137.27419
-22.98087925,-43.21335742,71,9.418635368,61.58136463,1849.849596,1850.8743,3500,16.487,5.9288,8.802,242,242.134,16,131,131.073,13,50.484,16.418,10.879,4.635,139.01817
-22.9808383,-43.21334399,71,9.433071136,61.56692886,1853.311107,1854.3335,3500,16.372,5.9513,8.8159,242,242.134,14,132,132.073,11,44.906,16.319,10.893,4.6181,137.74118
-22.98079393,-43.21332944,71,9.43832016,61.56167984,1857.06755,1858.0876,3500,16.031,6.1032,8.8281,241,241.132,16,69,69.0379,10,50.488,16.252,11.012,4.6009,140.98518
-22.98074889,-43.21331692,71,9.380000114,61.61999989,1860.687761,1861.7078,3500,15.673,6.3913,8.8413,247,247.136,19,88,88.0483,9,65.095,16.492,11.218,4.5881,139.29218
-22.98070273,-43.2133045,71,9.492279053,61.50772095,1864.370239,1865.3845,3500,16.322,6.0739,8.8385,246,246.134,16,69,69.0376,11,78.873,18.104,11.267,4.584,137.65617
-22.98065656,-43.21329208,71,9.365316391,61.63468361,1868.06043,1869.0769,3500,16.227,6.4379,8.8307,250,250.136,17,75,75.0408,12,79.779,18.554,12.127,4.5835,138.25218
-22.98060974,-43.21328032,71,9.225830078,61.77416992,1871.73695,1872.7561,3500,16.353,6.5987,8.8177,243,243.132,19,89,89.0485,12,80.056,18.347,13.513,4.5835,132.26218
-22.98056659,-43.21328993,71,9.153770447,61.84622955,1873.331448,1874.3521,3500,16.695,6.3278,8.8007,228,228.124,19,92,92.0501,14,88.431,19.114,12.659,4.5875,138.36018
-22.98051692,-43.2132943,71,9.069185257,61.93081474,1875.769685,1876.7917,3500,17.145,6.0328,8.7817,232,232.127,17,78,78.0425,12,88.414,20.075,11.76,4.6051,138.88818
