pl_target,pl_pred_ann,pl_pred_svr,pl_pred_rf,pl_pred_gtb
112.48846,105.3841214,112.5181528,93.11968595,109.579231
115.74646,103.0258204,110.6787105,93.11968595,107.6020645
114.45747,103.7588125,110.2729739,93.11968595,107.853199
113.13046,104.5568382,112.2023479,93.11968595,108.0799482
107.30447,105.7424829,112.5591403,93.11968595,108.5473909
106.05746,112.1612998,116.788674,112.8844223,122.3074258
122.00246,113.0911806,116.376142,112.8844223,118.8701766
116.20547,110.8557183,114.3715226,93.11968595,110.886368
117.89346,108.042212,112.4943875,93.11968595,109.8332658
110.30347,115.0387878,117.7582177,112.8844223,121.5473663
109.86946,114.9580624,118.961575,112.8844223,122.2661113
130.33046,105.6336388,110.3588735,93.11968595,107.7155234
118.08646,105.636573,111.5830001,112.8844223,118.1635926
117.13547,109.5153769,116.967431,112.8844223,122.9715052
121.08546,110.2458414,116.9693014,112.8844223,122.9343169
121.80946,110.4079478,118.3761832,112.8844223,123.623327
121.25146,110.5806319,121.98118,112.8844223,123.1459477
123.98447,113.9930272,121.0677916,115.7585734,122.7542884
120.92346,114.1820968,120.9184413,112.8844223,122.5664801
124.84747,115.9825873,122.0773054,115.7585734,122.7542884
118.33646,117.3627578,124.6310428,115.9437538,123.6366665
120.76047,118.1024497,126.0841818,115.9437538,122.3139522
121.08147,121.6008179,122.8415148,115.9437538,120.9711285
118.81246,133.4306878,124.5325934,115.9437538,121.8899795
122.79546,132.3909816,127.0582827,115.7585734,119.6203383
122.61646,137.1734911,126.5376694,115.7585734,119.9171546
129.90247,144.7098331,128.6058062,115.9437538,120.3953021
121.43246,150.6421112,127.9862894,117.8256739,122.4724797
121.47646,153.4942241,127.5155302,121.071278,122.5782717
122.20046,148.4887506,133.5653476,119.7392606,123.0987101
120.11946,143.6611387,135.4596291,121.071278,123.1590163
119.92546,142.3268289,138.9375601,115.9437538,121.9896699
125.70847,142.9636261,141.4944328,119.7392606,123.4076464
129.63347,135.5771983,144.3247301,119.7392606,123.6406904
125.54247,147.408933,150.2357158,118.0119464,122.3877136
128.41147,149.504548,151.1637563,121.2512855,124.1045356
129.24246,150.4702258,154.8379695,121.2512855,126.2334391
122.84447,145.9745505,160.8588374,121.2512855,124.0968262
125.71146,129.3066617,162.112196,115.9437538,122.8301886
133.22746,120.4653812,162.0776949,116.4814653,122.5519377
123.03046,124.6691702,162.8607273,118.0177966,122.5894889
123.93047,118.6765629,165.0432318,115.9437538,122.0755474
125.24646,108.1061643,163.2264814,119.5540802,123.1945607
129.12546,111.557991,166.9538185,120.8860975,123.1945607
117.30547,104.0801975,165.940886,118.0119464,122.3177424
121.40147,111.1334752,167.210645,121.071278,123.5707191
118.84747,107.4045358,167.4364136,121.066105,123.1945607
121.47846,107.9601818,167.6535708,118.0119464,122.6250942
126.67847,111.8285035,166.7498045,121.066105,123.5019126
130.97647,112.2200529,166.2125737,121.2512855,123.1945607
124.98946,118.7175179,166.3012974,121.2512855,124.0268549
131.27547,114.7301388,165.1452484,121.2512855,123.1945607
131.12746,109.4118602,163.728081,121.066105,125.3234642
118.08147,112.334794,162.7351287,118.0119464,122.6167055
116.47746,111.8505814,162.3269498,118.0119464,122.6167055
122.18646,112.2583693,162.9642177,117.8289654,122.6167055
123.09846,107.4641062,162.7224952,120.7031165,123.4935238
121.86646,114.2986479,164.5036799,119.3556164,123.4935238
137.96446,122.1281065,164.4177766,115.7585734,121.7765842
126.57346,115.7460716,161.7622235,115.7585734,121.7765842
132.51346,125.6200893,162.5589036,119.5407968,123.1945607
125.78646,119.3224343,163.4478949,114.9584651,121.7126705
129.25046,126.6800955,163.8754054,119.7392606,123.5707191
127.13146,121.7973975,162.9319312,119.3556164,123.1945607
130.42247,121.7173355,161.9110346,112.8844223,119.7862175
123.28046,123.1467227,162.6983969,115.7585734,120.6630358
122.95046,120.8301317,160.6319504,112.8844223,121.1339612
120.58846,122.8422759,159.3226935,115.7585734,123.2963032
121.28246,128.4713673,162.2201488,112.8844223,122.5833226
129.07747,134.7048176,160.563598,112.8844223,122.5833226
125.09246,136.7948791,156.2864146,119.3556164,125.3419626
135.21046,131.1681413,153.9016007,116.6799291,124.4987546
128.86147,141.388342,153.0271581,115.9363037,123.7059583
141.99246,132.4711523,152.0405879,112.8844223,122.3652947
126.82446,142.4932712,151.6607492,112.8844223,121.1335749
128.45146,145.1414893,149.3859817,112.8844223,121.5974201
130.59447,146.1312374,149.2802271,115.9064132,123.0153966
125.81747,143.7166644,147.464596,115.9064132,123.2670347
128.32846,132.5385121,145.3078359,116.4814653,122.9704257
126.49847,139.8003108,143.6628734,116.4814653,123.2670347
124.54346,137.0203664,143.4352137,116.6799291,123.2670347
135.23546,134.4855067,141.8775125,93.57579005,117.4146668
118.15746,141.4655968,140.6137986,116.6799291,122.2549423
130.54646,131.966358,139.5343609,115.9064132,122.5515513
121.44247,126.3678319,137.5144876,112.8844223,121.1335749
123.54946,135.5391101,136.2878004,117.8326162,122.5902539
130.33546,136.9560296,134.7193876,115.7585734,121.7773492
135.87846,137.8829859,134.7857122,115.7585734,121.7773492
121.73347,141.0354004,134.0916555,115.7585734,121.7773492
122.29646,142.7687205,132.4680443,115.9437538,121.7773492
120.17947,143.4487435,130.9086218,116.1214841,122.4655098
124.07346,144.6706133,130.5560283,112.8844223,120.7486878
125.17747,147.5493501,129.0735145,112.8844223,121.2125331
127.97946,153.1263004,125.2242712,115.7585734,121.8417097
151.78746,151.6812551,123.1110183,119.5540802,122.2590584
126.35246,146.5702076,121.2476451,115.5355859,120.5021287
119.81046,144.0997774,119.7058206,112.8844223,119.7961166
126.20947,140.315362,118.5530899,115.9064132,119.3734377
118.67546,144.0902819,121.1018063,115.7585734,120.9479745
115.22247,138.9460925,120.3730738,115.7585734,120.9479745
117.65746,132.9325195,116.7357662,112.8844223,118.3662251
121.56046,131.2911149,115.3344427,112.8844223,116.5773152
133.21347,126.1383235,114.5336691,112.8844223,116.4753261
115.82346,122.4812284,113.286591,112.8844223,115.8730409
117.29846,119.8979413,112.6179349,112.8844223,115.2796156
114.86047,117.6289928,111.368109,112.8844223,112.1215953
114.50446,117.2003959,111.2058712,112.8844223,112.1215953
106.23146,111.2369122,113.1174669,112.8844223,119.403564
111.12846,112.062445,110.9811349,112.8844223,115.389925
115.52847,110.1129464,109.8624998,93.57579005,113.4186913
113.26846,105.6352191,108.9457762,93.57579005,116.1803937
107.35246,106.0883979,108.457184,93.11968595,109.9854167
114.67046,107.1397275,109.3960435,93.11968595,106.5543743
106.38346,105.1463609,108.2309365,93.11968595,104.6140615
98.756462,105.1508325,112.2220399,112.8844223,120.91924
105.39746,104.8096673,108.4924599,93.11968595,103.5980119
94.643463,104.2708517,105.9981213,93.11968595,103.0808227
92.249466,103.8036426,106.5026435,93.11968595,103.0808227
95.692467,103.7471442,106.7713849,93.11968595,103.0808227
92.307465,104.1408608,106.5572353,93.11968595,103.0808227
90.575462,104.0924973,106.5262485,93.11968595,103.0808227
98.420464,104.237485,106.5211486,93.11968595,103.0808227
91.544464,104.4470638,109.0930567,93.57579005,108.6087869
91.791466,104.0846633,106.58197,93.11968595,103.0808227
97.665466,104.1279922,106.438571,93.11968595,103.0808227
102.99646,104.2254693,106.6866181,93.11968595,103.0808227
97.888466,103.9866947,106.3853033,93.11968595,103.0808227
95.683464,104.6267021,109.8136134,93.11968595,104.8498047
90.543465,105.4458322,109.9466859,93.11968595,104.8498047
96.318466,109.020658,109.4855294,93.11968595,104.2375149
98.055466,112.4862525,110.3435766,93.11968595,104.6825235
98.322464,109.4963433,109.501736,93.11968595,108.8417595
96.853462,110.2875182,111.4199493,93.57579005,113.3283051
114.91647,110.0203878,110.7780028,93.11968595,105.0496088
96.267464,110.4467274,110.5248733,93.11968595,109.1232054
99.631462,109.7592047,110.5339171,93.11968595,109.1232054
99.143463,110.2570776,110.110543,93.11968595,109.1232054
98.280464,110.8402513,110.8056731,93.11968595,109.7406537
101.48946,111.5991273,111.1237627,93.11968595,103.5110528
94.476463,111.2404895,111.57614,93.11968595,103.7417334
94.645462,113.0070631,113.4569362,112.8844223,112.6303468
92.405464,112.9408763,113.3078175,112.8844223,116.9196349
99.177467,111.6421615,110.5862191,93.11968595,110.0066614
97.331467,111.3588736,109.9446661,93.57579005,113.3340421
99.06546,111.9526954,109.6245556,93.57579005,113.3340421
100.21246,109.8166635,112.2986591,112.8844223,116.0207406
108.61846,110.8297313,113.5117378,112.8844223,116.9492797
111.73447,109.2704325,113.6627813,112.8844223,116.4706662
110.45046,112.2795676,116.2657031,112.8844223,117.8481739
105.11846,111.3990575,115.9033311,112.8844223,119.8548919
103.13446,112.8630952,115.8312311,112.8844223,119.79871
106.45346,105.7929442,112.7845104,112.8844223,116.481837
100.77547,106.7056145,113.8841005,112.8844223,116.481837
103.02946,108.0983022,113.3458866,112.8844223,117.2692182
112.11946,109.9667932,114.0410714,112.8844223,117.6945709
105.77747,111.9021623,115.0839862,112.8844223,117.2051098
122.82346,111.2875485,115.15079,112.8844223,118.3666616
101.32846,108.5360147,114.4423817,112.8844223,119.2802223
114.39246,111.3475177,114.190747,112.8844223,118.3541091
100.10646,113.1463748,115.9439557,112.8844223,118.3666616
100.58746,113.3459723,116.4279774,112.8844223,119.8548919
99.524467,110.7797456,113.6024123,112.8844223,119.6325545
99.300461,111.496403,115.4134764,112.8844223,118.3541091
105.34946,113.3989972,117.4903928,112.8844223,119.9743315
96.164467,111.8942044,116.6034102,112.8844223,119.79871
95.802467,110.372396,114.6044855,112.8844223,117.6725525
97.736465,111.58647,112.2571943,112.8844223,116.8866246
96.210464,112.7534902,110.4554462,112.8844223,117.483532
91.039467,113.3194419,110.3738988,93.11968595,105.0553458
100.85046,111.2229195,110.9054241,93.57579005,113.3128668
95.237465,111.264063,110.8139003,93.11968595,105.7830592
101.96746,111.2021871,108.5418564,93.11968595,103.0938576
99.105461,109.6183836,107.6711715,93.11968595,103.3597959
107.39046,108.1753639,107.4220667,93.11968595,103.3597959
112.71546,108.1975203,107.4145312,93.11968595,103.3597959
109.09846,107.3361455,109.9633003,93.11968595,103.8558098
104.80046,107.8651055,109.4253274,93.57579005,113.578805
123.81647,107.3928823,109.4944636,93.11968595,105.2789335
113.78246,107.9329384,109.8498042,93.57579005,108.8665849
106.45547,107.6458538,109.9813288,93.57579005,108.8665849
104.99046,106.7459056,107.9865258,93.11968595,103.3386206
106.86946,106.8775037,108.2139394,93.11968595,103.3386206
103.39046,107.2684904,109.5448112,93.11968595,103.8558098
115.93047,106.7307718,107.9902287,93.11968595,103.3386206
116.98246,106.6846368,108.7880104,93.11968595,103.5743638
112.30447,104.5745449,106.8524655,93.11968595,103.3597959
112.64046,105.1144346,107.4471358,93.11968595,103.3386206
106.14346,99.83323895,106.4730181,93.11968595,103.3386206
108.13647,99.38855999,107.7704629,93.11968595,105.2789335
104.10246,100.8912757,107.5050733,93.11968595,103.6200666
108.07246,106.8000566,109.5381361,93.11968595,104.7049575
105.98846,107.4632218,109.8763175,112.8844223,112.6853551
110.87746,104.855189,107.2108664,93.11968595,103.3386206
105.43246,106.5363219,108.6432556,112.8844223,111.7095551
110.19746,109.589168,111.0753385,112.8844223,118.2150603
120.19247,112.7788556,113.448312,112.8844223,119.2571725
113.55046,113.6847288,113.8079446,112.8844223,119.3766121
110.90746,115.1506483,117.8039717,115.9437538,118.378355
105.05647,114.2633423,117.0326089,115.9437538,118.9898107
109.28947,113.146639,115.5345809,115.9437538,117.1135058
113.37347,113.4971735,114.4997941,115.9437538,117.891421
109.36346,114.0364269,113.6610207,115.9437538,116.6314557
110.25047,115.4689558,112.4758606,116.6799291,117.1726139
114.47746,116.6773798,112.6895291,119.5540802,118.0494322
112.80647,116.1320024,113.7933774,120.8860975,118.0469328
115.53346,117.2434892,113.9687304,120.8860975,118.0469328
106.39446,117.8798678,114.2874987,121.071278,117.8933298
107.88947,117.3750098,115.1722758,120.8860975,117.8933298
111.62547,118.1354651,115.4976731,121.066105,117.6905162
113.36646,119.3579805,116.3514983,121.066105,118.9032743
106.88346,119.5989064,116.3720915,118.191954,118.4043277
105.85947,118.5240897,116.1108376,118.191954,116.802348
110.06046,117.5321546,115.5746591,118.191954,116.802348
113.96446,117.4658736,115.5357351,118.191954,116.2637342
118.21646,119.186162,115.1026371,118.191954,116.1848998
140.43526,132.8704981,127.9310245,130.7753658,129.6272026
133.35927,135.4524366,129.2973995,127.1742913,127.58494
128.88026,134.5820009,128.5100579,127.1742913,127.58494
129.84326,134.1008735,129.0126954,127.3684823,128.4992895
136.34326,134.0836248,129.3240195,124.0551418,126.7456389
127.84627,132.7952642,128.9647607,130.8845206,130.9794739
132.34427,131.6589667,128.74256,130.8845206,130.9794739
128.73326,132.746473,128.6765939,132.2767882,132.23219
131.58226,132.2493704,128.8215056,131.0787116,132.490941
140.94327,133.4462812,129.9074045,128.6757138,130.6678698
137.01726,132.2416274,129.8853415,128.6757138,130.4808008
128.03726,131.7941529,129.8771417,128.5665589,129.1285294
133.34526,134.1587823,129.8700548,130.7753658,130.277874
134.83127,130.9749821,129.01516,125.075996,128.3651703
130.69127,132.7776163,130.8207417,125.4474094,129.0237296
132.02026,128.5996516,129.9555776,123.8779194,128.8088104
154.59526,128.3211095,130.081634,130.7753658,130.9218542
136.88327,129.9200388,130.2197249,130.7753658,130.6267517
127.51026,130.5552228,129.5989959,130.7753658,130.7373366
130.79927,131.6486929,130.5688901,128.6757138,131.1052164
131.10626,130.7595572,130.6156678,125.7507552,131.5394669
139.90826,132.1576418,132.0112099,125.1851509,130.8760048
136.10126,132.1251889,132.2600276,124.9901725,129.2776234
129.42126,132.0548546,131.0849194,125.7507552,130.8271257
134.80626,132.3321024,131.1977067,128.8699047,131.6664268
135.95326,131.6751127,130.8216344,132.2767882,132.9401694
128.42827,133.0734794,131.3908932,131.0787116,133.4283459
129.94426,131.4801487,130.0987057,132.2767882,133.1152993
130.68126,131.8724915,131.196721,132.2767882,133.1584411
136.27927,129.8053195,130.2033944,132.2767882,133.4535436
132.29227,128.3197764,129.4429822,132.2767882,134.0006623
134.63626,129.0861621,130.591082,132.2767882,133.7964849
129.80727,129.0882595,130.6080932,132.2767882,133.7964849
131.80426,130.5365118,131.803024,132.2767882,134.3797573
128.27527,131.0577406,131.9311352,132.2767882,136.8960902
128.51126,132.0033697,130.505102,132.2767882,136.6009878
131.62126,133.3399189,131.065593,132.2767882,137.4183869
132.51726,135.2659996,132.4486131,131.0787116,137.1212598
126.29427,133.323181,131.2975015,125.7507552,135.3841775
135.79927,134.8444984,132.2222872,128.8699047,136.4310296
136.58327,134.4025588,131.8496243,128.8699047,136.4310296
132.23427,131.389781,129.9883092,132.2767882,137.7047722
133.65526,133.2259932,130.5028968,132.2767882,137.7047722
131.69127,132.9290201,130.5258412,132.2767882,137.7047722
133.44127,133.2193826,132.2984067,126.9488318,135.8888556
132.65126,132.9758544,132.5832181,125.5565643,134.902043
136.36127,134.050399,133.0946298,130.8845206,136.6391252
134.34227,133.5754565,132.9745094,128.8699047,136.4310296
125.45526,133.9878542,133.3344596,125.5565643,134.8232086
138.35126,130.109075,133.5001872,128.6757138,135.4068828
133.39326,130.1728889,133.5196587,128.6757138,135.4068828
137.88026,132.9636774,133.3022121,132.2767882,138.8755609
139.26526,129.6651927,134.3161248,132.2767882,138.619934
128.46626,128.3679947,134.0475125,126.9488318,136.8040174
129.22327,128.6304938,134.1853231,126.9488318,136.8040174
129.50127,128.7226324,134.5964767,126.9488318,136.8040174
127.92926,129.0015444,134.6780646,126.9488318,136.8040174
133.77426,130.0694992,135.1591591,126.9488318,136.8040174
128.57826,130.344044,135.381204,130.0679814,137.6433185
127.21326,128.5795024,134.0576873,130.0679814,137.6433185
133.74426,128.7023476,134.2549252,130.0679814,137.3569331
132.94327,129.4492466,133.9491783,130.0679814,136.539534
136.57227,130.1880371,133.5114646,130.0679814,136.539534
131.61226,130.1475505,133.4895863,130.0679814,136.539534
127.32826,129.7042515,134.7016151,130.0679814,136.539534
129.50827,130.6459989,133.46246,132.2767882,137.5161496
131.48827,129.1580309,134.0676744,132.2767882,137.5161496
135.96126,129.0632306,134.0643186,132.2767882,137.5161496
134.71727,130.0448445,134.6547249,125.7507552,135.4031058
133.34326,129.0801194,134.1265222,126.9488318,135.7002329
132.81726,130.4604758,134.512923,126.5774185,135.7002329
128.09027,130.1341858,134.5264865,126.5774185,135.7002329
128.25726,130.5563424,134.3408608,125.075996,132.5696989
132.33426,131.186243,134.2510068,123.4887501,130.7230696
123.01627,130.8130017,133.8164431,124.8810176,131.7887166
130.75226,131.4883958,133.3419359,125.075996,132.5696989
132.63927,132.270791,133.546583,125.075996,132.5696989
130.56326,132.4013204,133.3613695,125.075996,132.5696989
129.74026,133.3137252,133.1975799,125.075996,132.5696989
127.35326,134.6046924,133.68979,123.6837284,131.3989941
130.51826,134.1729977,133.4127028,123.6837284,131.4021585
131.62427,134.69701,134.8954383,124.9901725,133.6320757
134.44026,134.8706105,134.7833646,125.1851509,134.413058
130.23827,134.9653582,134.8303464,125.1851509,134.413058
131.72527,134.9641116,134.8043337,125.1851509,134.413058
131.49026,134.7104022,134.7772599,124.9901725,133.6320757
130.85727,131.7585296,134.0069245,124.8810176,131.7887166
129.82527,133.1509847,134.1568258,125.075996,132.5696989
128.35826,136.8085073,134.7887815,123.8918557,131.3989941
130.68326,136.4723222,134.993649,125.1851509,134.3024731
134.63127,136.7986684,135.1946951,124.9901725,133.5301823
133.82826,136.6481817,135.109631,124.9901725,133.6320757
130.14926,136.7599517,135.0318038,124.9901725,133.6320757
127.11427,136.9944576,135.1781876,124.9901725,133.6320757
133.84627,137.3809406,135.1201708,125.1851509,134.413058
132.89627,137.4371904,134.7698439,125.1851509,134.413058
133.70526,137.2558181,134.3500208,123.6837284,131.509579
129.85027,137.2486783,134.1662412,123.6837284,131.509579
126.58427,137.2685395,133.828848,123.6837284,131.5127434
133.08727,137.1332425,133.6057094,123.4887501,130.7317611
132.36626,137.0265487,133.5376189,123.4887501,130.7317611
129.10826,136.2084952,134.0848161,123.4887501,130.8336545
130.15526,135.918137,134.3497337,123.4887501,130.8336545
131.01726,136.330773,134.3567171,123.6837284,131.6146368
130.92427,136.3523905,134.4179546,123.6837284,131.6146368
130.65726,136.5125155,134.3565866,123.6837284,131.6146368
130.19926,136.5555252,134.3173965,123.6837284,131.6146368
128.45526,136.0191783,134.420396,123.6837284,131.6146368
133.73126,135.8993663,134.2551648,123.6837284,131.6146368
125.79427,135.9908867,134.0744278,123.6837284,131.6146368
129.36127,136.3659944,134.1541867,123.6837284,131.6146368
137.38826,136.2225864,134.2314626,123.6837284,131.6146368
134.61026,136.3986963,134.2138722,123.6837284,131.6146368
128.10927,136.2533777,134.1803005,123.6837284,131.6146368
128.92627,136.2793259,134.2036707,123.6837284,131.6146368
130.21927,136.2641971,134.2575609,123.6837284,131.6146368
127.82526,136.231041,134.168687,123.6837284,131.6146368
134.91927,136.3236819,134.220792,123.6837284,131.6146368
136.05127,136.3133098,134.1755762,123.6837284,131.6146368
136.86426,136.6382601,133.9243865,123.6837284,131.6146368
132.96126,136.7033678,134.0055293,123.6837284,131.6146368
135.45926,136.2019909,134.2391567,123.6837284,131.6146368
128.47827,135.9324698,134.5498105,123.6837284,131.6146368
134.61327,135.9993935,134.501923,123.6837284,131.6146368
127.40327,135.8127212,134.2593818,123.4887501,130.8336545
128.74126,135.6734348,134.193523,123.4887501,130.8336545
131.69527,136.2154388,134.3023268,123.4887501,130.8336545
131.45926,136.2535554,134.5539582,123.4887501,130.8336545
124.85726,136.3073335,134.4590623,123.4887501,130.8336545
132.48627,136.1409897,134.328206,123.4887501,130.8336545
127.06426,136.7230205,134.3000875,123.4887501,130.8336545
125.20226,136.7839856,134.4336404,123.4887501,130.8336545
125.18427,136.8293807,134.3098575,123.4887501,130.8336545
130.60826,136.9262366,134.4050055,123.4887501,130.8336545
126.56526,137.7493253,134.2734336,123.4887501,130.6180118
135.17226,138.3643228,134.3608401,123.4887501,130.7230696
122.47026,138.437226,134.3534782,123.4887501,130.7230696
125.39426,138.3941297,134.2900927,123.4887501,130.7230696
130.21927,138.4790282,134.1604526,123.6837284,131.5040519
124.27927,138.6948518,133.9485815,123.6837284,131.3989941
134.68126,138.5421847,133.8253637,123.6837284,131.3989941
127.42826,138.4613926,133.7868467,123.6837284,131.3989941
125.67726,138.6510217,133.6758472,123.6837284,131.4021585
128.32927,138.6384391,133.6075719,123.6837284,131.4021585
130.31126,139.454424,133.5336974,123.6837284,131.4021585
132.31827,140.3241184,132.7650199,123.6837284,130.1686026
131.77127,139.7179674,132.7930821,123.6837284,130.1686026
123.33627,139.7632179,132.766981,123.6837284,130.1686026
128.64226,139.5674024,132.8072113,123.4887501,129.3876203
130.22527,139.8579498,132.7941828,123.6837284,130.4114062
122.95026,140.5024322,132.4164626,123.6837284,129.7954446
128.61526,140.3913481,132.4594454,123.6837284,129.7954446
123.29327,140.1796891,132.4833393,123.4887501,129.0144623
131.98427,141.4157493,132.6913389,123.4887501,129.0144623
131.11426,142.7706983,132.9879311,123.6837284,130.1084672
124.23827,142.0150986,132.5966436,123.6837284,129.4925056
126.53426,142.4362977,132.6170804,123.6837284,129.4925056
133.41426,142.7014982,132.6158836,123.6837284,129.4925056
134.21927,142.0515987,132.2217851,123.4887501,128.7115232
129.56827,141.2121556,131.9757751,123.4887501,128.1883433
123.11027,141.4755492,131.9762781,123.4887501,128.1883433
124.66827,141.7799754,131.9341443,123.4887501,128.1883433
121.55326,141.4879856,131.9000891,123.4887501,128.1883433
125.11127,141.9607445,131.9354314,123.4887501,128.1883433
120.39526,142.1015115,131.8702121,123.4887501,128.1883433
114.67826,141.6365239,131.6271488,123.4887501,128.1883433
128.50827,144.3530943,134.1912792,130.7753658,134.0826766
122.35426,141.7650275,131.4766831,123.4887501,128.1883433
124.09627,141.2536267,131.5057245,123.4887501,128.1883433
134.91626,141.4639373,131.6371631,123.4887501,128.1883433
124.33327,142.1183296,131.8354487,123.6837284,128.9693256
137.50026,143.653056,132.1159836,123.6837284,129.4925056
133.11526,144.0404646,132.3608027,123.6837284,129.4925056
123.98527,144.617867,132.7008146,123.6837284,129.8656636
131.66426,143.8024319,132.7298978,123.6837284,130.1084672
125.80527,144.0568604,132.9470439,123.6837284,131.0992195
135.45427,144.2210979,132.9431595,123.6837284,130.1084672
126.54327,144.4517957,133.0273611,123.6837284,130.1084672
131.68126,144.8530745,133.0399874,123.6837284,130.1084672
128.66327,142.8982044,132.4974383,123.4887501,128.6301442
128.55026,142.1303255,132.5560325,123.4887501,129.2461059
125.21227,138.4293633,131.7357184,123.4887501,128.1069643
130.82326,137.9441095,131.3596447,123.4887501,128.1069643
135.73726,137.9482282,131.1995843,123.4887501,128.1069643
135.61127,138.0612206,131.164303,123.4887501,128.1069643
128.87827,137.7624135,130.9143332,123.4887501,127.1821195
126.39027,138.9858576,130.6895516,123.4887501,127.1821195
130.07527,139.8372701,130.0416841,123.4887501,126.9505183
130.75926,140.0560248,129.4523247,123.4887501,126.9505183
133.56726,140.0402255,129.3451865,123.4887501,126.5000327
135.21626,138.9659553,129.792979,123.4887501,126.5000327
133.49026,138.6766366,130.354346,123.4887501,126.5000327
130.21826,138.4943191,130.3819404,123.4887501,126.5000327
137.69226,137.788259,130.3603927,123.4887501,126.5000327
132.99826,138.1661339,130.4647252,123.4887501,126.5000327
129.61127,138.4745078,130.2280271,123.4887501,126.2669887
136.68927,140.7044181,130.9282296,123.4887501,127.9480574
134.74327,142.2308173,131.2531486,123.4887501,128.3985431
129.57326,143.7084044,132.4454182,123.4887501,128.6301442
131.18826,144.926287,132.5794888,123.4887501,128.7115232
131.22426,149.215424,132.4956711,123.8779194,130.2440464
130.54726,149.3194085,133.0280476,124.0551418,129.6369511
136.95427,153.3394571,133.037418,129.5772891,132.3002221
129.52426,143.5430586,131.204611,123.4887501,128.2414499
133.24527,148.6537945,131.9836051,123.4887501,128.2400071
128.08826,153.7225799,132.6606715,129.3830982,131.214204
139.53926,153.872139,132.9170541,129.5772891,132.5198511
130.79027,152.1182035,133.1483294,129.3830982,130.9157405
132.13727,146.4529631,133.2216903,124.0551418,129.0998238
134.52327,145.0775483,129.7542583,123.4887501,126.9386028
135.68927,143.6673893,131.9419974,123.6837284,128.7232643
135.63826,144.5126304,131.0882123,123.6837284,128.7232643
131.30127,146.194744,130.1741619,123.4887501,128.3866275
133.64326,145.7864159,132.1735089,127.1742913,130.0857454
134.92226,148.219693,130.9551249,123.8779194,131.5428437
126.78526,147.0168615,131.4910652,130.7753658,133.9096239
126.25826,148.841482,132.1026409,130.7753658,133.9096239
127.05326,150.2240611,132.7471167,124.0551418,130.8762172
128.47726,147.6266389,133.4616777,128.5665589,133.0118428
127.54427,151.0053227,133.5661257,123.6837284,130.8762172
133.59227,150.4362533,132.0724193,123.4887501,130.0952349
130.04326,149.4022245,131.2313795,123.6837284,130.7743237
128.99727,149.0361724,131.6804973,124.0551418,130.8531582
135.14226,146.8750721,131.5076843,129.3830982,131.0623609
126.42826,146.6515555,130.0106974,123.4887501,128.3866275
130.73526,148.4180697,130.6265821,124.0551418,129.1676098
124.92426,147.2692369,131.4646405,123.6837284,131.3936443
128.81827,149.4100208,131.5086142,129.3830982,132.6690748
128.47726,145.2480025,130.9390575,123.6837284,129.2464442
133.84227,149.9264825,131.2555535,123.6837284,130.9313728
129.04227,143.7039128,130.4082225,123.6837284,129.3278232
139.37627,144.5924192,130.5612394,123.6837284,129.2464442
133.77026,145.2408091,129.3385323,123.6837284,128.7232643
133.55626,143.3091317,130.0151012,123.6837284,129.3278232
124.89326,146.3990196,129.8002093,123.6837284,129.3278232
135.55626,147.0617272,130.2580222,124.0551418,129.7009813
131.74927,145.4804289,129.3283013,123.6837284,129.9437849
134.43526,145.5899225,129.4875317,123.4887501,130.1535548
128.49626,142.3882712,130.0081731,123.4887501,128.1213363
129.95126,143.8507826,130.1041656,123.4887501,127.9206717
135.81926,144.1824938,130.0785507,123.4887501,127.0882632
128.99727,145.4928612,129.9396366,123.4887501,128.0162724
133.67726,145.3204499,129.7225653,123.6837284,129.3204347
134.86127,143.4504181,129.3679551,123.4887501,127.0914276
135.56026,141.9697967,128.5635383,123.4887501,125.6853783
130.33826,144.0572448,129.0949787,123.6837284,127.9143854
129.76526,144.5895948,130.0578711,124.0551418,127.6827842
126.96826,141.8182141,128.1975573,123.4887501,126.4513163
131.85927,142.8352673,126.2564549,123.4887501,126.3724818
126.12827,141.2126349,127.610158,123.6837284,127.5897191
127.52727,144.3771371,129.7678974,124.0551418,127.3555733
127.21726,143.3310988,130.33656,123.6837284,125.7028948
131.81827,144.9391646,129.5984322,127.1742913,127.5484197
123.82826,145.1422966,129.6110879,124.0551418,126.6277396
127.67326,144.521487,129.0499316,123.6837284,125.7028948
136.85426,145.6782936,127.1250938,123.4887501,124.8430781
133.27127,147.0803044,127.3609669,123.6837284,126.5489052
128.66727,146.1869939,127.262772,123.4887501,124.8430781
124.11327,146.9373854,127.4900078,123.4887501,124.8430781
127.15126,148.4243295,127.2677549,123.6837284,125.6240604
132.67926,147.8871058,127.9416639,123.6837284,125.6240604
127.54427,144.9091483,129.5522979,127.1742913,128.3476412
130.62627,145.1965405,130.5421198,129.3830982,129.4030911
128.40826,145.4556381,130.4053306,129.3830982,129.3242567
133.50226,146.2620078,130.7823066,123.6837284,127.0639945
131.07027,147.1170808,129.855186,129.3830982,129.3242567
131.75526,146.3894786,130.7395199,127.1742913,129.8325249
126.29527,145.044295,129.1747242,124.0551418,127.5083401
129.63626,143.3850695,128.4115545,123.6837284,127.2767389
129.83727,140.9638657,127.4984046,123.4887501,124.5824534
134.95027,141.9008061,125.7231888,123.4887501,124.6792404
