Sample,Long_Rx,Lat_Rx,h_tx,h_rx,delta_tx_rx,freq,Distance,avg_building_heigth,avg_vegetation_heigth,avg_ground_heigth,std_building,std_vegetation,std_ground,building_depth_2d,n_building,vegetation_depth_2d,n_intersection_veg,min_building,min_vegetation,min_ground,max_building,max_vegetation,max_ground,Pw,PL,RMS DS
214,-43.225468,-22.973265,3,3.5,0.5,3500,198.10342,4.3417,5.4033,6.6975,4.5016,6.7656,0.38815,13.52,4,23.432,5,0,0,5.9754,15,23,7.4579,-69.048309,89.668309,0.040511541
220,-43.225613,-22.973412,3,3.5,0.5,3500,178.58604,4.6955,5.1285,6.7027,4.3697,6.8198,0.39264,10.911,2,33.384,4,0,0,5.9982,15,21,7.4579,-67.514954,88.134954,0.08503671
226,-43.225864,-22.9737,3,3.5,0.5,3500,144.9832,5.9621,2.1103,6.7191,3.5462,4.1569,0.40396,3.851,1,8.5268,1,0,0,6,12,15,7.4554,-60.154644,80.774644,0.063602895
227,-43.225922,-22.973766,3,3.5,0.5,3500,137.72426,5.8605,1.8478,6.7336,3.6075,3.3764,0.39442,0.72619,1,0,0,0,0,6,11.5,8,7.4554,-53.696865,74.316865,0.061239079
229,-43.226021,-22.973906,3,3.5,0.5,3500,126.06622,5.3583,3.0906,6.7595,3.7235,5.1484,0.38581,0,0,15.527,1,0,0,6.0109,8,16,7.4554,-60.43779,81.05779,0
231,-43.226059,-22.973978,3,3.5,0.5,3500,122.06664,5.3537,3.6138,6.7815,3.7382,6.1668,0.37426,0,0,18.851,2,0,0,6.0243,8,20,7.4554,-58.695938,79.315938,0.086972557
234,-43.226189,-22.97422,3,3.5,0.5,3500,112.86913,3.6195,5.4956,6.9009,4.0207,6.6615,0.25612,0.1929,1,31.578,4,0,0,6.3135,11,18,7.4554,-66.235603,86.855603,0.05095908
235,-43.226238,-22.974298,3,3.5,0.5,3500,110.65173,4.6329,5.2748,6.9382,4.2984,6.9836,0.21703,2.6942,2,19.041,5,0,0,6.4171,17.5,19.5,7.4554,-66.18364,86.80364,0.14802566
237,-43.226341,-22.97444,3,3.5,0.5,3500,107.50382,2.588,11.431,7.003,3.8529,9.3379,0.14486,0.60943,1,56.213,2,0,0,6.6399,11.5,24,7.4554,-67.294167,87.914167,0.051314048
239,-43.226391,-22.974504,3,3.5,0.5,3500,107.13607,2.2106,12.479,7.0228,3.9598,8.3109,0.12081,1.3267,1,69.125,5,0,0,6.7591,17,22,7.4554,-61.742184,82.362184,0.022891415
346,-43.229733,-22.974892,3,3.5,0.5,3500,274.52112,7.4627,12.635,9.6736,10.699,11.296,1.3915,84.995,10,44.33,2,0,0,7.4554,42,31,11.845,-64.442017,85.062017,0.096292332
347,-43.229733,-22.974892,3,3.5,0.5,3500,274.52112,7.4627,12.635,9.6736,10.699,11.296,1.3915,84.995,10,44.33,2,0,0,7.4554,42,31,11.845,-55.83762,76.45762,0.11918472
348,-43.229755,-22.974865,3,3.5,0.5,3500,275.48257,3.6576,16.958,9.6871,7.5551,10.713,1.4046,42.779,16,56.901,3,0,0,7.4554,38.5,36,11.948,-48.883507,69.503507,1.1833241
349,-43.229649,-22.974716,3,3.5,0.5,3500,259.46091,1.6375,18.446,9.5533,3.8001,10.086,1.3519,3.7327,2,187.15,7,0,0,7.4554,16,29,11.999,-53.619427,74.239427,1.3378191
350,-43.229649,-22.974716,3,3.5,0.5,3500,259.46091,1.6375,18.446,9.5533,3.8001,10.086,1.3519,3.7327,2,187.15,7,0,0,7.4554,16,29,11.999,-52.353024,72.973024,0.19454423
351,-43.229649,-22.974716,3,3.5,0.5,3500,259.46091,1.6375,18.446,9.5533,3.8001,10.086,1.3519,3.7327,2,187.15,7,0,0,7.4554,16,29,11.999,-52.596237,73.216237,0.20500773
352,-43.229637,-22.974712,3,3.5,0.5,3500,258.14343,1.64,18.647,9.541,3.7894,9.9715,1.3444,2.8997,1,188.92,7,0,0,7.4554,16,29,11.986,-52.760632,73.380632,0.21448885
353,-43.229637,-22.974712,3,3.5,0.5,3500,258.14343,1.64,18.647,9.541,3.7894,9.9715,1.3444,2.8997,1,188.92,7,0,0,7.4554,16,29,11.986,-53.211033,73.831033,0.21412519
354,-43.229622,-22.97471,3,3.5,0.5,3500,256.82602,1.6722,18.53,9.528,3.8602,10.062,1.3356,4.8505,2,186.46,7,0,0,7.4554,16,29,11.966,-47.163086,67.783086,0.2128817
355,-43.22961,-22.974707,3,3.5,0.5,3500,255.50862,1.6943,18.647,9.516,3.9558,9.957,1.3278,5.0501,3,178.62,8,0,0,7.4554,22,29,11.95,-49.078503,69.698503,1.0689918
356,-43.229599,-22.974703,3,3.5,0.5,3500,254.19122,1.6931,18.772,9.5035,3.9382,9.8924,1.32,4.2137,2,179.75,7,0,0,7.4554,22,29,11.95,-50.547153,71.167153,1.0359989
358,-43.229576,-22.974695,3,3.5,0.5,3500,251.55641,1.6895,18.844,9.4782,3.963,9.848,1.3027,5.0327,3,180.03,7,0,0,7.4554,22,29,11.917,-47.812412,68.432412,0.066747226
359,-43.229549,-22.974689,3,3.5,0.5,3500,248.92166,1.8183,18.678,9.4523,4.1385,10.071,1.2845,6.189,3,175.66,5,0,0,7.4554,23.5,29,11.887,-50.566601,71.186601,0.10716465
360,-43.229527,-22.974682,3,3.5,0.5,3500,246.2869,1.7217,18.808,9.4268,4.0033,9.9292,1.2678,4.2996,2,172.29,5,0,0,7.4554,23.5,29,11.821,-49.532669,70.152669,0.1280192
361,-43.229488,-22.97467,3,3.5,0.5,3500,242.33485,1.6512,19.062,9.3887,3.773,9.77,1.2419,2.8582,1,180.8,5,0,0,7.4554,16,29,11.682,-49.288986,69.908986,1.0892429
362,-43.22945,-22.974661,3,3.5,0.5,3500,238.38284,1.7207,18.954,9.3518,3.8348,9.8934,1.2176,2.8643,1,176.95,5,0,0,7.4554,16,29,11.543,-51.874355,72.494355,1.3099811
363,-43.229416,-22.974649,3,3.5,0.5,3500,234.43092,1.7649,18.866,9.316,3.905,9.9286,1.1953,4.2991,3,174.27,5,0,0,7.4554,16,29,11.445,-49.490284,70.110284,0.2243464
364,-43.229378,-22.97464,3,3.5,0.5,3500,230.47906,1.763,18.813,9.2811,3.929,9.9013,1.1746,5.2837,4,171.47,5,0,0,7.4554,16,29,11.306,-51.291607,71.911607,0.21623966
365,-43.229355,-22.974632,3,3.5,0.5,3500,227.84456,1.898,18.586,9.2591,4.0852,10.046,1.1611,6.1131,4,167.11,6,0,0,7.4554,16,29,11.209,-48.34586,68.96586,0.81241125
366,-43.229355,-22.974632,3,3.5,0.5,3500,227.84456,1.898,18.586,9.2591,4.0852,10.046,1.1611,6.1131,4,167.11,6,0,0,7.4554,16,29,11.209,-47.533108,68.153108,0.99447799
367,-43.229279,-22.974611,3,3.5,0.5,3500,219.94119,1.9966,18.377,9.194,4.223,10.113,1.1278,8.3425,5,161.88,5,0,0,7.4554,16,29.5,10.959,-47.943756,68.563756,1.0760326
368,-43.229218,-22.974594,3,3.5,0.5,3500,213.35532,1.9334,18.394,9.1431,4.1347,10.1,1.1068,7.4186,5,156.41,4,0,0,7.4554,16,29.5,10.75,-48.770145,69.390145,0.14613961
369,-43.229156,-22.974575,3,3.5,0.5,3500,206.76973,1.8768,18.306,9.0935,4.0474,10.087,1.0875,5.997,3,149.34,4,0,0,7.4554,16,30,10.72,-49.931767,70.551767,0.089131154
373,-43.228958,-22.97452,3,3.5,0.5,3500,185.69795,1.9839,17.757,8.92,4.1716,10.152,1.0083,6.1689,3,128.56,4,0,0,7.4554,17.5,30,10.604,-49.877762,70.497762,0.12762219
374,-43.228897,-22.974503,3,3.5,0.5,3500,179.11385,1.9889,17.429,8.86,4.1632,10.12,0.97587,5.1104,3,121.54,4,0,0,7.4554,17.5,30,10.567,-49.074135,69.694135,0.81007993
375,-43.228897,-22.974503,3,3.5,0.5,3500,179.11385,1.9889,17.429,8.86,4.1632,10.12,0.97587,5.1104,3,121.54,4,0,0,7.4554,17.5,30,10.567,-46.182018,66.802018,1.0905286
376,-43.228863,-22.974491,3,3.5,0.5,3500,175.16357,1.9489,17.32,8.8223,4.0855,10.049,0.95307,4.3137,2,120.09,3,0,0,7.4554,17.5,30,10.545,-44.761505,65.381505,1.1444091
377,-43.228813,-22.974478,3,3.5,0.5,3500,169.89687,2.0353,17.09,8.7707,4.1853,10.145,0.91979,5.0677,3,113.69,4,0,0,7.4554,17.5,30,10.518,-44.142605,64.762605,1.2698795
378,-43.228775,-22.974466,3,3.5,0.5,3500,165.94701,1.8012,17.035,8.7307,3.932,10.007,0.89323,3.8866,2,112.06,3,0,0,7.4554,17.5,30,10.501,-44.067032,64.687032,1.2657217
379,-43.228725,-22.974453,3,3.5,0.5,3500,160.68092,1.795,16.818,8.6757,3.9296,10.08,0.8546,3.9075,2,106.12,3,0,0,7.4554,17.5,30,10.327,-50.158012,70.778012,6.67E-01
380,-43.228676,-22.974438,3,3.5,0.5,3500,155.41521,1.7019,16.519,8.6235,3.8069,10.214,0.81818,3.0348,2,101.17,4,0,0,7.4554,17.5,30,10.19,-48.132133,68.752133,0.80621463
381,-43.228615,-22.974421,3,3.5,0.5,3500,148.83369,1.4698,16.253,8.5601,3.4769,9.8826,0.77694,1.9943,1,98.927,3,0,0,7.4554,16,30,9.993,-55.819485,76.439485,0.91092378
382,-43.228558,-22.974401,3,3.5,0.5,3500,142.61156,1.4685,15.551,8.5015,3.482,9.7517,0.73949,2.0028,1,91.9,3,0,0,7.4554,16,29,9.7963,-49.900143,70.520143,0.67777598
383,-43.228558,-22.974401,3,3.5,0.5,3500,142.61156,1.4685,15.551,8.5015,3.482,9.7517,0.73949,2.0028,1,91.9,3,0,0,7.4554,16,29,9.7963,-52.821964,73.441964,0.77323687
384,-43.2285,-22.974384,3,3.5,0.5,3500,136.38951,1.4672,15.224,8.4468,3.4875,9.5275,0.7088,2.012,1,85.853,3,0,0,7.4554,16,28,9.5997,-44.431293,65.051293,0.85647798
385,-43.228455,-22.974369,3,3.5,0.5,3500,131.41193,1.447,15.394,8.4053,3.4648,9.5314,0.68845,2.018,1,82.468,2,0,0,7.4554,16,28,9.4852,-41.118355,61.738355,1.3916544
386,-43.228397,-22.97435,3,3.5,0.5,3500,125.18996,1.5159,15.27,8.3532,3.5321,9.7266,0.66379,2.0043,1,76.34,2,0,0,7.4554,16,28,9.4852,-45.036087,65.656087,1.315904
387,-43.228374,-22.974342,3,3.5,0.5,3500,122.70129,1.4228,15.23,8.3298,3.3191,9.8095,0.64973,1.0012,1,74.723,2,0,0,7.4554,16,28,9.4852,-44.33559,64.95559,1.46E+00
388,-43.228317,-22.974325,3,3.5,0.5,3500,116.4795,1.4188,14.91,8.2696,3.3172,9.8671,0.61022,0.98535,1,67.531,2,0,0,7.4554,16,28,9.4983,-42.540516,63.160516,1.5381464
389,-43.228271,-22.97431,3,3.5,0.5,3500,111.50214,1.3929,14.493,8.215,3.2807,10.065,0.56631,0.97001,1,61.555,2,0,0,7.4554,16,28,9.4983,-44.912029,65.532029,1.1178381
390,-43.228271,-22.97431,3,3.5,0.5,3500,111.50214,1.3929,14.493,8.215,3.2807,10.065,0.56631,0.97001,1,61.555,2,0,0,7.4554,16,28,9.4983,-48.967228,69.587228,1.0965829
391,-43.228203,-22.974287,3,3.5,0.5,3500,104.03635,1.4,14.14,8.1278,3.2893,10.236,0.48055,0.97351,1,54.346,2,0,0,7.4554,16,28,9.3121,-40.37627,60.99627,1.0124141
392,-43.228157,-22.974272,3,3.5,0.5,3500,99.059288,1.47,13.982,8.073,3.3558,10.463,0.42298,0.99782,1,49.41,2,0,0,7.4554,16,28,9.0792,-46.440201,67.060201,1.2775353
393,-43.228111,-22.974257,3,3.5,0.5,3500,94.082367,1.3579,13.776,8.0225,3.2516,10.517,0.37122,1.0125,1,44.473,2,0,0,7.4554,16,28,8.9168,-41.921623,62.541623,0.74643409
394,-43.228065,-22.974243,3,3.5,0.5,3500,89.105614,1.2556,13.472,7.9761,2.9435,10.718,0.32358,0,0,42.914,2,0,0,7.4554,9,28,8.7478,-45.447151,66.067151,0.23388013
396,-43.227985,-22.974216,3,3.5,0.5,3500,80.396744,1.6296,13.302,7.9021,3.3145,11.311,0.24616,0,0,40.087,2,0,0,7.4554,10,28,8.4876,-46.705929,67.325929,5.30E-01
397,-43.227985,-22.974216,3,3.5,0.5,3500,80.396744,1.6296,13.302,7.9021,3.3145,11.311,0.24616,0,0,40.087,2,0,0,7.4554,10,28,8.4876,-36.987316,57.607316,0.70994586
398,-43.227951,-22.974205,3,3.5,0.5,3500,76.664528,1.961,13.409,7.8742,3.5889,11.581,0.2164,0,0,39.548,1,0,0,7.4554,10,28,8.394,-32.305637,52.925637,0.64128715
399,-43.227905,-22.97419,3,3.5,0.5,3500,71.68866,1.8194,13.701,7.8417,3.4328,11.812,0.18603,0,0,39.613,1,0,0,7.4554,9,28,8.225,-37.414284,58.034284,0.72129661
400,-43.227848,-22.974173,3,3.5,0.5,3500,65.469162,1.9773,14.564,7.809,3.5262,11.476,0.1625,0,0,38.171,3,0,0,7.4554,9,28,8.0469,-39.032913,59.652913,0.55528373
402,-43.227734,-22.974134,3,3.5,0.5,3500,53.032558,1.9259,16.88,7.7637,3.4524,11.044,0.14849,0,0,35.328,2,0,0,7.4554,8,28,7.9591,-39.124012,59.744012,1.3871744
403,-43.227688,-22.974119,3,3.5,0.5,3500,48.059395,2.1224,16.194,7.7411,3.5686,11.414,0.14034,0,0,30.911,2,0,0,7.4554,8,28,7.9264,-34.994591,55.614591,0.89330924
404,-43.227631,-22.974102,3,3.5,0.5,3500,41.844501,2.4762,14.202,7.7132,3.7432,11.165,0.132,0,0,24.281,2,0,0,7.4554,8,27,7.8916,-36.296539,56.916539,0.19496214
405,-43.227631,-22.974102,3,3.5,0.5,3500,41.844501,2.4762,14.202,7.7132,3.7432,11.165,0.132,0,0,24.281,2,0,0,7.4554,8,27,7.8916,-31.684603,52.304603,0.20718944
406,-43.227585,-22.974087,3,3.5,0.5,3500,36.874512,2.8108,13.338,7.6898,3.8718,10.981,0.12384,0,0,20.271,1,0,0,7.4554,8,25,7.8466,-31.254278,51.874278,1.7357342
407,-43.227539,-22.974072,3,3.5,0.5,3500,31.907301,3.25,11.617,7.663,3.9919,10.833,0.11321,0,0,15.222,1,0,0,7.4554,8,23.25,7.8292,-26.107964,46.727964,1.3071705
408,-43.227493,-22.974056,3,3.5,0.5,3500,26.943901,3.5556,9.6481,7.6312,4.051,10.678,0.097887,0,0,10.144,1,0,0,7.4554,8,23,7.7797,-27.800144,48.420144,0.92618072
409,-43.227451,-22.974043,3,3.5,0.5,3500,22.356607,4.1739,6.1087,7.5973,4.086,8.6234,0.077994,0,0,3.9002,1,0,0,7.4554,8,23,7.7302,-19.756691,40.376691,0.90427381
410,-43.227413,-22.974031,3,3.5,0.5,3500,18.299133,4.2105,3.2237,7.5711,4.1039,4.3993,0.062795,0,0,0.14791,1,0,0,7.4554,8,11.5,7.6634,-17.921463,38.541463,0.19613113
412,-43.227364,-22.974016,3,3.5,0.5,3500,13.309577,4,2.7143,7.5355,4.151,5.4162,0.043669,0,0,2.1639,1,0,0,7.4554,8,14,7.599,-49.644192,70.264192,0.098452255
413,-43.227272,-22.973984,3,3.5,0.5,3500,3.5987866,4,0,7.4567,4.6188,0,0.011116,0,0,0,0,0,0,7.4418,8,0,7.4678,-45.194176,65.814176,0.097098917
415,-43.227165,-22.973989,3,3.5,0.5,3500,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-50.926693,71.546693,0.10539783
416,-43.227165,-22.973989,3,3.5,0.5,3500,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-53.70602,74.32602,1.0251303
417,-43.227165,-22.973989,3,3.5,0.5,3500,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-57.213238,77.833238,0.10882029
418,-43.227165,-22.973989,3,3.5,0.5,3500,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-59.169228,79.789228,0.09957929
419,-43.227165,-22.973989,3,3.5,0.5,3500,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-53.492203,74.112203,0.13113539
423,-43.227165,-22.973989,3,3.5,0.5,3500,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-60.430653,81.050653,0.19943173
424,-43.227165,-22.973989,3,3.5,0.5,3500,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-60.149677,80.769677,0.18108459
425,-43.227165,-22.973989,3,3.5,0.5,3500,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-58.771526,79.391526,0.069443054
426,-43.227165,-22.973989,3,3.5,0.5,3500,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-67.238838,87.858838,0.056449022
427,-43.227165,-22.973989,3,3.5,0.5,3500,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-68.099289,88.719289,0.084162891
435,-43.226852,-22.973438,3,3.5,0.5,3500,70.580551,4.5634,9.7817,7.1813,6.4708,8.9873,0.17173,14.614,2,0,0,0,0,7,29,26,7.4802,-69.399597,90.019597,0.05461238
438,-43.226688,-22.973362,3,3.5,0.5,3500,87.650833,5.2841,7.9773,7.1537,5.7804,8.6424,0.15824,17.561,3,31.809,5,0,0,7,15,21,7.4777,-69.428818,90.048818,0.30665994
465,-43.225754,-22.972988,3,3.5,0.5,3500,187.45515,5.7952,3.5545,7.0189,4.2551,6.6965,0.13929,16.79,5,27.909,5,0,0,6.8232,15,21,7.4604,-70.068886,90.688886,3.75E-02
554,-43.225948,-22.973795,3,3.5,0.5,3500,134.70201,5.7815,1.8296,6.7397,3.5917,3.3647,0.39031,0,0,0,0,0,0,6,9.5,8,7.4554,-60.090519,80.710519,0.040278289
555,-43.225998,-22.973858,3,3.5,0.5,3500,128.91875,5.5891,2.3605,6.7528,3.745,3.9628,0.38427,2.0978,2,0.65337,1,0,0,6.0138,12,15,7.4554,-63.781445,84.401445,0.058671281
562,-43.226215,-22.974268,3,3.5,0.5,3500,111.70335,4.3281,4.7589,6.9226,4.4975,6.0385,0.23468,3.41,3,7.9974,3,0,0,6.3731,18,18,7.4554,-66.809952,87.429952,0.073239595
564,-43.226303,-22.974386,3,3.5,0.5,3500,108.30998,3.2936,9.961,6.9802,3.9536,9.6464,0.16957,0,0,54.54,3,0,0,6.5492,10,26,7.4554,-67.18734,87.80734,0.070263632
634,-43.228199,-22.975788,3,3.5,0.5,3500,225.63446,16.252,2.9867,8.4017,18.659,6.0091,1.4938,133.12,13,4.0844,1,0,0,7,71,19.5,13.137,-59.488338,80.108338,0.015286365
640,-43.228539,-22.976002,3,3.5,0.5,3500,262.73111,18.353,2.7643,9.9127,17.402,6.8723,3.2561,155.38,9,4.8853,2,0,0,7.1043,67,36.5,18.508,-61.80315,82.42315,0
668,-43.229446,-22.975246,3,3.5,0.5,3500,266.60153,15.9,4.1517,9.4862,11.234,8.2878,1.3672,184.2,12,17.473,5,0,0,7.4554,35,34,11.469,-67.01757,87.63757,0
674,-43.229668,-22.974974,3,3.5,0.5,3500,271.93045,10.817,7.6085,9.6273,10.677,10.002,1.3489,126.23,12,36.638,3,0,0,7.4554,43,27,11.508,-69.821915,90.441915,0
675,-43.229668,-22.974974,3,3.5,0.5,3500,271.93045,10.817,7.6085,9.6273,10.677,10.002,1.3489,126.23,12,36.638,3,0,0,7.4554,43,27,11.508,-68.971764,89.591764,0.02361941
677,-43.229721,-22.974905,3,3.5,0.5,3500,274.05862,7.7245,12.142,9.6676,10.888,11.211,1.3852,86.616,8,41.055,3,0,0,7.4554,43,30,11.801,-64.743462,85.363462,0.036151644
679,-43.229622,-22.97471,3,3.5,0.5,3500,256.82602,1.6722,18.53,9.528,3.8602,10.062,1.3356,4.8505,2,186.46,7,0,0,7.4554,16,29,11.966,-51.341553,71.961553,0.1481251
680,-43.229637,-22.974712,3,3.5,0.5,3500,258.14343,1.64,18.647,9.541,3.7894,9.9715,1.3444,2.8997,1,188.92,7,0,0,7.4554,16,29,11.986,-52.963383,73.583383,0.18753023
681,-43.229637,-22.974712,3,3.5,0.5,3500,258.14343,1.64,18.647,9.541,3.7894,9.9715,1.3444,2.8997,1,188.92,7,0,0,7.4554,16,29,11.986,-58.685833,79.305833,0.2102166
682,-43.229637,-22.974712,3,3.5,0.5,3500,258.14343,1.64,18.647,9.541,3.7894,9.9715,1.3444,2.8997,1,188.92,7,0,0,7.4554,16,29,11.986,-53.965168,74.585168,0.23221123
683,-43.229622,-22.97471,3,3.5,0.5,3500,256.82602,1.6722,18.53,9.528,3.8602,10.062,1.3356,4.8505,2,186.46,7,0,0,7.4554,16,29,11.966,-53.51033,74.13033,0.23540753
684,-43.22961,-22.974707,3,3.5,0.5,3500,255.50862,1.6943,18.647,9.516,3.9558,9.957,1.3278,5.0501,3,178.62,8,0,0,7.4554,22,29,11.95,-47.868435,68.488435,0.16562179
685,-43.229599,-22.974703,3,3.5,0.5,3500,254.19122,1.6931,18.772,9.5035,3.9382,9.8924,1.32,4.2137,2,179.75,7,0,0,7.4554,22,29,11.95,-49.643139,70.263139,0.19076142
686,-43.229576,-22.974695,3,3.5,0.5,3500,251.55641,1.6895,18.844,9.4782,3.963,9.848,1.3027,5.0327,3,180.03,7,0,0,7.4554,22,29,11.917,-54.146263,74.766263,0.24717018
687,-43.229549,-22.974689,3,3.5,0.5,3500,248.92166,1.8183,18.678,9.4523,4.1385,10.071,1.2845,6.189,3,175.66,5,0,0,7.4554,23.5,29,11.887,-49.497814,70.117814,0.14171685
688,-43.229527,-22.974682,3,3.5,0.5,3500,246.2869,1.7217,18.808,9.4268,4.0033,9.9292,1.2678,4.2996,2,172.29,5,0,0,7.4554,23.5,29,11.821,-50.520393,71.140393,0.75162131
689,-43.229527,-22.974682,3,3.5,0.5,3500,246.2869,1.7217,18.808,9.4268,4.0033,9.9292,1.2678,4.2996,2,172.29,5,0,0,7.4554,23.5,29,11.821,-49.2901,69.9101,0.85058081
690,-43.229488,-22.97467,3,3.5,0.5,3500,242.33485,1.6512,19.062,9.3887,3.773,9.77,1.2419,2.8582,1,180.8,5,0,0,7.4554,16,29,11.682,-50.820225,71.440225,0.5245865
691,-43.22945,-22.974661,3,3.5,0.5,3500,238.38284,1.7207,18.954,9.3518,3.8348,9.8934,1.2176,2.8643,1,176.95,5,0,0,7.4554,16,29,11.543,-53.530708,74.150708,0.15219741
692,-43.229416,-22.974649,3,3.5,0.5,3500,234.43092,1.7649,18.866,9.316,3.905,9.9286,1.1953,4.2991,3,174.27,5,0,0,7.4554,16,29,11.445,-50.107121,70.727121,0.19488563
693,-43.229378,-22.97464,3,3.5,0.5,3500,230.47906,1.763,18.813,9.2811,3.929,9.9013,1.1746,5.2837,4,171.47,5,0,0,7.4554,16,29,11.306,-49.183163,69.803163,0.16501561
694,-43.22934,-22.974628,3,3.5,0.5,3500,226.5273,1.7941,18.666,9.2474,3.9566,9.9285,1.1555,5.3865,4,167.63,5,0,0,7.4554,16,29,11.167,-49.285202,69.905202,0.21755935
695,-43.229279,-22.974611,3,3.5,0.5,3500,219.94119,1.9966,18.377,9.194,4.223,10.113,1.1278,8.3425,5,161.88,5,0,0,7.4554,16,29.5,10.959,-47.224594,67.844594,0.15079737
696,-43.229244,-22.9746,3,3.5,0.5,3500,215.98965,1.9722,18.324,9.1632,4.1857,10.094,1.1139,8.2576,4,158.14,4,0,0,7.4554,16,29.5,10.82,-49.489437,70.109437,0.073551543
697,-43.229244,-22.9746,3,3.5,0.5,3500,215.98965,1.9722,18.324,9.1632,4.1857,10.094,1.1139,8.2576,4,158.14,4,0,0,7.4554,16,29.5,10.82,-48.555717,69.175717,0.086870566
698,-43.229179,-22.974583,3,3.5,0.5,3500,209.40395,1.8381,18.454,9.1138,4.0012,10.02,1.0955,6.0071,3,153.49,4,0,0,7.4554,16,29.5,10.728,-48.311844,68.931844,0.11455911
700,-43.229057,-22.974548,3,3.5,0.5,3500,196.23341,1.8426,18.293,9.0098,3.9806,10.131,1.052,5.2618,3,141.49,4,0,0,7.4554,16,30,10.662,-48.205002,68.825002,0.10685247
702,-43.228935,-22.974512,3,3.5,0.5,3500,183.06429,2.0326,17.541,8.8958,4.1418,10.191,0.99554,4.7564,3,129.47,4,0,0,7.4554,16,30,10.589,-49.067173,69.687173,0.67693412
703,-43.228886,-22.974499,3,3.5,0.5,3500,177.79706,1.9382,17.472,8.8481,4.101,10.079,0.96836,5.1167,3,121.03,4,0,0,7.4554,17.5,30,10.563,-47.596653,68.216653,0.61931014
704,-43.228886,-22.974499,3,3.5,0.5,3500,177.79706,1.9382,17.472,8.8481,4.101,10.079,0.96836,5.1167,3,121.03,4,0,0,7.4554,17.5,30,10.563,-43.552204,64.172204,1.2002565
705,-43.228836,-22.974483,3,3.5,0.5,3500,172.5302,1.9075,17.345,8.7975,4.0283,10.031,0.93794,4.311,2,117.75,3,0,0,7.4554,17.5,30,10.531,-47.674511,68.294511,1.1145374
706,-43.228802,-22.974474,3,3.5,0.5,3500,168.5802,1.9527,17.16,8.7572,4.065,10.068,0.91106,4.294,2,113.85,3,0,0,7.4554,17.5,30,10.509,-48.374393,68.994393,0.74659508
707,-43.228752,-22.974459,3,3.5,0.5,3500,163.3139,1.9299,16.741,8.7035,4.1335,10.175,0.87366,4.8878,2,108.71,3,0,0,7.4554,17.5,30,10.413,-46.231373,66.851373,0.89720809
708,-43.228691,-22.974442,3,3.5,0.5,3500,156.7316,1.5732,16.769,8.6368,3.5666,10.064,0.82766,1.984,1,107.06,3,0,0,7.4554,16,30,10.207,-48.551899,69.171899,0.90630805
709,-43.228626,-22.974424,3,3.5,0.5,3500,150.14989,1.5828,16.308,8.5726,3.5895,9.9086,0.78436,1.9859,1,99.468,3,0,0,7.4554,16,30,10.019,-52.218616,72.838616,1.5079713
710,-43.228569,-22.974405,3,3.5,0.5,3500,143.85599,1.3889,15.842,8.5134,3.3991,9.6321,0.74731,2.0022,1,93.977,3,0,0,7.4554,16,29,9.8466,-55.229225,75.849225,0.46688515
711,-43.228512,-22.974388,3,3.5,0.5,3500,137.63388,1.4493,15.308,8.4573,3.46,9.488,0.71426,2.0103,1,87.959,3,0,0,7.4554,16,28,9.6587,-46.754326,67.374326,0.69555521
712,-43.228512,-22.974388,3,3.5,0.5,3500,137.63388,1.4493,15.308,8.4573,3.46,9.488,0.71426,2.0103,1,87.959,3,0,0,7.4554,16,28,9.6587,-45.179348,65.799348,1.4482797
713,-43.228466,-22.974373,3,3.5,0.5,3500,132.65628,1.5038,15.259,8.415,3.5132,9.6571,0.69311,2.0203,1,83.84,2,0,0,7.4554,16,28,9.5057,-42.232483,62.852483,1.2685126
714,-43.228397,-22.97435,3,3.5,0.5,3500,125.18996,1.5159,15.27,8.3532,3.5321,9.7266,0.66379,2.0043,1,76.34,2,0,0,7.4554,16,28,9.4852,-45.183323,65.803323,1.4625032
715,-43.228352,-22.974335,3,3.5,0.5,3500,120.21253,1.3719,15.153,8.307,3.2714,9.7771,0.6368,0.99288,1,71.367,2,0,0,7.4554,16,28,9.4939,-42.423023,63.043023,1.4186909
716,-43.228306,-22.974321,3,3.5,0.5,3500,115.23511,1.431,14.881,8.2566,3.329,9.8756,0.60101,0.97967,1,66.391,2,0,0,7.4554,16,28,9.4852,-42.606464,63.226464,1.7012395
