Sample,Long_Rx,Lat_Rx,h_tx,h_rx,delta_tx_rx,freq,Distance,avg_building_heigth,avg_vegetation_heigth,avg_ground_heigth,std_building,std_vegetation,std_ground,building_depth_2d,n_building,vegetation_depth_2d,n_intersection_veg,min_building,min_vegetation,min_ground,max_building,max_vegetation,max_ground,Pw,PL,RMS DS
751,-43.227005,-22.973953,3,3.5,0.5,2540,7.3846,0,7.2061,0,4.0828,10.161,1.0261,0,0,25.478765,4,0,0,7,8,0,7.4554,-65.32383,73.79383,0.12000906
741,-43.227299,-22.973957,3,3.5,0.5,2540,4.8,0,7.5109,0,4.1114,10.133,1.0021,0,0,4.854713,4,0,0,7.4554,8,0,7.5681,-51.753918,60.223918,0.10594857
879,-43.226055,-22.973969,3,3.5,0.5,2540,5.5285,3.2724,6.7765,0,4.1632,10.12,0.97587,15.233,0,122.51009,4,0,0,6.0318,8,20,7.4554,-65.331757,73.801757,0.080761574
739,-43.227413,-22.973974,3,3.5,0.5,2540,5.6471,1.9412,7.6238,0,4.1374,10.103,0.94584,0.66452,0,16.700249,4,0,0,7.4554,8,17,7.7822,-32.107807,40.577807,0.19065084
228,-43.226059,-22.973978,3,3.5,0.5,2540,5.3537,3.6138,6.7815,0,4.1853,10.145,0.91979,18.851,0,122.06664,4,0,0,6.0243,8,20,7.4554,-69.653946,78.123946,0.1057134
412,-43.227272,-22.973984,3,3.5,0.5,2540,4,0,7.4567,0,3.932,10.007,0.89323,0,0,3.5987866,3,0,0,7.4418,8,0,7.4678,-54.695362,63.165362,1.92E+00
413,-43.227165,-22.973989,3,3.5,0.5,2540,4.8,0,7.3405,0,3.9517,10.137,0.84543,0,0,9.5926943,4,0,0,7.2054,8,0,7.4554,-53.488792,61.958792,0.42754808
414,-43.227165,-22.973989,3,3.5,0.5,2540,4.8,0,7.3405,0,3.9517,10.137,0.84543,0,0,9.5926943,4,0,0,7.2054,8,0,7.4554,-54.136768,62.606768,0.56517506
415,-43.227165,-22.973989,3,3.5,0.5,2540,4.8,0,7.3405,0,3.5557,10.054,0.80096,0,0,9.5926943,3,0,0,7.2054,8,0,7.4554,-58.133739,66.603739,1.041712
416,-43.227165,-22.973989,3,3.5,0.5,2540,4.8,0,7.3405,0,3.4963,9.7146,0.76043,0,0,9.5926943,3,0,0,7.2054,8,0,7.4554,-60.189777,68.659777,3.2703011
417,-43.227165,-22.973989,3,3.5,0.5,2540,4.8,0,7.3405,0,3.5546,9.5654,0.70422,0,0,9.5926943,3,0,0,7.2054,8,0,7.4554,-60.189777,68.659777,0.047123455
419,-43.227165,-22.973989,3,3.5,0.5,2540,4.8,0,7.3405,0,3.5525,9.6429,0.68519,0,0,9.5926943,2,0,0,7.2054,8,0,7.4554,-63.051662,71.521662,0
420,-43.227165,-22.973989,3,3.5,0.5,2540,4.8,0,7.3405,0,3.5525,9.6429,0.68519,0,0,9.5926943,2,0,0,7.2054,8,0,7.4554,-59.052433,67.522433,0.30825111
421,-43.227165,-22.973989,3,3.5,0.5,2540,4.8,0,7.3405,0,3.3191,9.8095,0.64973,0,0,9.5926943,2,0,0,7.2054,8,0,7.4554,-60.059166,68.529166,0
423,-43.227165,-22.973989,3,3.5,0.5,2540,4.8,0,7.3405,0,3.2846,9.9993,0.61943,0,0,9.5926943,2,0,0,7.2054,8,0,7.4554,-55.85043,64.32043,0.18508941
426,-43.227165,-22.973989,3,3.5,0.5,2540,4.8,0,7.3405,0,3.329,9.8756,0.60101,0,0,9.5926943,2,0,0,7.2054,8,0,7.4554,-70.975906,79.445906,0.11426878
95,-43.227116,-22.973991,3,3.5,0.5,2540,4.8,0,7.2851,0,3.2929,10.079,0.55456,0,0,14.536885,2,0,0,7.1015,8,0,7.4554,-50.084091,58.554091,0.13001484
96,-43.227119,-22.973991,3,3.5,0.5,2540,4.8,0,7.2949,0,3.3558,10.233,0.49636,0,0,14.011241,2,0,0,7.1188,8,0,7.4554,-56.599945,65.069945,0.14529653
99,-43.227127,-22.973991,3,3.5,0.5,2540,4.5714,0,7.2966,0,3.258,10.437,0.43672,0,0,13.486159,2,0,0,7.1361,8,0,7.4554,-55.863258,64.333258,0.15283361
100,-43.227127,-22.973991,3,3.5,0.5,2540,4.5714,0,7.3015,0,2.9717,10.509,0.38332,0,0,13.224661,2,0,0,7.1361,8,0,7.4554,-53.836231,62.306231,0.14411528
101,-43.227135,-22.973991,3,3.5,0.5,2540,4.9231,0,7.3041,0,2.9717,10.509,0.38332,0,0,12.701477,2,0,0,7.1621,8,0,7.4554,-55.225502,63.695502,0.34211975
102,-43.227135,-22.973991,3,3.5,0.5,2540,4.9231,0,7.3074,0,3.1667,10.791,0.3345,0,0,12.440147,2,0,0,7.1621,8,0,7.4554,-53.248146,61.718146,5.35E-01
106,-43.227127,-22.973991,3,3.5,0.5,2540,4.5714,0,7.2966,0,3.2384,11.028,0.28797,0,0,13.486159,1,0,0,7.1361,8,0,7.4554,-53.709141,62.179141,0.23330081
108,-43.227112,-22.973991,3,3.5,0.5,2540,4.8,0,7.2791,0,3.2989,11.253,0.25556,0,0,14.799558,1,0,0,7.1015,8,0,7.4554,-54.065723,62.535723,0.21316458
737,-43.227421,-22.973991,3,3.5,0.5,2540,5.3333,3.9306,7.615,0,3.5724,11.503,0.22496,2.685,0,17.761276,2,0,0,7.4554,8,23.75,7.7686,-28.934486,37.404486,1.1681502
738,-43.227421,-22.973991,3,3.5,0.5,2540,5.3333,3.9306,7.615,0,3.6282,11.744,0.19065,2.685,0,17.761276,2,0,0,7.4554,8,23.75,7.7686,-22.663074,31.133074,0.82397622
745,-43.227131,-22.973991,3,3.5,0.5,2540,4.9231,0,7.3021,0,3.5262,11.476,0.1625,0,0,12.963101,3,0,0,7.1361,8,0,7.4554,-60.323074,68.793074,0.14868824
746,-43.227131,-22.973991,3,3.5,0.5,2540,4.9231,0,7.3021,0,3.5237,11.132,0.1562,0,0,12.963101,3,0,0,7.1361,8,0,7.4554,-60.954166,69.424166,0.13153704
93,-43.227108,-22.973993,3,3.5,0.5,2540,4.5,0,7.2785,0,3.5237,11.132,0.1562,0,0,15.326097,3,0,0,7.1015,8,0,7.4554,-56.792336,65.262336,7.33E-01
94,-43.227112,-22.973993,3,3.5,0.5,2540,4.5,0,7.2801,0,3.4301,10.951,0.15015,0,0,15.062735,2,0,0,7.1015,8,0,7.4554,-52.462814,60.932814,0.099815436
109,-43.227108,-22.973993,3,3.5,0.5,2540,4.5,0,7.2785,0,3.6172,11.408,0.1382,0,0,15.326097,2,0,0,7.1015,8,0,7.4554,-54.119953,62.589953,0.43287718
110,-43.227104,-22.973993,3,3.5,0.5,2540,4.5,0,7.2703,0,3.7432,11.165,0.132,0,0,15.589636,2,0,0,7.0755,8,0,7.4554,-53.704967,62.174967,0.69353563
112,-43.227093,-22.973993,3,3.5,0.5,2540,3.7647,0,7.2585,0,3.8205,10.846,0.12613,0,0,16.645111,1,0,0,7.0495,8,0,7.4554,-59.074024,67.544024,0.16162366
123,-43.227093,-22.973993,3,3.5,0.5,2540,3.7647,0,7.2585,0,3.9462,10.719,0.11636,0,0,16.645111,1,0,0,7.0495,8,0,7.4554,-57.801666,66.271666,0.12228534
124,-43.227089,-22.973993,3,3.5,0.5,2540,4,0,7.2581,0,3.9919,10.833,0.11321,0,0,17.173582,1,0,0,7.0495,8,0,7.4554,-56.914383,65.384383,0.57215983
125,-43.227089,-22.973993,3,3.5,0.5,2540,4,0,7.2581,0,3.9919,10.833,0.11321,0,0,17.173582,1,0,0,7.0495,8,0,7.4554,-56.842876,65.312876,0.14087078
126,-43.227089,-22.973993,3,3.5,0.5,2540,4,0,7.2581,0,4.051,10.678,0.097887,0,0,17.173582,1,0,0,7.0495,8,0,7.4554,-58.090561,66.560561,0.15396419
127,-43.227089,-22.973993,3,3.5,0.5,2540,4,0,7.2581,0,4.086,9.0733,0.083022,0,0,17.173582,1,0,0,7.0495,8,0,7.4554,-58.483803,66.953803,0.15561895
128,-43.227089,-22.973993,3,3.5,0.5,2540,4,0,7.2581,0,4.0833,5.8885,0.067081,0,0,17.173582,0,0,0,7.0495,8,0,7.4554,-57.721466,66.191466,0.16595158
129,-43.227089,-22.973993,3,3.5,0.5,2540,4,0,7.2581,0,4.0833,5.8885,0.067081,0,0,17.173582,0,0,0,7.0495,8,0,7.4554,-55.486179,63.956179,0.18227825
130,-43.227089,-22.973993,3,3.5,0.5,2540,4,0,7.2581,0,4.0833,5.8885,0.067081,0,0,17.173582,0,0,0,7.0495,8,0,7.4554,-55.974712,64.444712,0.76774698
131,-43.227089,-22.973993,3,3.5,0.5,2540,4,0,7.2581,0,4.0833,5.8885,0.067081,0,0,17.173582,0,0,0,7.0495,8,0,7.4554,-54.404991,62.874991,0.20724824
748,-43.22707,-22.973995,3,3.5,0.5,2540,4.4,0,7.2369,0,4.0833,5.8885,0.067081,0,0,19.026417,0,0,0,7,8,0,7.4554,-59.459118,67.929118,1.81E-01
749,-43.227043,-22.973997,3,3.5,0.5,2540,4.3636,0,7.2064,0,4.0833,5.8885,0.067081,0,0,21.680611,0,0,0,7,8,0,7.4554,-60.758072,69.228072,1.88E-01
559,-43.22607,-22.973999,3,3.5,0.5,2540,4.8822,4.4421,6.7923,0,4.0833,5.8885,0.067081,20.988,0,120.99093,0,0,0,6.0436,9.75,21,7.4554,-66.452141,74.922141,0.21885173
411,-43.227364,-22.974016,3,3.5,0.5,2540,4,2.7143,7.5355,0,4.0833,5.8885,0.067081,2.1639,0,13.309577,0,0,0,7.4554,8,14,7.599,-43.777561,52.247561,2.8283031
410,-43.227413,-22.974031,3,3.5,0.5,2540,4.2105,3.2237,7.5711,0,4.0833,5.8885,0.067081,0.14791,0,18.299133,0,0,0,7.4554,8,11.5,7.6634,-31.425688,39.895688,1.7356198
73,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.0833,5.8885,0.067081,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-21.904348,30.374348,1.329048
74,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.0833,5.8885,0.067081,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-29.107634,37.577634,0.22833443
77,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.0988,0,0.11904,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-46.499714,54.969714,0.1394825
80,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.0988,0,0.11781,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-48.05891,56.52891,0.17410855
81,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.0567,0,0.11558,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-54.168285,62.638285,0.079657331
82,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.0567,0,0.11081,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-57.077595,65.547595,0.076779351
85,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.1084,0,0.11028,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-61.029591,69.499591,0.047795184
89,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.1084,0,0.10639,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-55.995224,64.465224,0.98794818
90,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.051,0,0.10433,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-53.861366,62.331366,0.18579003
91,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.051,0,0.10597,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-57.063377,65.533377,0.097534865
92,-43.227421,-22.974033,3,3.5,0.5,2540,4.4,3.6125,7.578,0,4.1084,0,0.11028,0,0,19.252916,0,0,0,7.4554,8,22.5,7.6894,-52.031235,60.501235,2.6505287
409,-43.227451,-22.974043,3,3.5,0.5,2540,4.1739,6.1087,7.5973,0,4.0567,0,0.11937,3.9002,0,22.356607,0,0,0,7.4554,8,23,7.7302,-23.175688,31.645688,1.215151
72,-43.227455,-22.974045,3,3.5,0.5,2540,4,6.7917,7.6048,0,4.0988,0,0.11904,4.8537,0,23.07338,0,0,0,7.4554,8,23,7.7364,-24.151649,32.621649,1.4722712
71,-43.227493,-22.974056,3,3.5,0.5,2540,3.5556,9.6481,7.6312,0,4.0988,0,0.12206,10.144,0,26.943901,0,0,0,7.4554,8,23,7.7797,-26.656111,35.126111,1.7155056
407,-43.227493,-22.974056,3,3.5,0.5,2540,3.5556,9.6481,7.6312,0,4.116,0,0.12893,10.144,0,26.943901,0,0,0,7.4554,8,23,7.7797,-33.933708,42.403708,0.64796036
408,-43.227493,-22.974056,3,3.5,0.5,2540,3.5556,9.6481,7.6312,0,4.116,0,0.12893,10.144,0,26.943901,0,0,0,7.4554,8,23,7.7797,-29.4401,37.9101,0.8349179
229,-43.226101,-22.974058,3,3.5,0.5,2540,5.1345,4.6702,6.8235,0,4.116,0,0.13065,35.072,0,118.23824,0,0,0,6.1166,8,18.25,7.4554,-68.120956,76.590956,0.053905163
736,-43.227505,-22.97406,3,3.5,0.5,2540,3.5862,10.034,7.6376,0,4.116,0,0.13065,10.859,0,28.184114,0,0,0,7.4554,8,23,7.7965,-32.917007,41.387007,0.75659031
69,-43.227539,-22.974072,3,3.5,0.5,2540,3.25,11.617,7.663,0,4.116,0,0.13065,15.222,0,31.907301,0,0,0,7.4554,8,23.25,7.8292,-32.101078,40.571078,2.0404899
70,-43.227539,-22.974072,3,3.5,0.5,2540,3.25,11.617,7.663,0,4.116,0,0.13065,15.222,0,31.907301,0,0,0,7.4554,8,23.25,7.8292,-32.883034,41.353034,1.1687794
406,-43.227539,-22.974072,3,3.5,0.5,2540,3.25,11.617,7.663,0,4.116,0,0.13065,15.222,0,31.907301,0,0,0,7.4554,8,23.25,7.8292,-31.141123,39.611123,0.5691064
560,-43.226109,-22.974072,3,3.5,0.5,2540,4.8559,4.7945,6.8301,0,4.116,0,0.13065,31.782,0,117.69994,0,0,0,6.1451,9.5,18,7.4554,-66.937668,75.407668,0.15636387
68,-43.227551,-22.974075,3,3.5,0.5,2540,3.0588,11.86,7.669,0,4.116,0,0.13065,15.861,0,33.148602,0,0,0,7.4554,8,24,7.8292,-34.154602,42.624602,1.8557417
735,-43.227562,-22.974079,3,3.5,0.5,2540,2.9714,12.643,7.6757,0,4.116,0,0.13065,17.994,0,34.390434,0,0,0,7.4554,8,24,7.8364,-33.126019,41.596019,0.18535151
405,-43.227585,-22.974087,3,3.5,0.5,2540,2.8108,13.338,7.6898,0,4.1438,6.8168,0.27434,20.271,0,36.874512,5,0,0,7.4554,8,25,7.8466,-31.429007,39.899007,1.3826883
67,-43.227596,-22.974091,3,3.5,0.5,2540,2.6667,13.455,7.6946,0,4.3697,6.8198,0.39264,20.854,0,38.116848,4,0,0,7.4554,8,25.25,7.862,-37.215256,45.685256,1.142912
66,-43.227631,-22.974102,3,3.5,0.5,2540,2.4762,14.202,7.7132,0,4.3446,6.2024,0.39721,24.281,0,41.844501,5,0,0,7.4554,8,27,7.8916,-35.317669,43.787669,0.22434358
404,-43.227631,-22.974102,3,3.5,0.5,2540,2.4762,14.202,7.7132,0,4.5036,5.6835,0.40192,24.281,0,41.844501,2,0,0,7.4554,8,27,7.8916,-40.004333,48.474333,1.3531988
733,-43.227654,-22.974108,3,3.5,0.5,2540,2.3111,15.117,7.7255,0,4.1605,5.0138,0.40792,27.074,0,44.330109,0,0,0,7.4554,8,27.5,7.8947,-34.676235,43.146235,1.1091462
65,-43.227676,-22.974115,3,3.5,0.5,2540,2.2128,15.718,7.7368,0,3.5462,4.1569,0.40396,29.305,0,46.816292,1,0,0,7.4554,8,28,7.909,-41.74894,50.21894,0.50989366
403,-43.227688,-22.974119,3,3.5,0.5,2540,2.1224,16.194,7.7411,0,3.6075,3.3764,0.39442,30.911,0,48.059395,0,0,0,7.4554,8,28,7.9264,-38.136986,46.606986,0.98365748
732,-43.227711,-22.974127,3,3.5,0.5,2540,2.0392,16.338,7.7519,0,3.6075,3.3764,0.39442,33.099,0,50.545982,0,0,0,7.4554,8,28,7.9417,-36.021915,44.491915,1.3099955
402,-43.227734,-22.974134,3,3.5,0.5,2540,1.9259,16.88,7.7637,0,3.7382,6.1668,0.37426,35.328,0,53.032558,2,0,0,7.4554,8,28,7.9591,-43.377567,51.847567,2.2089331
64,-43.227745,-22.974138,3,3.5,0.5,2540,1.8909,16.873,7.7683,0,3.8127,6.9643,0.33512,37.148,0,54.276096,4,0,0,7.4554,8,28,7.9591,-44.42371,52.89371,0.18600155
230,-43.226147,-22.97414,3,3.5,0.5,2540,4.0216,5.5948,6.8643,2.0736,4.2141,7.1565,0.29532,30.717,1,115.15218,5,0,0,6.2306,15,18,7.4554,-69.736473,78.206473,0.066322252
62,-43.227791,-22.974154,3,3.5,0.5,2540,1.9167,15.917,7.7869,0,4.2984,6.9836,0.21703,38.692,0,59.250351,5,0,0,7.4554,11,28,8,-51.340427,59.810427,0.15771899
63,-43.227791,-22.974154,3,3.5,0.5,2540,1.9167,15.917,7.7869,0,4.1035,9.6818,0.17652,38.692,0,59.250351,5,0,0,7.4554,11,28,8,-45.585609,54.055609,0.86697358
730,-43.227791,-22.974154,3,3.5,0.5,2540,1.9167,15.917,7.7869,0,3.9598,8.3109,0.12081,38.692,0,59.250351,5,0,0,7.4554,11,28,8,-44.084682,52.554682,1.0768061
731,-43.227791,-22.974154,3,3.5,0.5,2540,1.9167,15.917,7.7869,0,10.699,11.296,1.3915,38.692,0,59.250351,2,0,0,7.4554,11,28,8,-37.202797,45.672797,0.99853259
400,-43.227802,-22.974157,3,3.5,0.5,2540,1.7049,15.611,7.7923,0,10.699,11.296,1.3915,38.216,0,60.494125,2,0,0,7.4554,8,28,8,-47.105888,55.575888,1.9125869
401,-43.227802,-22.974157,3,3.5,0.5,2540,1.7049,15.611,7.7923,0,3.7894,9.9715,1.3444,38.216,0,60.494125,7,0,0,7.4554,8,28,8,-42.511738,50.981738,0.20855288
61,-43.227848,-22.974173,3,3.5,0.5,2540,1.9773,14.564,7.809,0,3.8001,10.086,1.3519,38.171,0,65.469162,7,0,0,7.4554,9,28,8.0469,-44.71777,53.18777,0.18466334
399,-43.227848,-22.974173,3,3.5,0.5,2540,1.9773,14.564,7.809,0,3.7894,9.9715,1.3444,38.171,0,65.469162,7,0,0,7.4554,9,28,8.0469,-40.597641,49.067641,0.660505
729,-43.227848,-22.974173,3,3.5,0.5,2540,1.9773,14.564,7.809,0,3.7894,9.9715,1.3444,38.171,0,65.469162,7,0,0,7.4554,9,28,8.0469,-40.272518,48.742518,0.62258011
398,-43.227905,-22.97419,3,3.5,0.5,2540,1.8194,13.701,7.8417,0,3.8602,10.062,1.3356,39.613,0,71.68866,7,0,0,7.4554,9,28,8.225,-37.484375,45.954375,2.0449014
60,-43.227917,-22.974194,3,3.5,0.5,2540,2.0548,13.271,7.8483,0,3.9558,9.957,1.3278,39.221,0,72.932434,8,0,0,7.4554,10,28,8.2651,-39.236328,47.706328,0.18796813
728,-43.22794,-22.974201,3,3.5,0.5,2540,1.8684,13.421,7.8653,0,3.9382,9.8924,1.32,39.508,0,75.420525,7,0,0,7.4554,10,28,8.3563,-36.143661,44.613661,0.77126795
562,-43.226177,-22.974203,3,3.5,0.5,2540,3.7039,5.5482,6.8931,0,3.963,9.848,1.3027,33.416,0,113.28033,7,0,0,6.2876,9.25,19,7.4554,-70.106194,78.576194,0.061726633
397,-43.227951,-22.974205,3,3.5,0.5,2540,1.961,13.409,7.8742,0,4.1385,10.071,1.2845,39.548,0,76.664528,5,0,0,7.4554,10,28,8.394,-39.075287,47.545287,1.1654768
59,-43.227962,-22.974209,3,3.5,0.5,2540,1.9359,13.359,7.8828,0,4.1385,10.071,1.2845,39.802,0,77.908569,5,0,0,7.4554,10,28,8.4207,-39.754662,48.224662,1.4621543
396,-43.227985,-22.974216,3,3.5,0.5,2540,1.6296,13.302,7.9021,0,4.0033,9.9292,1.2678,40.087,0,80.396744,5,0,0,7.4554,10,28,8.4876,-46.909012,55.379012,0.71583474
727,-43.227985,-22.974216,3,3.5,0.5,2540,1.6296,13.302,7.9021,0,3.773,9.77,1.2419,40.087,0,80.396744,5,0,0,7.4554,10,28,8.4876,-37.319534,45.789534,0.83759522
883,-43.226185,-22.974216,3,3.5,0.5,2540,3.6814,5.469,6.8984,0.19813,3.8348,9.8934,1.2176,31.444,1,112.96841,5,0,0,6.2824,11,19,7.4554,-69.170578,77.640578,0.06981238
58,-43.227997,-22.97422,3,3.5,0.5,2540,1.6098,13.256,7.9113,0,3.905,9.9286,1.1953,39.499,0,81.64077,5,0,0,7.4554,10,28,8.5253,-51.930012,60.400012,0.22017284
395,-43.22802,-22.974228,3,3.5,0.5,2540,1.5529,13.385,7.9324,0,3.929,9.9013,1.1746,40.236,0,84.129066,5,0,0,7.4554,10,28,8.6165,-49.968475,58.438475,0.42117351
726,-43.22802,-22.974228,3,3.5,0.5,2540,1.5529,13.385,7.9324,0,4.0852,10.046,1.1611,40.236,0,84.129066,6,0,0,7.4554,10,28,8.6165,-47.046299,55.516299,0.21086596
