Sample,Long_Rx,Lat_Rx,h_tx,h_rx,delta_tx_rx,freq,Distance,avg_building_heigth,avg_vegetation_heigth,avg_ground_heigth,std_building,std_vegetation,std_ground,building_depth_2d,n_building,vegetation_depth_2d,n_intersection_veg,min_building,min_vegetation,min_ground,max_building,max_vegetation,max_ground,Pw,PL,RMS DS
122,-43.234318,-22.978802,3,3.5,0.5,2540,231.96617,6.3772,20.463,17.922,9.5601,15.949,0.54096,10.981,6,89.273,12,0,0,17,36,40,18.911,-70.887268,79.357268,0.87164748
123,-43.234344,-22.978777,3,3.5,0.5,2540,228.31697,6.2555,20.362,17.914,9.4723,16.006,0.54163,9.1235,6,93.442,12,0,0,17,36,40,18.911,-71.465698,79.935698,0.028480068
124,-43.234356,-22.978765,3,3.5,0.5,2540,226.49237,6.2401,20.664,17.911,9.3551,15.905,0.54155,8.1237,6,94.033,12,0,0,17,36,40,18.911,-71.581436,80.051436,0.029993841
125,-43.234367,-22.978754,3,3.5,0.5,2540,224.66779,6.3444,20.827,17.906,9.4587,15.861,0.5408,9.4271,5,92.98,12,0,0,17,36,40,18.911,-71.989502,80.459502,1.05E-01
126,-43.234379,-22.978741,3,3.5,0.5,2540,222.84317,6.343,20.751,17.901,9.521,15.806,0.54041,9.9358,6,85.544,14,0,0,17,36,40,18.911,-71.702065,80.172065,0.11650594
127,-43.234406,-22.978718,3,3.5,0.5,2540,219.19403,6.1239,20.664,17.89,9.2099,15.879,0.53967,6.5301,5,90.157,12,0,0,17,36,40,18.911,-71.564651,80.034651,4.39E-02
128,-43.234417,-22.978704,3,3.5,0.5,2540,217.36945,6.0241,20.841,17.886,9.0537,15.813,0.53877,5.527,5,90.048,12,0,0,17,36,40,18.911,-71.213562,79.683562,0.037211426
129,-43.234417,-22.978704,3,3.5,0.5,2540,217.36945,6.0241,20.841,17.886,9.0537,15.813,0.53877,5.527,5,90.048,12,0,0,17,36,40,18.911,-71.863892,80.333892,0.036993645
130,-43.234428,-22.978693,3,3.5,0.5,2540,215.54491,6.5509,20.243,17.881,9.611,15.929,0.5379,9.6267,7,62.844,10,0,0,17,36,40,18.911,-71.530174,80.000174,6.94E-18
131,-43.234451,-22.97867,3,3.5,0.5,2540,211.8958,6.3396,20.759,17.871,9.2706,15.807,0.5353,6.7921,4,92.207,9,0,0,17,34.5,40,18.911,-70.917366,79.387366,0.055300955
132,-43.234467,-22.978657,3,3.5,0.5,2540,210.07124,6.2879,20.444,17.864,9.2752,15.906,0.53487,6.4757,5,85.71,10,0,0,17,36,40,18.911,-70.910965,79.380965,0.063728504
133,-43.234478,-22.978645,3,3.5,0.5,2540,208.24672,6.2859,20.447,17.858,9.1625,15.876,0.53275,5.485,5,82.975,11,0,0,17,36,40,18.911,-70.150063,78.620063,0.047844585
134,-43.234489,-22.978634,3,3.5,0.5,2540,206.42215,6.3394,20.506,17.853,9.151,15.88,0.53131,5.4289,5,90.279,14,0,0,17,33,40,18.911,-68.980583,77.450583,0.047880922
135,-43.234512,-22.978609,3,3.5,0.5,2540,202.77313,6.3953,20.318,17.841,9.2467,15.85,0.5268,5.3019,4,84.614,9,0,0,17,34.5,40,18.911,-69.683212,78.153212,0.13216476
136,-43.234512,-22.978609,3,3.5,0.5,2540,202.77313,6.3953,20.318,17.841,9.2467,15.85,0.5268,5.3019,4,84.614,9,0,0,17,34.5,40,18.911,-69.493805,77.963805,0.040470872
137,-43.234539,-22.978586,3,3.5,0.5,2540,199.12411,6.2637,20.085,17.828,9.1403,15.856,0.52303,5.2568,4,74.942,9,0,0,17,36,40,18.911,-69.483017,77.953017,0.05387247
138,-43.234562,-22.978561,3,3.5,0.5,2540,195.47513,6.1875,20.546,17.815,8.9066,15.788,0.51839,2.7336,3,92.842,6,0,0,17,33,40,18.911,-69.39193,77.86193,0.041430678
139,-43.2346,-22.978525,3,3.5,0.5,2540,190.00168,6.3495,19.851,17.795,8.9678,15.915,0.51046,2.9926,3,86.907,7,0,0,17,33,40,18.911,-70.023392,78.493392,0.053054068
140,-43.234612,-22.978514,3,3.5,0.5,2540,188.1772,6.3823,20.095,17.788,9.134,15.761,0.50849,4.1171,3,67.5,6,0,0,17,36.5,40,18.911,-68.480309,76.950309,0.10766021
141,-43.234623,-22.978502,3,3.5,0.5,2540,186.3528,6.4532,19.951,17.78,9.162,15.784,0.50479,4.1235,3,66.587,5,0,0,17,36.5,40,18.911,-70.736786,79.206786,0
142,-43.234634,-22.978489,3,3.5,0.5,2540,184.52831,6.6446,19.895,17.773,9.2487,15.828,0.50166,4.3417,4,66.493,5,0,0,17,36.5,40,18.911,-71.965706,80.435706,0
143,-43.234634,-22.978489,3,3.5,0.5,2540,184.52831,6.6446,19.895,17.773,9.2487,15.828,0.50166,4.3417,4,66.493,5,0,0,17,36.5,40,18.911,-70.789124,79.259124,0.02975071
144,-43.234661,-22.978466,3,3.5,0.5,2540,180.87947,6.6685,19.518,17.758,9.2329,15.819,0.49546,4.1215,3,67.713,7,0,0,17,36,40,18.911,-70.630127,79.100127,0.044525675
146,-43.234707,-22.978416,3,3.5,0.5,2540,173.58189,6.6164,19.28,17.727,9.0255,15.593,0.47951,2.5165,2,75.672,4,0,0,17,33,40,18.911,-70.08577,78.55577,0.12757762
147,-43.234718,-22.978405,3,3.5,0.5,2540,171.75751,6.7326,19.243,17.719,8.922,15.664,0.47518,1.0578,1,91.058,6,0,0,17,26,40,18.911,-70.162186,78.632186,0.03317517
148,-43.234768,-22.978357,3,3.5,0.5,2540,164.46016,7.2348,18.535,17.686,9.2337,15.823,0.4561,3.0253,3,67.745,4,0,0,17,33,40,18.911,-70.554626,79.024626,0.21254061
149,-43.234806,-22.978321,3,3.5,0.5,2540,158.98726,7.2123,18.657,17.659,9.1002,15.956,0.43723,1.4887,2,82.738,4,0,0,17,26,40,18.911,-68.648994,77.118994,0.079561368
150,-43.234806,-22.978321,3,3.5,0.5,2540,158.98726,7.2123,18.657,17.659,9.1002,15.956,0.43723,1.4887,2,82.738,4,0,0,17,26,40,18.911,-69.64344,78.11344,0.048563946
153,-43.234917,-22.978214,3,3.5,0.5,2540,142.56949,8.1556,17.108,17.582,9.2806,16.184,0.38881,1.7471,2,67.993,4,0,0,17.003,26,40,18.911,-71.152008,79.622008,0.040140629
154,-43.234917,-22.978214,3,3.5,0.5,2540,142.56949,8.1556,17.108,17.582,9.2806,16.184,0.38881,1.7471,2,67.993,4,0,0,17.003,26,40,18.911,-70.516289,78.986289,0.02995263
155,-43.234928,-22.978201,3,3.5,0.5,2540,140.74535,8.445,16.656,17.574,9.3679,16.184,0.38485,2.5185,3,63.689,5,0,0,17.003,26,40,18.911,-71.322029,79.792029,0.043025915
156,-43.23494,-22.978189,3,3.5,0.5,2540,138.92126,8.4083,16.621,17.567,9.337,16.168,0.38152,2.0201,3,61.771,5,0,0,17.003,26,40,18.911,-70.885017,79.355017,0.095442146
157,-43.234962,-22.978165,3,3.5,0.5,2540,135.27318,8.5864,16.265,17.552,9.3378,16.158,0.37407,1.7968,2,60.968,4,0,0,17.003,26,40,18.911,-70.181206,78.651206,0.026879076
158,-43.234962,-22.978165,3,3.5,0.5,2540,135.27318,8.5864,16.265,17.552,9.3378,16.158,0.37407,1.7968,2,60.968,4,0,0,17.003,26,40,18.911,-70.435776,78.905776,0.032622557
159,-43.235001,-22.97813,3,3.5,0.5,2540,129.80116,9.1327,15.238,17.531,9.3844,16.062,0.36873,2.1625,3,52.906,5,0,0,17.003,26,40,18.911,-71.501877,79.971877,0.031177675
160,-43.23505,-22.978081,3,3.5,0.5,2540,122.50557,9.3841,14.126,17.508,9.439,15.808,0.36606,3.5994,3,45.949,4,0,0,17.003,26,39.5,18.911,-66.88179,75.35179,0.04848266
161,-43.235085,-22.978046,3,3.5,0.5,2540,117.0342,9.6208,12.47,17.493,9.4387,15.085,0.3678,3.5908,3,37.137,4,0,0,17,26,39,18.911,-65.527565,73.997565,0.1940324
162,-43.235111,-22.978022,3,3.5,0.5,2540,113.38681,9.7961,11.77,17.483,9.4398,14.51,0.36829,4.6166,3,33.776,4,0,0,17.003,26,38,18.911,-69.320633,77.790633,0.067425288
163,-43.235146,-22.977985,3,3.5,0.5,2540,107.91601,9.375,10.477,17.466,9.3329,13.756,0.36984,2.4828,3,28.476,3,0,0,17.003,26,36,18.911,-65.089966,73.559966,0.084249854
166,-43.235184,-22.977949,3,3.5,0.5,2540,102.4457,9.6286,9.9927,17.452,9.321,13.663,0.37471,2.9601,3,27.183,2,0,0,17,26,33,18.911,-69.740784,78.210784,0.099456161
167,-43.235207,-22.977926,3,3.5,0.5,2540,98.798958,8.404,10.588,17.446,9.1464,13.794,0.38068,2.0444,2,26.353,2,0,0,17,26,33,18.911,-69.273277,77.743277,0.17740364
168,-43.235229,-22.977901,3,3.5,0.5,2540,95.15255,8.5859,10.695,17.44,9.0562,13.868,0.38643,1.0996,1,29.213,2,0,0,17,26,33,18.911,-67.233856,75.703856,0.091176011
169,-43.235256,-22.977877,3,3.5,0.5,2540,91.506401,8.6033,11.304,17.439,9.097,13.907,0.39443,1.1088,1,29.631,2,0,0,17,26,33,18.911,-70.444778,78.914778,0.06827575
170,-43.235268,-22.977865,3,3.5,0.5,2540,89.683563,8.9833,11.583,17.439,9.0976,13.982,0.39859,1.1137,1,29.839,2,0,0,17,26,33,18.911,-69.27301,77.74301,0.068679303
171,-43.235317,-22.977818,3,3.5,0.5,2540,82.39257,8.259,12.328,17.446,9.1055,14.18,0.41465,1.1225,1,30.19,2,0,0,17,26,33,18.911,-66.711388,75.181388,0.1550694
172,-43.235317,-22.977818,3,3.5,0.5,2540,82.39257,8.259,12.328,17.446,9.1055,14.18,0.41465,1.1225,1,30.19,2,0,0,17,26,33,18.911,-65.721748,74.191748,1.6131769
173,-43.23534,-22.977793,3,3.5,0.5,2540,78.747673,8.5506,11.728,17.455,9.2693,14.246,0.42227,2.1128,1,26.812,2,0,0,17,26,33,18.911,-63.252964,71.722964,1.0034969
174,-43.235352,-22.977781,3,3.5,0.5,2540,76.925484,8.3117,11.607,17.461,9.268,14.199,0.42541,2.1219,1,24.971,2,0,0,17,26,33,18.911,-65.086395,73.556395,1.5768893
175,-43.235378,-22.977758,3,3.5,0.5,2540,73.281319,7.2568,10.889,17.477,9.2022,14.344,0.43102,2.1121,1,22.309,1,0,0,17,26,33,18.911,-63.131386,71.601386,0.51519686
177,-43.235413,-22.977722,3,3.5,0.5,2540,67.816307,7.4044,10.901,17.511,9.2962,14.616,0.43005,2.1404,1,22.175,1,0,0,17.02,26,33,18.911,-61.108696,69.578696,0.17720947
178,-43.235439,-22.977697,3,3.5,0.5,2540,64.173874,6.1538,11.846,17.536,9.0674,14.873,0.42686,2.0917,1,22.562,1,0,0,17.06,25.5,33,18.911,-55.537529,64.007529,0.85570776
179,-43.235439,-22.977697,3,3.5,0.5,2540,64.173874,6.1538,11.846,17.536,9.0674,14.873,0.42686,2.0917,1,22.562,1,0,0,17.06,25.5,33,18.911,-57.687813,66.157813,0.44189563
180,-43.235451,-22.977686,3,3.5,0.5,2540,62.352982,5.5397,11.905,17.547,8.911,14.998,0.42615,2.0996,1,22.677,1,0,0,17.08,25.5,33,18.911,-64.229851,72.699851,0.1572499
182,-43.235474,-22.977661,3,3.5,0.5,2540,58.711937,6.5,12.644,17.574,9.2466,15.111,0.42617,2.1175,1,22.334,1,0,0,17.109,25.5,33,18.911,-69.834663,78.304663,0.51160413
183,-43.235462,-22.977583,3,3.5,0.5,2540,53.168259,11.278,9.3472,17.667,9.5036,12.849,0.37112,2.7034,1,18.146,1,0,0,17.242,23,29,18.911,-71.12973,79.59973,0.037328403
184,-43.235455,-22.977581,3,3.5,0.5,2540,53.39138,10.954,9.3472,17.672,9.5928,12.849,0.36785,3.7385,1,18.222,1,0,0,17.256,23,29,18.911,-71.858963,80.328963,0.020424463
270,-43.234215,-22.978729,3,3.5,0.5,2540,233.37915,16.817,8.4402,17.747,12.305,13.884,0.41005,89.228,8,22.03,3,0,0,17,42,41,18.911,-71.403763,79.873763,1.39E-17
272,-43.234245,-22.978748,3,3.5,0.5,2540,232.91139,11.607,14.188,17.798,11.794,15.543,0.44507,64.677,14,40.499,4,0,0,17,36.5,41,18.911,-72.211853,80.681853,0.0314226
273,-43.234272,-22.978769,3,3.5,0.5,2540,232.50136,6.9946,20.29,17.846,9.8061,15.806,0.48116,16.848,5,106.47,9,0,0,17,31,40.5,18.911,-72.111023,80.581023,0.017664041
277,-43.234344,-22.978777,3,3.5,0.5,2540,228.31697,6.2555,20.362,17.914,9.4723,16.006,0.54163,9.1235,6,93.442,12,0,0,17,36,40,18.911,-70.583054,79.053054,0.23137629
278,-43.234356,-22.978765,3,3.5,0.5,2540,226.49237,6.2401,20.664,17.911,9.3551,15.905,0.54155,8.1237,6,94.033,12,0,0,17,36,40,18.911,-70.143593,78.613593,0.29803646
279,-43.234356,-22.978765,3,3.5,0.5,2540,226.49237,6.2401,20.664,17.911,9.3551,15.905,0.54155,8.1237,6,94.033,12,0,0,17,36,40,18.911,-71.606529,80.076529,0.71671349
280,-43.234367,-22.978754,3,3.5,0.5,2540,224.66779,6.3444,20.827,17.906,9.4587,15.861,0.5408,9.4271,5,92.98,12,0,0,17,36,40,18.911,-71.071083,79.541083,0
281,-43.234379,-22.978741,3,3.5,0.5,2540,222.84317,6.343,20.751,17.901,9.521,15.806,0.54041,9.9358,6,85.544,14,0,0,17,36,40,18.911,-71.949844,80.419844,6.94E-18
282,-43.23439,-22.978729,3,3.5,0.5,2540,221.01859,6.4764,20.805,17.896,9.5959,15.87,0.54041,10.937,6,73.45,9,0,0,17,36,40,18.911,-71.260132,79.730132,0.079978168
283,-43.234406,-22.978718,3,3.5,0.5,2540,219.19403,6.1239,20.664,17.89,9.2099,15.879,0.53967,6.5301,5,90.157,12,0,0,17,36,40,18.911,-70.325943,78.795943,0.035419945
285,-43.234417,-22.978704,3,3.5,0.5,2540,217.36945,6.0241,20.841,17.886,9.0537,15.813,0.53877,5.527,5,90.048,12,0,0,17,36,40,18.911,-70.476067,78.946067,0.027710177
286,-43.23444,-22.978682,3,3.5,0.5,2540,213.72035,6.3972,20.433,17.876,9.3537,15.884,0.53697,6.8494,5,66.908,7,0,0,17,34.5,40,18.911,-69.805969,78.275969,0.088016763
287,-43.234451,-22.97867,3,3.5,0.5,2540,211.8958,6.3396,20.759,17.871,9.2706,15.807,0.5353,6.7921,4,92.207,9,0,0,17,34.5,40,18.911,-69.693375,78.163375,0.087876588
288,-43.234478,-22.978645,3,3.5,0.5,2540,208.24672,6.2859,20.447,17.858,9.1625,15.876,0.53275,5.485,5,82.975,11,0,0,17,36,40,18.911,-68.834579,77.304579,0.078306541
289,-43.234501,-22.978621,3,3.5,0.5,2540,204.59761,6.172,20.637,17.847,9.0292,15.805,0.52911,4.2507,4,89.508,14,0,0,17,33,40,18.911,-68.595482,77.065482,0.089293972
290,-43.234512,-22.978609,3,3.5,0.5,2540,202.77313,6.3953,20.318,17.841,9.2467,15.85,0.5268,5.3019,4,84.614,9,0,0,17,34.5,40,18.911,-69.98391,78.45391,0.038993992
291,-43.234524,-22.978598,3,3.5,0.5,2540,200.94861,6.2687,20.384,17.835,9.0403,15.837,0.52523,3.7342,3,95.829,6,0,0,17,33,40,18.911,-69.804703,78.274703,0.055396259
292,-43.23455,-22.978573,3,3.5,0.5,2540,197.29958,6.0265,20.787,17.821,8.8419,15.686,0.52127,2.7286,3,95.109,7,0,0,17,33,40,18.911,-67.906425,76.376425,0.077941112
293,-43.23455,-22.978573,3,3.5,0.5,2540,197.29958,6.0265,20.787,17.821,8.8419,15.686,0.52127,2.7286,3,95.109,7,0,0,17,33,40,18.911,-68.897827,77.367827,0.13065383
294,-43.234573,-22.97855,3,3.5,0.5,2540,193.65062,6.2461,20.409,17.808,8.9225,15.808,0.51602,2.7417,3,91.002,6,0,0,17,33,40,18.911,-68.13311,76.60311,0.093606263
295,-43.234585,-22.978537,3,3.5,0.5,2540,191.82616,6.2852,20.133,17.802,9.0834,15.765,0.51342,4.31,4,79.448,7,0,0,17,34.5,40,18.911,-67.816811,76.286811,1.099573
296,-43.234612,-22.978514,3,3.5,0.5,2540,188.1772,6.3823,20.095,17.788,9.134,15.761,0.50849,4.1171,3,67.5,6,0,0,17,36.5,40,18.911,-68.47332,76.94332,0.26574054
297,-43.234623,-22.978502,3,3.5,0.5,2540,186.3528,6.4532,19.951,17.78,9.162,15.784,0.50479,4.1235,3,66.587,5,0,0,17,36.5,40,18.911,-67.580505,76.050505,0.12557332
298,-43.234634,-22.978489,3,3.5,0.5,2540,184.52831,6.6446,19.895,17.773,9.2487,15.828,0.50166,4.3417,4,66.493,5,0,0,17,36.5,40,18.911,-68.686188,77.156188,0.15008408
299,-43.234634,-22.978489,3,3.5,0.5,2540,184.52831,6.6446,19.895,17.773,9.2487,15.828,0.50166,4.3417,4,66.493,5,0,0,17,36.5,40,18.911,-69.30928,77.77928,0.48183891
300,-43.234646,-22.978477,3,3.5,0.5,2540,182.70392,6.4877,19.795,17.766,9.1691,15.747,0.49861,4.1174,3,67.92,7,0,0,17,36,40,18.911,-70.462677,78.932677,0.05021093
301,-43.234661,-22.978466,3,3.5,0.5,2540,180.87947,6.6685,19.518,17.758,9.2329,15.819,0.49546,4.1215,3,67.713,7,0,0,17,36,40,18.911,-69.709091,78.179091,0.048445892
302,-43.234684,-22.978441,3,3.5,0.5,2540,177.2307,6.9115,19.154,17.743,9.3424,15.75,0.48672,4.6272,4,60.214,5,0,0,17,36.5,40,18.911,-70.764343,79.234343,0.040364947
304,-43.234707,-22.978416,3,3.5,0.5,2540,173.58189,6.6164,19.28,17.727,9.0255,15.593,0.47951,2.5165,2,75.672,4,0,0,17,33,40,18.911,-71.080902,79.550902,0.051549431
305,-43.234734,-22.978394,3,3.5,0.5,2540,169.93318,6.8471,18.907,17.711,8.9965,15.707,0.47046,1.485,2,90.213,5,0,0,17,26,40,18.911,-70.819885,79.289885,0.047654629
306,-43.234795,-22.978333,3,3.5,0.5,2540,160.81154,7.2267,18.53,17.668,9.0913,15.913,0.44365,1.4887,2,82.575,4,0,0,17,26,40,18.911,-71.029373,79.499373,0.072487108
307,-43.234795,-22.978333,3,3.5,0.5,2540,160.81154,7.2267,18.53,17.668,9.0913,15.913,0.44365,1.4887,2,82.575,4,0,0,17,26,40,18.911,-70.68084,79.15084,0.79460448
308,-43.234829,-22.978298,3,3.5,0.5,2540,155.33878,7.5641,18.476,17.641,9.1495,16.164,0.42587,1.4956,2,82.123,4,0,0,17,26,40,18.911,-68.998375,77.468375,0.043603294
309,-43.23484,-22.978285,3,3.5,0.5,2540,153.51451,7.6916,18.253,17.633,9.2038,16.313,0.41945,1.6617,2,79.281,4,0,0,17,26,40,18.911,-68.543655,77.013655,0.1810434
310,-43.234867,-22.978262,3,3.5,0.5,2540,149.86609,7.79,18.017,17.615,9.2462,16.302,0.40842,2.5353,2,75.026,4,0,0,17.003,26,40,18.911,-71.667824,80.137824,0.028766353
311,-43.234879,-22.978249,3,3.5,0.5,2540,148.04192,7.7852,18.065,17.606,9.1792,16.22,0.40349,1.5295,2,76.11,4,0,0,17,26,40,18.911,-71.330116,79.800116,0.035946056
312,-43.234901,-22.978226,3,3.5,0.5,2540,144.39363,8.1655,17.272,17.59,9.2742,16.304,0.39307,1.7198,2,70.722,4,0,0,17,26,40,18.911,-71.897827,80.367827,0.10196441
314,-43.234917,-22.978214,3,3.5,0.5,2540,142.56949,8.1556,17.108,17.582,9.2806,16.184,0.38881,1.7471,2,67.993,4,0,0,17.003,26,40,18.911,-69.76281,78.23281,0.018564295
315,-43.234928,-22.978201,3,3.5,0.5,2540,140.74535,8.445,16.656,17.574,9.3679,16.184,0.38485,2.5185,3,63.689,5,0,0,17.003,26,40,18.911,-69.457962,77.927962,0.052756853
316,-43.234951,-22.978178,3,3.5,0.5,2540,137.09721,8.6232,16.324,17.559,9.3787,16.18,0.37807,2.7603,3,61.819,5,0,0,17,26,40,18.911,-70.951706,79.421706,0
317,-43.234962,-22.978165,3,3.5,0.5,2540,135.27318,8.5864,16.265,17.552,9.3378,16.158,0.37407,1.7968,2,60.968,4,0,0,17.003,26,40,18.911,-71.390991,79.860991,0.47606552
318,-43.234989,-22.978142,3,3.5,0.5,2540,131.62511,9.0133,15.487,17.537,9.4018,16.078,0.37005,2.6181,3,55.584,6,0,0,17.003,26,40,18.911,-70.43457,78.90457,1.019652
319,-43.235012,-22.978117,3,3.5,0.5,2540,127.97726,9.2754,15.119,17.525,9.388,15.963,0.36672,2.2011,3,50.984,5,0,0,17.003,26,40,18.911,-70.230148,78.700148,0.021877056
320,-43.235035,-22.978094,3,3.5,0.5,2540,124.32944,9.41,14.452,17.513,9.4667,15.912,0.36577,3.9873,3,47.584,4,0,0,17.003,26,39.5,18.911,-69.848053,78.318053,0
321,-43.235035,-22.978094,3,3.5,0.5,2540,124.32944,9.41,14.452,17.513,9.4667,15.912,0.36577,3.9873,3,47.584,4,0,0,17.003,26,39.5,18.911,-66.023178,74.493178,0.073648334
322,-43.235073,-22.978058,3,3.5,0.5,2540,118.85793,9.8109,12.899,17.499,9.372,15.423,0.36796,2.6179,3,39.319,4,0,0,17.003,26,39.25,18.911,-63.587753,72.057753,0.12797505
323,-43.235096,-22.978033,3,3.5,0.5,2540,115.21051,9.4375,12.041,17.489,9.4138,14.821,0.36862,3.3894,3,35.685,4,0,0,17,26,39,18.911,-66.361488,74.831488,0.12799822
324,-43.235123,-22.97801,3,3.5,0.5,2540,111.56316,9.5335,11.23,17.477,9.3251,14.37,0.36906,2.3898,3,31.722,4,0,0,17.003,26,37,18.911,-64.824745,73.294745,0.15150988
325,-43.235157,-22.977974,3,3.5,0.5,2540,106.09252,9.264,10.498,17.461,9.3088,13.66,0.37047,2.5085,3,28.949,4,0,0,17,26,33,18.911,-70.48864,78.95864,1.2810047
326,-43.235195,-22.977938,3,3.5,0.5,2540,100.62232,8.8045,10.166,17.449,9.1964,13.71,0.37699,2.0257,2,27.275,2,0,0,17,26,33,18.911,-67.758865,76.228865,0.14831202
327,-43.235218,-22.977913,3,3.5,0.5,2540,96.975792,8.1598,10.531,17.443,9.0587,13.789,0.38389,1.1071,1,29.049,2,0,0,17,26,33,18.911,-64.333626,72.803626,0.19735675
328,-43.235245,-22.97789,3,3.5,0.5,2540,93.32946,8.8059,11.157,17.44,9.1096,13.936,0.38999,1.3494,2,29.983,2,0,0,17,26,33,18.911,-67.037567,75.507567,0.15347506
329,-43.235245,-22.97789,3,3.5,0.5,2540,93.32946,8.8059,11.157,17.44,9.1096,13.936,0.38999,1.3494,2,29.983,2,0,0,17,26,33,18.911,-61.401958,69.871958,0.18098824
