Sample,Long_Rx,Lat_Rx,h_tx,h_rx,delta_tx_rx,freq,Distance,avg_building_heigth,avg_vegetation_heigth,avg_ground_heigth,std_building,std_vegetation,std_ground,building_depth_2d,n_building,vegetation_depth_2d,n_intersection_veg,min_building,min_vegetation,min_ground,max_building,max_vegetation,max_ground,Pw,PL,RMS DS
172,-43.234573,-22.97855,3,3.5,0.5,735,193.65062,6.2461,20.409,17.808,8.9225,15.808,0.51602,2.7417,3,91.002,6,0,0,17,33,40,18.911,-23.679916,37.409916,2.2421103
173,-43.234585,-22.978537,3,3.5,0.5,735,191.82616,6.2852,20.133,17.802,9.0834,15.765,0.51342,4.31,4,79.448,7,0,0,17,34.5,40,18.911,-25.412197,39.142197,1.7592216
174,-43.234612,-22.978514,3,3.5,0.5,735,188.1772,6.3823,20.095,17.788,9.134,15.761,0.50849,4.1171,3,67.5,6,0,0,17,36.5,40,18.911,-23.754988,37.484988,2.0221515
175,-43.234612,-22.978514,3,3.5,0.5,735,188.1772,6.3823,20.095,17.788,9.134,15.761,0.50849,4.1171,3,67.5,6,0,0,17,36.5,40,18.911,-25.1455,38.8755,1.6684314
176,-43.234634,-22.978489,3,3.5,0.5,735,184.52831,6.6446,19.895,17.773,9.2487,15.828,0.50166,4.3417,4,66.493,5,0,0,17,36.5,40,18.911,-24.253525,37.983525,2.19824
177,-43.234661,-22.978466,3,3.5,0.5,735,180.87947,6.6685,19.518,17.758,9.2329,15.819,0.49546,4.1215,3,67.713,7,0,0,17,36,40,18.911,-25.213984,38.943984,2.0488124
178,-43.234684,-22.978441,3,3.5,0.5,735,177.2307,6.9115,19.154,17.743,9.3424,15.75,0.48672,4.6272,4,60.214,5,0,0,17,36.5,40,18.911,-22.94878,36.67878,2.0621188
179,-43.234707,-22.978416,3,3.5,0.5,735,173.58189,6.6164,19.28,17.727,9.0255,15.593,0.47951,2.5165,2,75.672,4,0,0,17,33,40,18.911,-24.02597,37.75597,1.9548259
180,-43.234734,-22.978394,3,3.5,0.5,735,169.93318,6.8471,18.907,17.711,8.9965,15.707,0.47046,1.485,2,90.213,5,0,0,17,26,40,18.911,-25.736937,39.466937,0.99967033
181,-43.234745,-22.978382,3,3.5,0.5,735,168.10884,7.0577,18.771,17.703,9.1815,15.72,0.46506,2.9394,3,71.064,4,0,0,17,33,40,18.911,-24.632544,38.362544,1.8140459
182,-43.234779,-22.978346,3,3.5,0.5,735,162.63583,7.158,18.615,17.677,9.1012,15.841,0.44924,2.486,2,83.071,5,0,0,17,26,40,18.911,-23.566328,37.296328,1.9692097
183,-43.234779,-22.978346,3,3.5,0.5,735,162.63583,7.158,18.615,17.677,9.1012,15.841,0.44924,2.486,2,83.071,5,0,0,17,26,40,18.911,-25.584351,39.314351,2.1561563
184,-43.234806,-22.978321,3,3.5,0.5,735,158.98726,7.2123,18.657,17.659,9.1002,15.956,0.43723,1.4887,2,82.738,4,0,0,17,26,40,18.911,-21.50054,35.23054,0.97655916
185,-43.23484,-22.978285,3,3.5,0.5,735,153.51451,7.6916,18.253,17.633,9.2038,16.313,0.41945,1.6617,2,79.281,4,0,0,17,26,40,18.911,-20.982317,34.712317,2.0920076
186,-43.234867,-22.978262,3,3.5,0.5,735,149.86609,7.79,18.017,17.615,9.2462,16.302,0.40842,2.5353,2,75.026,4,0,0,17.003,26,40,18.911,-20.970034,34.700034,2.0338147
187,-43.234879,-22.978249,3,3.5,0.5,735,148.04192,7.7852,18.065,17.606,9.1792,16.22,0.40349,1.5295,2,76.11,4,0,0,17,26,40,18.911,-19.831511,33.561511,2.1556165
188,-43.234901,-22.978226,3,3.5,0.5,735,144.39363,8.1655,17.272,17.59,9.2742,16.304,0.39307,1.7198,2,70.722,4,0,0,17,26,40,18.911,-17.740715,31.470715,2.3286247
189,-43.234917,-22.978214,3,3.5,0.5,735,142.56949,8.1556,17.108,17.582,9.2806,16.184,0.38881,1.7471,2,67.993,4,0,0,17.003,26,40,18.911,-17.047674,30.777674,2.1597693
190,-43.23494,-22.978189,3,3.5,0.5,735,138.92126,8.4083,16.621,17.567,9.337,16.168,0.38152,2.0201,3,61.771,5,0,0,17.003,26,40,18.911,-17.581749,31.311749,2.2188332
191,-43.23494,-22.978189,3,3.5,0.5,735,138.92126,8.4083,16.621,17.567,9.337,16.168,0.38152,2.0201,3,61.771,5,0,0,17.003,26,40,18.911,-15.963964,29.693964,2.3318379
192,-43.234974,-22.978153,3,3.5,0.5,735,133.44914,8.8937,15.761,17.545,9.4121,16.112,0.37268,2.5969,3,57.5,6,0,0,17.003,26,40,18.911,-14.273028,28.003028,2.3529952
193,-43.234989,-22.978142,3,3.5,0.5,735,131.62511,9.0133,15.487,17.537,9.4018,16.078,0.37005,2.6181,3,55.584,6,0,0,17.003,26,40,18.911,-15.727324,29.457324,2.1915386
194,-43.235012,-22.978117,3,3.5,0.5,735,127.97726,9.2754,15.119,17.525,9.388,15.963,0.36672,2.2011,3,50.984,5,0,0,17.003,26,40,18.911,-15.131473,28.861473,2.352175
195,-43.235035,-22.978094,3,3.5,0.5,735,124.32944,9.41,14.452,17.513,9.4667,15.912,0.36577,3.9873,3,47.584,4,0,0,17.003,26,39.5,18.911,-15.900749,29.630749,2.0434682
196,-43.235062,-22.978069,3,3.5,0.5,735,120.68177,9.3822,13.74,17.504,9.438,15.631,0.36616,3.6221,3,44.033,4,0,0,17.003,26,40,18.911,-12.559325,26.289325,2.0254891
197,-43.235085,-22.978046,3,3.5,0.5,735,117.0342,9.6208,12.47,17.493,9.4387,15.085,0.3678,3.5908,3,37.137,4,0,0,17,26,39,18.911,-13.056434,26.786434,2.0513513
198,-43.235085,-22.978046,3,3.5,0.5,735,117.0342,9.6208,12.47,17.493,9.4387,15.085,0.3678,3.5908,3,37.137,4,0,0,17,26,39,18.911,-12.643822,26.373822,1.8905507
199,-43.235123,-22.97801,3,3.5,0.5,735,111.56316,9.5335,11.23,17.477,9.3251,14.37,0.36906,2.3898,3,31.722,4,0,0,17.003,26,37,18.911,-11.717034,25.447034,1.9809973
200,-43.235134,-22.977997,3,3.5,0.5,735,109.73958,9.3614,10.739,17.472,9.3211,14.054,0.36947,2.434,3,29.874,4,0,0,17.003,26,37,18.911,-14.097773,27.827773,2.5358245
201,-43.235146,-22.977985,3,3.5,0.5,735,107.91601,9.375,10.477,17.466,9.3329,13.756,0.36984,2.4828,3,28.476,3,0,0,17.003,26,36,18.911,-13.588431,27.318431,2.0713904
202,-43.235172,-22.977962,3,3.5,0.5,735,104.26904,8.7881,10.024,17.456,9.147,13.631,0.37243,1.0895,1,28.299,3,0,0,17,26,33,18.911,-12.393644,26.123644,2.0316851
203,-43.235195,-22.977938,3,3.5,0.5,735,100.62232,8.8045,10.166,17.449,9.1964,13.71,0.37699,2.0257,2,27.275,2,0,0,17,26,33,18.911,-13.811917,27.541917,2.2226739
204,-43.235218,-22.977913,3,3.5,0.5,735,96.975792,8.1598,10.531,17.443,9.0587,13.789,0.38389,1.1071,1,29.049,2,0,0,17,26,33,18.911,-15.17174,28.90174,2.5461805
205,-43.235229,-22.977901,3,3.5,0.5,735,95.15255,8.5859,10.695,17.44,9.0562,13.868,0.38643,1.0996,1,29.213,2,0,0,17,26,33,18.911,-13.365383,27.095383,2.1009359
206,-43.235245,-22.97789,3,3.5,0.5,735,93.32946,8.8059,11.157,17.44,9.1096,13.936,0.38999,1.3494,2,29.983,2,0,0,17,26,33,18.911,-11.119774,24.849774,2.2371089
207,-43.235245,-22.97789,3,3.5,0.5,735,93.32946,8.8059,11.157,17.44,9.1096,13.936,0.38999,1.3494,2,29.983,2,0,0,17,26,33,18.911,-12.570718,26.300718,2.3682063
208,-43.235256,-22.977877,3,3.5,0.5,735,91.506401,8.6033,11.304,17.439,9.097,13.907,0.39443,1.1088,1,29.631,2,0,0,17,26,33,18.911,-14.232062,27.962062,2.3512647
209,-43.235268,-22.977865,3,3.5,0.5,735,89.683563,8.9833,11.583,17.439,9.0976,13.982,0.39859,1.1137,1,29.839,2,0,0,17,26,33,18.911,-13.809012,27.539012,2.2664263
210,-43.235291,-22.977842,3,3.5,0.5,735,86.037781,8.6609,12.066,17.441,9.0799,14.128,0.40577,1.1117,1,30.829,2,0,0,17,26,33,18.911,-12.394941,26.124941,2.0433302
211,-43.235306,-22.977829,3,3.5,0.5,735,84.215157,8.2647,12.235,17.442,9.0917,14.078,0.41081,1.117,1,29.998,2,0,0,17,26,33,18.911,-14.650769,28.380769,1.9935977
212,-43.235329,-22.977806,3,3.5,0.5,735,80.570091,8.2593,12.102,17.45,9.1262,14.265,0.41886,1.1284,1,29.674,2,0,0,17,26,33,18.911,-17.480757,31.210757,1.570994
213,-43.235352,-22.977781,3,3.5,0.5,735,76.925484,8.3117,11.607,17.461,9.268,14.199,0.42541,2.1219,1,24.971,2,0,0,17,26,33,18.911,-15.168955,28.898955,1.1244115
214,-43.235352,-22.977781,3,3.5,0.5,735,76.925484,8.3117,11.607,17.461,9.268,14.199,0.42541,2.1219,1,24.971,2,0,0,17,26,33,18.911,-14.96619,28.69619,1.5724595
215,-43.235378,-22.977758,3,3.5,0.5,735,73.281319,7.2568,10.889,17.477,9.2022,14.344,0.43102,2.1121,1,22.309,1,0,0,17,26,33,18.911,-18.466476,32.196476,0.83191383
216,-43.235401,-22.977734,3,3.5,0.5,735,69.637741,7.1929,10.646,17.498,9.2444,14.576,0.43196,2.1327,1,22.504,1,0,0,17,26,33,18.911,-16.108753,29.838753,0.98940295
217,-43.235413,-22.977722,3,3.5,0.5,735,67.816307,7.4044,10.901,17.511,9.2962,14.616,0.43005,2.1404,1,22.175,1,0,0,17.02,26,33,18.911,-18.047039,31.777039,0.6530664
218,-43.235424,-22.977709,3,3.5,0.5,735,65.994919,6.5985,11.239,17.524,9.1891,14.722,0.4294,2.1486,1,22.268,1,0,0,17.04,26,33,18.911,-20.76524,34.49524,0.52822798
219,-43.235451,-22.977686,3,3.5,0.5,735,62.352982,5.5397,11.905,17.547,8.911,14.998,0.42615,2.0996,1,22.677,1,0,0,17.08,25.5,33,18.911,-29.77442,43.50442,0.98207569
220,-43.235451,-22.977686,3,3.5,0.5,735,62.352982,5.5397,11.905,17.547,8.911,14.998,0.42615,2.0996,1,22.677,1,0,0,17.08,25.5,33,18.911,-17.421873,31.151873,0
221,-43.235451,-22.977686,3,3.5,0.5,735,62.352982,5.5397,11.905,17.547,8.911,14.998,0.42615,2.0996,1,22.677,1,0,0,17.08,25.5,33,18.911,-25.236912,38.966912,0.20831858
222,-43.235451,-22.977686,3,3.5,0.5,735,62.352982,5.5397,11.905,17.547,8.911,14.998,0.42615,2.0996,1,22.677,1,0,0,17.08,25.5,33,18.911,-28.537098,42.267098,0.70883882
223,-43.235451,-22.977577,3,3.5,0.5,735,53.623234,11.454,8.9306,17.673,9.678,12.786,0.36367,4.8091,1,17.352,1,0,0,17.269,23.5,29,18.911,-34.809235,48.539235,0.077353463
225,-43.235435,-22.977571,3,3.5,0.5,735,54.112286,12.086,7.4364,17.681,10.232,12.28,0.35312,10.004,2,13.676,2,0,0,17.284,27,29,18.911,-41.948235,55.678235,0.23068361
226,-43.235424,-22.977566,3,3.5,0.5,735,54.634502,14.009,6.95,17.691,10.264,12.038,0.3469,12.622,2,10.446,2,0,0,17.316,27,29,18.911,-37.168034,50.898034,0.68505913
227,-43.23542,-22.977562,3,3.5,0.5,735,54.907742,14.877,7.0591,17.697,10.077,12.215,0.344,13.021,2,8.9441,3,0,0,17.318,28,29,18.911,-33.921204,47.651204,0.12338418
229,-43.235355,-22.977531,3,3.5,0.5,735,58.056797,16.449,6.7288,17.733,11.223,11.652,0.31748,20.477,3,9.0553,1,0,0,17.174,28.5,29,18.911,-38.443516,52.173516,0.21682456
311,-43.234215,-22.978729,3,3.5,0.5,735,233.37915,16.817,8.4402,17.747,12.305,13.884,0.41005,89.228,8,22.03,3,0,0,17,42,41,18.911,-44.850533,58.580533,0.40101093
312,-43.234215,-22.978729,3,3.5,0.5,735,233.37915,16.817,8.4402,17.747,12.305,13.884,0.41005,89.228,8,22.03,3,0,0,17,42,41,18.911,-37.743355,51.473355,1.1998405
313,-43.234238,-22.978745,3,3.5,0.5,735,233.00031,12.868,12.637,17.787,11.758,15.312,0.43761,74.914,10,30.18,6,0,0,17,41,41,18.911,-36.11665,49.84665,0.74405038
314,-43.234257,-22.978756,3,3.5,0.5,735,232.7404,9.6373,16.908,17.817,11.321,15.936,0.45956,46.111,13,70.102,9,0,0,17,34,41,18.911,-33.727962,47.457962,0.89166605
315,-43.23428,-22.978773,3,3.5,0.5,735,232.42632,6.7285,20.612,17.856,9.7539,15.764,0.48866,16.636,8,100.07,10,0,0,17,33.5,40,18.911,-36.492813,50.222813,2.7086191
316,-43.234295,-22.978785,3,3.5,0.5,735,232.2151,6.4539,21.087,17.886,9.4254,15.795,0.51143,9.8378,5,98.103,9,0,0,17,34.5,40,18.911,-34.283546,48.013546,2.2659695
317,-43.234314,-22.978798,3,3.5,0.5,735,232.0249,7.2178,20.424,17.913,10.13,16.02,0.53291,15.866,8,83.328,11,0,0,17,36,40,18.911,-32.163963,45.893963,2.4819086
318,-43.234344,-22.978777,3,3.5,0.5,735,228.31697,6.2555,20.362,17.914,9.4723,16.006,0.54163,9.1235,6,93.442,12,0,0,17,36,40,18.911,-31.338877,45.068877,2.7048733
319,-43.234367,-22.978754,3,3.5,0.5,735,224.66779,6.3444,20.827,17.906,9.4587,15.861,0.5408,9.4271,5,92.98,12,0,0,17,36,40,18.911,-29.970074,43.700074,2.5526593
320,-43.234367,-22.978754,3,3.5,0.5,735,224.66779,6.3444,20.827,17.906,9.4587,15.861,0.5408,9.4271,5,92.98,12,0,0,17,36,40,18.911,-31.781693,45.511693,1.6391525
321,-43.234379,-22.978741,3,3.5,0.5,735,222.84317,6.343,20.751,17.901,9.521,15.806,0.54041,9.9358,6,85.544,14,0,0,17,36,40,18.911,-31.430412,45.160412,2.343981
322,-43.234406,-22.978718,3,3.5,0.5,735,219.19403,6.1239,20.664,17.89,9.2099,15.879,0.53967,6.5301,5,90.157,12,0,0,17,36,40,18.911,-29.570351,43.300351,2.3264062
323,-43.23444,-22.978682,3,3.5,0.5,735,213.72035,6.3972,20.433,17.876,9.3537,15.884,0.53697,6.8494,5,66.908,7,0,0,17,34.5,40,18.911,-28.892843,42.622843,2.0001557
324,-43.234451,-22.97867,3,3.5,0.5,735,211.8958,6.3396,20.759,17.871,9.2706,15.807,0.5353,6.7921,4,92.207,9,0,0,17,34.5,40,18.911,-29.169722,42.899722,1.9052687
325,-43.234478,-22.978645,3,3.5,0.5,735,208.24672,6.2859,20.447,17.858,9.1625,15.876,0.53275,5.485,5,82.975,11,0,0,17,36,40,18.911,-28.283632,42.013632,1.8813063
326,-43.234489,-22.978634,3,3.5,0.5,735,206.42215,6.3394,20.506,17.853,9.151,15.88,0.53131,5.4289,5,90.279,14,0,0,17,33,40,18.911,-28.428555,42.158555,2.0254979
327,-43.234501,-22.978621,3,3.5,0.5,735,204.59761,6.172,20.637,17.847,9.0292,15.805,0.52911,4.2507,4,89.508,14,0,0,17,33,40,18.911,-28.967089,42.697089,2.1296439
328,-43.234501,-22.978621,3,3.5,0.5,735,204.59761,6.172,20.637,17.847,9.0292,15.805,0.52911,4.2507,4,89.508,14,0,0,17,33,40,18.911,-27.050695,40.780695,2.1235418
329,-43.234524,-22.978598,3,3.5,0.5,735,200.94861,6.2687,20.384,17.835,9.0403,15.837,0.52523,3.7342,3,95.829,6,0,0,17,33,40,18.911,-28.372902,42.102902,1.9913802
330,-43.234539,-22.978586,3,3.5,0.5,735,199.12411,6.2637,20.085,17.828,9.1403,15.856,0.52303,5.2568,4,74.942,9,0,0,17,36,40,18.911,-26.584179,40.314179,1.9120547
331,-43.23455,-22.978573,3,3.5,0.5,735,197.29958,6.0265,20.787,17.821,8.8419,15.686,0.52127,2.7286,3,95.109,7,0,0,17,33,40,18.911,-23.973536,37.703536,2.117017
332,-43.234573,-22.97855,3,3.5,0.5,735,193.65062,6.2461,20.409,17.808,8.9225,15.808,0.51602,2.7417,3,91.002,6,0,0,17,33,40,18.911,-23.642687,37.372687,2.1138566
333,-43.2346,-22.978525,3,3.5,0.5,735,190.00168,6.3495,19.851,17.795,8.9678,15.915,0.51046,2.9926,3,86.907,7,0,0,17,33,40,18.911,-22.83465,36.56465,2.3676376
334,-43.234623,-22.978502,3,3.5,0.5,735,186.3528,6.4532,19.951,17.78,9.162,15.784,0.50479,4.1235,3,66.587,5,0,0,17,36.5,40,18.911,-25.906948,39.636948,1.8859028
335,-43.234623,-22.978502,3,3.5,0.5,735,186.3528,6.4532,19.951,17.78,9.162,15.784,0.50479,4.1235,3,66.587,5,0,0,17,36.5,40,18.911,-24.995966,38.725966,1.90E+00
336,-43.234646,-22.978477,3,3.5,0.5,735,182.70392,6.4877,19.795,17.766,9.1691,15.747,0.49861,4.1174,3,67.92,7,0,0,17,36,40,18.911,-23.72629,37.45629,2.1450064
337,-43.234673,-22.978453,3,3.5,0.5,735,179.05507,6.8347,19.354,17.751,9.3184,15.78,0.49153,4.6142,4,63.215,5,0,0,17,36.5,40,18.911,-23.42174,37.15174,1.9472506
338,-43.234695,-22.97843,3,3.5,0.5,735,175.40627,6.7429,19.027,17.735,9.2533,15.62,0.48355,4.1151,3,54.169,5,0,0,17,36,40,18.911,-23.612108,37.342108,1.9270594
339,-43.234734,-22.978394,3,3.5,0.5,735,169.93318,6.8471,18.907,17.711,8.9965,15.707,0.47046,1.485,2,90.213,5,0,0,17,26,40,18.911,-24.332836,38.062836,2.1903381
340,-43.234745,-22.978382,3,3.5,0.5,735,168.10884,7.0577,18.771,17.703,9.1815,15.72,0.46506,2.9394,3,71.064,4,0,0,17,33,40,18.911,-24.004978,37.734978,2.2785878
341,-43.234756,-22.978369,3,3.5,0.5,735,166.28448,7.0299,18.754,17.695,9.1758,15.682,0.46085,3.02,3,69.244,4,0,0,17,33,40,18.911,-23.754639,37.484639,2.0179751
342,-43.234756,-22.978369,3,3.5,0.5,735,166.28448,7.0299,18.754,17.695,9.1758,15.682,0.46085,3.02,3,69.244,4,0,0,17,33,40,18.911,-28.260286,41.990286,2.0952754
343,-43.234768,-22.978357,3,3.5,0.5,735,164.46016,7.2348,18.535,17.686,9.2337,15.823,0.4561,3.0253,3,67.745,4,0,0,17,33,40,18.911,-21.77022,35.50022,2.04E+00
344,-43.234795,-22.978333,3,3.5,0.5,735,160.81154,7.2267,18.53,17.668,9.0913,15.913,0.44365,1.4887,2,82.575,4,0,0,17,26,40,18.911,-21.434948,35.164948,2.006536
345,-43.234829,-22.978298,3,3.5,0.5,735,155.33878,7.5641,18.476,17.641,9.1495,16.164,0.42587,1.4956,2,82.123,4,0,0,17,26,40,18.911,-19.358547,33.088547,2.079488
346,-43.234856,-22.978273,3,3.5,0.5,735,151.69032,7.6908,18.268,17.624,9.2312,16.325,0.41343,2.5255,2,77.77,4,0,0,17,26,40,18.911,-19.684166,33.414166,2.1887517
347,-43.234867,-22.978262,3,3.5,0.5,735,149.86609,7.79,18.017,17.615,9.2462,16.302,0.40842,2.5353,2,75.026,4,0,0,17.003,26,40,18.911,-19.407862,33.137862,2.2064731
348,-43.23489,-22.978237,3,3.5,0.5,735,146.21774,7.9218,17.643,17.598,9.2331,16.239,0.39842,1.7081,2,73.235,4,0,0,17,26,40,18.911,-20.52249,34.25249,1.8246914
349,-43.234928,-22.978201,3,3.5,0.5,735,140.74535,8.445,16.656,17.574,9.3679,16.184,0.38485,2.5185,3,63.689,5,0,0,17.003,26,40,18.911,-18.785059,32.515059,2.1449285
350,-43.234928,-22.978201,3,3.5,0.5,735,140.74535,8.445,16.656,17.574,9.3679,16.184,0.38485,2.5185,3,63.689,5,0,0,17.003,26,40,18.911,-20.324883,34.054883,2.0786691
351,-43.234962,-22.978165,3,3.5,0.5,735,135.27318,8.5864,16.265,17.552,9.3378,16.158,0.37407,1.7968,2,60.968,4,0,0,17.003,26,40,18.911,-17.914665,31.644665,2.2291801
352,-43.234989,-22.978142,3,3.5,0.5,735,131.62511,9.0133,15.487,17.537,9.4018,16.078,0.37005,2.6181,3,55.584,6,0,0,17.003,26,40,18.911,-14.814039,28.544039,1.2293032
353,-43.235001,-22.97813,3,3.5,0.5,735,129.80116,9.1327,15.238,17.531,9.3844,16.062,0.36873,2.1625,3,52.906,5,0,0,17.003,26,40,18.911,-10.988542,24.718542,2.3302011
354,-43.235012,-22.978117,3,3.5,0.5,735,127.97726,9.2754,15.119,17.525,9.388,15.963,0.36672,2.2011,3,50.984,5,0,0,17.003,26,40,18.911,-11.893358,25.623358,2.1238363
355,-43.235023,-22.978106,3,3.5,0.5,735,126.15333,9.2421,14.774,17.519,9.437,16.001,0.36569,3.7594,3,48.669,4,0,0,17.003,26,39.5,18.911,-14.070014,27.800014,1.0620561
356,-43.235062,-22.978069,3,3.5,0.5,735,120.68177,9.3822,13.74,17.504,9.438,15.631,0.36616,3.6221,3,44.033,4,0,0,17.003,26,40,18.911,-13.580844,27.310844,1.9089618
357,-43.235096,-22.978033,3,3.5,0.5,735,115.21051,9.4375,12.041,17.489,9.4138,14.821,0.36862,3.3894,3,35.685,4,0,0,17,26,39,18.911,-14.816637,28.546637,2.1527634
358,-43.235096,-22.978033,3,3.5,0.5,735,115.21051,9.4375,12.041,17.489,9.4138,14.821,0.36862,3.3894,3,35.685,4,0,0,17,26,39,18.911,-13.237887,26.967887,2.3142915
359,-43.235134,-22.977997,3,3.5,0.5,735,109.73958,9.3614,10.739,17.472,9.3211,14.054,0.36947,2.434,3,29.874,4,0,0,17.003,26,37,18.911,-18.034134,31.764134,0.86689693
360,-43.235157,-22.977974,3,3.5,0.5,735,106.09252,9.264,10.498,17.461,9.3088,13.66,0.37047,2.5085,3,28.949,4,0,0,17,26,33,18.911,-12.39827,26.12827,1.1256214
361,-43.235184,-22.977949,3,3.5,0.5,735,102.4457,9.6286,9.9927,17.452,9.321,13.663,0.37471,2.9601,3,27.183,2,0,0,17,26,33,18.911,-14.152877,27.882877,0.96430057
362,-43.235195,-22.977938,3,3.5,0.5,735,100.62232,8.8045,10.166,17.449,9.1964,13.71,0.37699,2.0257,2,27.275,2,0,0,17,26,33,18.911,-14.527405,28.257405,1.1476198
363,-43.235229,-22.977901,3,3.5,0.5,735,95.15255,8.5859,10.695,17.44,9.0562,13.868,0.38643,1.0996,1,29.213,2,0,0,17,26,33,18.911,-12.839209,26.569209,1.2327328
364,-43.235256,-22.977877,3,3.5,0.5,735,91.506401,8.6033,11.304,17.439,9.097,13.907,0.39443,1.1088,1,29.631,2,0,0,17,26,33,18.911,-15.796812,29.526812,1.1022674
365,-43.235268,-22.977865,3,3.5,0.5,735,89.683563,8.9833,11.583,17.439,9.0976,13.982,0.39859,1.1137,1,29.839,2,0,0,17,26,33,18.911,-13.568272,27.298272,1.5841484
366,-43.235268,-22.977865,3,3.5,0.5,735,89.683563,8.9833,11.583,17.439,9.0976,13.982,0.39859,1.1137,1,29.839,2,0,0,17,26,33,18.911,-13.552031,27.282031,2.1303227
367,-43.235291,-22.977842,3,3.5,0.5,735,86.037781,8.6609,12.066,17.441,9.0799,14.128,0.40577,1.1117,1,30.829,2,0,0,17,26,33,18.911,-14.251849,27.981849,0.92781919
368,-43.235317,-22.977818,3,3.5,0.5,735,82.39257,8.259,12.328,17.446,9.1055,14.18,0.41465,1.1225,1,30.19,2,0,0,17,26,33,18.911,-17.547495,31.277495,2.3152707
369,-43.235329,-22.977806,3,3.5,0.5,735,80.570091,8.2593,12.102,17.45,9.1262,14.265,0.41886,1.1284,1,29.674,2,0,0,17,26,33,18.911,-15.728491,29.458491,1.9884845
370,-43.235352,-22.977781,3,3.5,0.5,735,76.925484,8.3117,11.607,17.461,9.268,14.199,0.42541,2.1219,1,24.971,2,0,0,17,26,33,18.911,-14.847741,28.577741,0.76058298
371,-43.235378,-22.977758,3,3.5,0.5,735,73.281319,7.2568,10.889,17.477,9.2022,14.344,0.43102,2.1121,1,22.309,1,0,0,17,26,33,18.911,-16.589344,30.319344,0.94937027
372,-43.235401,-22.977734,3,3.5,0.5,735,69.637741,7.1929,10.646,17.498,9.2444,14.576,0.43196,2.1327,1,22.504,1,0,0,17,26,33,18.911,-14.957313,28.687313,1.6515291
373,-43.235424,-22.977709,3,3.5,0.5,735,65.994919,6.5985,11.239,17.524,9.1891,14.722,0.4294,2.1486,1,22.268,1,0,0,17.04,26,33,18.911,-15.409572,29.139572,0.70271152
374,-43.235424,-22.977709,3,3.5,0.5,735,65.994919,6.5985,11.239,17.524,9.1891,14.722,0.4294,2.1486,1,22.268,1,0,0,17.04,26,33,18.911,-14.847294,28.577294,2.1699467
375,-43.235439,-22.977697,3,3.5,0.5,735,64.173874,6.1538,11.846,17.536,9.0674,14.873,0.42686,2.0917,1,22.562,1,0,0,17.06,25.5,33,18.911,-26.822905,40.552905,0.82747346
376,-43.235451,-22.977686,3,3.5,0.5,735,62.352982,5.5397,11.905,17.547,8.911,14.998,0.42615,2.0996,1,22.677,1,0,0,17.08,25.5,33,18.911,-19.414396,33.144396,2.1068213
377,-43.235462,-22.977674,3,3.5,0.5,735,60.532326,6.2787,12.262,17.561,9.1558,15.069,0.42605,2.107,1,22.227,1,0,0,17.102,25.5,33,18.911,-28.062691,41.792691,2.0585778
379,-43.235451,-22.977577,3,3.5,0.5,735,53.623234,11.454,8.9306,17.673,9.678,12.786,0.36367,4.8091,1,17.352,1,0,0,17.269,23.5,29,18.911,-33.660011,47.390011,0.96216261
381,-43.235435,-22.977571,3,3.5,0.5,735,54.112286,12.086,7.4364,17.681,10.232,12.28,0.35312,10.004,2,13.676,2,0,0,17.284,27,29,18.911,-36.913921,50.643921,4.96E-01
382,-43.235424,-22.977566,3,3.5,0.5,735,54.634502,14.009,6.95,17.691,10.264,12.038,0.3469,12.622,2,10.446,2,0,0,17.316,27,29,18.911,-35.530933,49.260933,0
383,-43.235401,-22.977552,3,3.5,0.5,735,55.774712,14.857,7.5312,17.708,10.8,12.583,0.3312,16.541,2,14.115,2,0,0,17.356,28,29,18.911,-39.295738,53.025738,0.059989005
463,-43.234203,-22.97872,3,3.5,0.5,735,233.58235,18.334,7.1378,17.727,12.608,12.955,0.39655,101.58,12,11.431,2,0,0,17,42,40.25,18.911,-44.219055,57.949055,0.24533232
464,-43.234203,-22.97872,3,3.5,0.5,735,233.58235,18.334,7.1378,17.727,12.608,12.955,0.39655,101.58,12,11.431,2,0,0,17,42,40.25,18.911,-40.610714,54.340714,1.8839284
465,-43.234226,-22.978737,3,3.5,0.5,735,233.18512,14.55,10.843,17.768,12.214,14.906,0.42306,89.694,12,31.903,4,0,0,17,42,41,18.911,-42.25103,55.98103,0.90782028
466,-43.234245,-22.978748,3,3.5,0.5,735,232.91139,11.607,14.188,17.798,11.794,15.543,0.44507,64.677,14,40.499,4,0,0,17,36.5,41,18.911,-33.417908,47.147908,1.6810623
467,-43.234268,-22.978765,3,3.5,0.5,735,232.57874,7.9174,19.263,17.837,10.469,16.015,0.47333,27.667,9,82.243,8,0,0,17,33,41,18.911,-36.860111,50.590111,1.0702944
468,-43.234291,-22.978781,3,3.5,0.5,735,232.28319,6.3573,21.188,17.875,9.496,15.638,0.50297,11.166,5,95.342,9,0,0,17,34.5,40,18.911,-35.583199,49.313199,2.2159371
469,-43.234306,-22.978792,3,3.5,0.5,735,232.08595,6.6202,21.035,17.905,9.4997,15.892,0.5253,10.706,6,98.081,8,0,0,17,35,40,18.911,-32.69619,46.42619,2.0957646
470,-43.234318,-22.978802,3,3.5,0.5,735,231.96617,6.3772,20.463,17.922,9.5601,15.949,0.54096,10.981,6,89.273,12,0,0,17,36,40,18.911,-32.118507,45.848507,2.191052
