Sample,Long_Rx,Lat_Rx,h_tx,h_rx,delta_tx_rx,freq,Distance,avg_building_heigth,avg_vegetation_heigth,avg_ground_heigth,std_building,std_vegetation,std_ground,building_depth_2d,n_building,vegetation_depth_2d,n_intersection_veg,min_building,min_vegetation,min_ground,max_building,max_vegetation,max_ground,Pw,PL,RMS DS
209,-43.22607,-22.973885,3,3.5,0.5,735,121.18155,5.4303,2.9283,6.7926,3.7413,4.8803,0.35849,0,0,13.768,1,0,0,6.1105,9,16,7.4554,-39.865177,53.595177,0.083702564
33,-43.226891,-22.973886,3,3.5,0.5,735,37.72839,7.9211,0,7.1739,2.7645,0,0.15968,5.2128,1,0,0,0,0,7,12,0,7.4579,-40.377064,54.107064,0.068387486
502,-43.226891,-22.973894,3,3.5,0.5,735,37.525272,7.8421,0,7.17,2.6638,0,0.15878,3.9272,1,0,0,0,0,7,12,0,7.4554,-34.063862,47.793862,0.035052907
501,-43.226891,-22.973911,3,3.5,0.5,735,37.182655,7.5724,0,7.163,2.3096,0,0.16094,0,0,0,0,0,0,7,9.5,0,7.4554,-35.444195,49.174195,0.035499018
31,-43.227005,-22.973928,3,3.5,0.5,735,25.656429,7.625,0,7.2252,2.2839,0,0.1459,0,0,0,0,0,0,7,9,0,7.4554,-27.944439,41.674439,0.076865152
495,-43.227005,-22.973928,3,3.5,0.5,735,25.656429,7.625,0,7.2252,2.2839,0,0.1459,0,0,0,0,0,0,7,9,0,7.4554,-26.716545,40.446545,1.6420854
938,-43.227341,-22.97393,3,3.5,0.5,735,9.6689634,4.8,0,7.5885,4.1312,0,0.084147,0,0,0,0,0,0,7.4554,8,0,7.7141,-11.03715,24.76715,2.8901546
491,-43.227005,-22.973932,3,3.5,0.5,735,25.607906,7.5481,0,7.2214,2.2517,0,0.14832,0,0,0,0,0,0,7,9,0,7.4554,-34.032295,47.762295,0.16050899
26,-43.227005,-22.97394,3,3.5,0.5,735,25.53389,7.3846,0,7.2153,2.174,0,0.15033,0,0,0,0,0,0,7,8,0,7.4554,-30.036236,43.766236,0
28,-43.227005,-22.97394,3,3.5,0.5,735,25.53389,7.3846,0,7.2153,2.174,0,0.15033,0,0,0,0,0,0,7,8,0,7.4554,-24.829845,38.559845,0.058748085
29,-43.227005,-22.97394,3,3.5,0.5,735,25.53389,7.3846,0,7.2153,2.174,0,0.15033,0,0,0,0,0,0,7,8,0,7.4554,-24.720091,38.450091,0.05890901
947,-43.227253,-22.973982,3,3.5,0.5,735,2.8242254,2.6667,3.1667,7.4356,4.6188,5.4848,0.019802,0,0,0,0,0,0,7.4158,8,9.5,7.4554,-16.144258,29.874258,1.5781971
948,-43.227245,-22.973984,3,3.5,0.5,735,2.9521673,2.6667,3.1667,7.4356,4.6188,5.4848,0.019802,0,0,0,0,0,0,7.4158,8,9.5,7.4554,-14.799462,28.529462,0.13680997
949,-43.227234,-22.973984,3,3.5,0.5,735,3.4216242,4,0,7.4226,4.6188,0,0.031529,0,0,0,0,0,0,7.3812,8,0,7.4554,-19.194311,32.924311,1.9633781
950,-43.227234,-22.973984,3,3.5,0.5,735,3.4216242,4,0,7.4226,4.6188,0,0.031529,0,0,0,0,0,0,7.3812,8,0,7.4554,-14.118711,27.848711,3.0688117
951,-43.227226,-22.973984,3,3.5,0.5,735,3.9326596,4,0,7.414,4.6188,0,0.031529,0,0,0,0,0,0,7.3812,8,0,7.4554,-15.279726,29.009726,3.28093
481,-43.227219,-22.973986,3,3.5,0.5,735,4.7410655,4.8,3.55,7.397,4.3818,7.938,0.051636,0,0,0,0,0,0,7.3354,8,17.75,7.4554,-14.433001,28.163001,2.4620616
483,-43.227192,-22.973986,3,3.5,0.5,735,6.8307252,4.5714,0,7.3731,4.2762,0,0.065231,0,0,0,0,0,0,7.2748,8,0,7.4554,-20.677217,34.407217,0.12290923
944,-43.227276,-22.973986,3,3.5,0.5,735,3.9827592,4,3.75,7.4582,4.6188,7.5,0.008477,0,0,0,0,0,0,7.448,8,15,7.4678,-12.496242,26.226242,0.35628045
952,-43.227215,-22.973986,3,3.5,0.5,735,4.9584951,4.8,3.55,7.397,4.3818,7.938,0.051636,0,0,0.48203,1,0,0,7.3354,8,17.75,7.4554,-15.100619,28.830619,3.1565638
953,-43.227211,-22.973986,3,3.5,0.5,735,5.4071465,5.3333,1.3333,7.3934,4.1312,3.266,0.053813,0,0,0,0,0,0,7.3094,8,8,7.4554,-15.017966,28.747966,3.2477682
954,-43.227207,-22.973986,3,3.5,0.5,735,5.6380696,5.3333,1.3333,7.389,4.1312,3.266,0.054121,0,0,0,0,0,0,7.3094,8,8,7.4554,-15.443132,29.173132,3.1748722
955,-43.2272,-22.973986,3,3.5,0.5,735,6.1076679,4.5714,1.1429,7.3817,4.2762,3.0237,0.058957,0,0,0,0,0,0,7.2921,8,8,7.4554,-15.183388,28.913388,2.5881464
956,-43.2272,-22.973986,3,3.5,0.5,735,6.1076679,4.5714,1.1429,7.3817,4.2762,3.0237,0.058957,0,0,0,0,0,0,7.2921,8,8,7.4554,-17.165964,30.895964,3.2810426
958,-43.227203,-22.973986,3,3.5,0.5,735,5.8714237,5.3333,1.3333,7.389,4.1312,3.266,0.054121,0,0,0,0,0,0,7.3094,8,8,7.4554,-16.908123,30.638123,3.8488562
959,-43.227203,-22.973986,3,3.5,0.5,735,5.8714237,5.3333,1.3333,7.389,4.1312,3.266,0.054121,0,0,0,0,0,0,7.3094,8,8,7.4554,-16.200737,29.930737,3.494236
7,-43.227158,-22.973989,3,3.5,0.5,735,10.364048,4.3636,0,7.3324,4.1779,0,0.089696,0,0,0,0,0,0,7.1881,8,0,7.4554,-24.56134,38.29134,0.22944374
18,-43.227165,-22.973989,3,3.5,0.5,735,9.5926943,4.8,0,7.3405,4.1312,0,0.088836,0,0,0,0,0,0,7.2054,8,0,7.4554,-17.822777,31.552777,0
19,-43.22715,-22.973989,3,3.5,0.5,735,10.880761,4.3636,0,7.3245,4.1779,0,0.092759,0,0,0,0,0,0,7.1881,8,0,7.4554,-21.171488,34.901488,0.085792184
690,-43.226128,-22.973993,3,3.5,0.5,735,115.17225,4.9634,4.403,6.8278,3.9025,6.5485,0.33628,0,0,18.35,2,0,0,6.1266,9.75,20.75,7.4554,-40.74255,54.47255,0
23,-43.227085,-22.973995,3,3.5,0.5,735,17.70257,4,0,7.247,4.116,0,0.13603,0,0,0,0,0,0,7.0322,8,0,7.4554,-27.449463,41.179463,0.11116692
490,-43.22707,-22.973995,3,3.5,0.5,735,19.291731,4,0,7.2324,4.1039,0,0.14481,0,0,0,0,0,0,7,8,0,7.4554,-23.794573,37.524573,0.15762043
941,-43.227306,-22.973995,3,3.5,0.5,735,7.0091572,2,5.0625,7.4879,3.7033,7.1436,0.018078,0,0,2.1471,2,0,0,7.4554,8,16.5,7.5149,-13.295249,27.025249,0.07272929
933,-43.227425,-22.973999,3,3.5,0.5,735,18.338001,5.4737,4.8947,7.6169,3.8205,9.004,0.094413,0,0,3.6408,1,0,0,7.4554,8,23.5,7.7488,-12.07511,25.80511,1.5666142
212,-43.226074,-22.974003,3,3.5,0.5,735,120.7815,4.75,4.5248,6.7945,3.9412,6.4755,0.36297,0,0,20.762,2,0,0,6.0436,9.75,21,7.4554,-43.847862,57.577862,0.092384681
474,-43.227375,-22.974018,3,3.5,0.5,735,14.256741,4.2667,1.9667,7.544,4.1312,4.1251,0.050932,0,0,0.14964,1,0,0,7.4554,8,11.5,7.6225,-11.174586,24.904586,1.9702049
936,-43.227371,-22.974018,3,3.5,0.5,735,14.020244,3.7333,2.5333,7.5382,4.1312,5.266,0.043327,0,0,2.1165,1,0,0,7.4554,8,14,7.599,-10.874169,24.604169,2.6329806
473,-43.227413,-22.974031,3,3.5,0.5,735,18.299133,4.2105,3.2237,7.5711,4.1039,4.3993,0.062795,0,0,0.14791,1,0,0,7.4554,8,11.5,7.6634,-11.49942,25.22942,1.9110975
472,-43.227451,-22.974043,3,3.5,0.5,735,22.356607,4.1739,6.1087,7.5973,4.086,8.6234,0.077994,0,0,3.9002,1,0,0,7.4554,8,23,7.7302,-11.485769,25.215769,2.9298298
930,-43.22747,-22.974045,3,3.5,0.5,735,24.459246,4.16,8.7,7.6204,4.0792,10.542,0.09399,0,0,7.9368,1,0,0,7.4554,8,24,7.7822,-11.722553,25.452553,2.2656024
928,-43.227493,-22.974056,3,3.5,0.5,735,26.943901,3.5556,9.6481,7.6312,4.051,10.678,0.097887,0,0,10.144,1,0,0,7.4554,8,23,7.7797,-11.221556,24.951556,2.87E+00
470,-43.227505,-22.97406,3,3.5,0.5,735,28.184114,3.5862,10.034,7.6376,4.049,10.57,0.10147,0,0,10.859,1,0,0,7.4554,8,23,7.7965,-11.82347,25.55347,2.9229136
926,-43.227539,-22.974072,3,3.5,0.5,735,31.907301,3.25,11.617,7.663,3.9919,10.833,0.11321,0,0,15.222,1,0,0,7.4554,8,23.25,7.8292,-12.067464,25.797464,3.3551822
467,-43.227562,-22.974079,3,3.5,0.5,735,34.390434,2.9714,12.643,7.6757,3.9219,10.888,0.11916,0,0,17.994,1,0,0,7.4554,8,24,7.8364,-12.539983,26.269983,2.69E+00
468,-43.227562,-22.974079,3,3.5,0.5,735,34.390434,2.9714,12.643,7.6757,3.9219,10.888,0.11916,0,0,17.994,1,0,0,7.4554,8,24,7.8364,-14.632368,28.362368,1.2107556
924,-43.227585,-22.974087,3,3.5,0.5,735,36.874512,2.8108,13.338,7.6898,3.8718,10.981,0.12384,0,0,20.271,1,0,0,7.4554,8,25,7.8466,-14.566324,28.296324,1.4862348
466,-43.227608,-22.974094,3,3.5,0.5,735,39.359241,2.6,13.544,7.7015,3.7947,11.034,0.1292,0,0,21.47,1,0,0,7.4554,8,25.25,7.8793,-12.598536,26.328536,2.8320804
923,-43.227619,-22.974098,3,3.5,0.5,735,40.601795,2.5366,13.896,7.7078,3.7689,11.12,0.13091,0,0,23.134,2,0,0,7.4554,8,27,7.8793,-11.800775,25.530775,1.6290863
922,-43.227631,-22.974102,3,3.5,0.5,735,41.844501,2.4762,14.202,7.7132,3.7432,11.165,0.132,0,0,24.281,2,0,0,7.4554,8,27,7.8916,-12.169566,25.899566,3.0073538
465,-43.227654,-22.974108,3,3.5,0.5,735,44.330109,2.3111,15.117,7.7255,3.6669,11.306,0.13601,0,0,27.074,2,0,0,7.4554,8,27.5,7.8947,-12.49236,26.22236,2.3284678
921,-43.227665,-22.974112,3,3.5,0.5,735,45.573196,2.2609,15.484,7.7318,3.6419,11.406,0.13782,0,0,28.227,2,0,0,7.4554,8,28,7.909,-12.450177,26.180177,2.9345794
464,-43.227676,-22.974115,3,3.5,0.5,735,46.816292,2.2128,15.718,7.7368,3.6172,11.408,0.1382,0,0,29.305,2,0,0,7.4554,8,28,7.909,-20.659594,34.389594,0.26989737
463,-43.227688,-22.974119,3,3.5,0.5,735,48.059395,2.1224,16.194,7.7411,3.5686,11.414,0.14034,0,0,30.911,2,0,0,7.4554,8,28,7.9264,-13.201539,26.931539,2.7893784
920,-43.227699,-22.974123,3,3.5,0.5,735,49.302505,2.08,16.435,7.7465,3.5447,11.421,0.14277,0,0,32.069,2,0,0,7.4554,8,28,7.9417,-14.038819,27.768819,1.7634706
461,-43.227722,-22.974131,3,3.5,0.5,735,51.789272,2,16.236,7.7577,3.4979,11.35,0.14566,0,0,33.248,2,0,0,7.4554,8,28,7.9489,-11.731211,25.461211,2.9628861
462,-43.227722,-22.974131,3,3.5,0.5,735,51.789272,2,16.236,7.7577,3.4979,11.35,0.14566,0,0,33.248,2,0,0,7.4554,8,28,7.9489,-12.832746,26.562746,3.0514755
918,-43.227722,-22.974131,3,3.5,0.5,735,51.789272,2,16.236,7.7577,3.4979,11.35,0.14566,0,0,33.248,2,0,0,7.4554,8,28,7.9489,-11.487158,25.217158,3.0286691
919,-43.227722,-22.974131,3,3.5,0.5,735,51.789272,2,16.236,7.7577,3.4979,11.35,0.14566,0,0,33.248,2,0,0,7.4554,8,28,7.9489,-12.802798,26.532798,1.641755
917,-43.227745,-22.974138,3,3.5,0.5,735,54.276096,1.8909,16.873,7.7683,3.4301,10.951,0.15015,0,0,37.148,2,0,0,7.4554,8,28,7.9591,-12.946461,26.676461,2.7296429
460,-43.227757,-22.974142,3,3.5,0.5,735,55.519459,1.8571,16.473,7.7727,3.4082,10.821,0.15072,0,0,36.697,3,0,0,7.4554,8,28,7.9744,-12.025444,25.755444,1.73E+00
916,-43.227768,-22.974146,3,3.5,0.5,735,56.763054,1.8246,15.728,7.7775,3.3865,11.101,0.1518,0,0,36.105,4,0,0,7.4554,8,28,7.9816,-11.717832,25.447832,3.2859702
458,-43.227779,-22.97415,3,3.5,0.5,735,58.00671,1.7627,16.186,7.7823,3.3443,11.021,0.15439,0,0,38.535,3,0,0,7.4554,8,28,7.9888,-12.51233,26.24233,2.7905183
459,-43.227779,-22.97415,3,3.5,0.5,735,58.00671,1.7627,16.186,7.7823,3.3443,11.021,0.15439,0,0,38.535,3,0,0,7.4554,8,28,7.9888,-12.170863,25.900863,1.9556639
915,-43.227791,-22.974154,3,3.5,0.5,735,59.250351,1.9167,15.917,7.7869,3.5237,11.132,0.1562,0,0,38.692,3,0,0,7.4554,11,28,8,-11.708712,25.438712,3.3717022
457,-43.227802,-22.974157,3,3.5,0.5,735,60.494125,1.7049,15.611,7.7923,3.3033,11.265,0.15751,0,0,38.216,3,0,0,7.4554,8,28,8,-12.490248,26.220248,2.7153568
456,-43.227825,-22.974165,3,3.5,0.5,735,62.981541,1.7937,15.202,7.8023,3.3848,11.412,0.15967,0,0,39.406,2,0,0,7.4554,9,28,8,-12.886977,26.616977,2.0713811
914,-43.227825,-22.974165,3,3.5,0.5,735,62.981541,1.7937,15.202,7.8023,3.3848,11.412,0.15967,0,0,39.406,2,0,0,7.4554,9,28,8,-11.873264,25.603264,2.5554855
455,-43.227848,-22.974173,3,3.5,0.5,735,65.469162,1.9773,14.564,7.809,3.5262,11.476,0.1625,0,0,38.171,3,0,0,7.4554,9,28,8.0469,-13.115472,26.845472,2.0886316
913,-43.227848,-22.974173,3,3.5,0.5,735,65.469162,1.9773,14.564,7.809,3.5262,11.476,0.1625,0,0,38.171,3,0,0,7.4554,9,28,8.0469,-13.013962,26.743962,2.8248918
454,-43.227871,-22.974178,3,3.5,0.5,735,67.956833,1.9265,14.217,7.8211,3.504,11.572,0.16819,0,0,39.307,2,0,0,7.4554,9,28,8.1312,-14.039022,27.769022,2.0965421
912,-43.227871,-22.974178,3,3.5,0.5,735,67.956833,1.9265,14.217,7.8211,3.504,11.572,0.16819,0,0,39.307,2,0,0,7.4554,9,28,8.1312,-13.301317,27.031317,2.3186843
453,-43.227894,-22.974186,3,3.5,0.5,735,70.444611,1.8451,13.887,7.8344,3.4503,11.768,0.18047,0,0,39.563,1,0,0,7.4554,9,28,8.1848,-13.500462,27.230462,2.821408
910,-43.227905,-22.97419,3,3.5,0.5,735,71.68866,1.8194,13.701,7.8417,3.4328,11.812,0.18603,0,0,39.613,1,0,0,7.4554,9,28,8.225,-12.97995,26.70995,2.8628473
911,-43.227905,-22.97419,3,3.5,0.5,735,71.68866,1.8194,13.701,7.8417,3.4328,11.812,0.18603,0,0,39.613,1,0,0,7.4554,9,28,8.225,-12.865644,26.595644,3.0153739
452,-43.227917,-22.974194,3,3.5,0.5,735,72.932434,2.0548,13.271,7.8483,3.6282,11.744,0.19065,0,0,39.221,2,0,0,7.4554,10,28,8.2651,-13.416687,27.146687,2.9076121
909,-43.227928,-22.974197,3,3.5,0.5,735,74.176552,1.88,13.503,7.8565,3.5066,11.689,0.19996,0,0,40.31,1,0,0,7.4554,10,28,8.3161,-14.859367,28.589367,2.5533128
450,-43.227951,-22.974205,3,3.5,0.5,735,76.664528,1.961,13.409,7.8742,3.5889,11.581,0.2164,0,0,39.548,1,0,0,7.4554,10,28,8.394,-13.924608,27.654608,2.9071288
451,-43.227951,-22.974205,3,3.5,0.5,735,76.664528,1.961,13.409,7.8742,3.5889,11.581,0.2164,0,0,39.548,1,0,0,7.4554,10,28,8.394,-15.225075,28.955075,2.8277464
908,-43.227951,-22.974205,3,3.5,0.5,735,76.664528,1.961,13.409,7.8742,3.5889,11.581,0.2164,0,0,39.548,1,0,0,7.4554,10,28,8.394,-13.926961,27.656961,2.6714015
449,-43.227974,-22.974213,3,3.5,0.5,735,79.152641,1.65,13.341,7.8922,3.3303,11.352,0.23644,0,0,40.275,1,0,0,7.4554,10,28,8.4475,-17.22822,30.95822,2.6882732
907,-43.227985,-22.974216,3,3.5,0.5,735,80.396744,1.6296,13.302,7.9021,3.3145,11.311,0.24616,0,0,40.087,2,0,0,7.4554,10,28,8.4876,-16.102486,29.832486,1.4498091
448,-43.228008,-22.974224,3,3.5,0.5,735,82.88488,1.5904,13.193,7.9211,3.2835,11.172,0.26635,0,0,39.603,1,0,0,7.4554,10,28,8.5788,-15.152592,28.882592,2.610172
906,-43.228008,-22.974224,3,3.5,0.5,735,82.88488,1.5904,13.193,7.9211,3.2835,11.172,0.26635,0,0,39.603,1,0,0,7.4554,10,28,8.5788,-15.661814,29.391814,2.6850426
697,-43.226192,-22.97423,3,3.5,0.5,735,112.67768,3.6814,5.1615,6.9047,4.0184,6.2109,0.25263,0.193,1,26.339,5,0,0,6.3109,11,17.25,7.4554,-44.05714,57.78714,0.11852046
905,-43.228043,-22.974236,3,3.5,0.5,735,86.617264,1.5172,13.207,7.953,3.2237,10.931,0.29859,0,0,41.636,3,0,0,7.4554,10,28,8.6809,-15.742001,29.472001,2.5064361
447,-43.228054,-22.974239,3,3.5,0.5,735,87.861481,1.6023,13.247,7.9644,3.3029,10.891,0.3123,0,0,41.425,2,0,0,7.4554,10,28,8.7077,-14.765614,28.495614,2.9018254
904,-43.228065,-22.974243,3,3.5,0.5,735,89.105614,1.2556,13.472,7.9761,2.9435,10.718,0.32358,0,0,42.914,2,0,0,7.4554,9,28,8.7478,-13.526912,27.256912,2.8511255
446,-43.228088,-22.974251,3,3.5,0.5,735,91.593964,1.4348,13.443,7.9986,3.1529,10.766,0.34603,0,0,44.284,2,0,0,7.4554,10,28,8.839,-14.808221,28.538221,2.9478722
902,-43.228088,-22.974251,3,3.5,0.5,735,91.593964,1.4348,13.443,7.9986,3.1529,10.766,0.34603,0,0,44.284,2,0,0,7.4554,10,28,8.839,-14.679521,28.409521,2.8917971
903,-43.228088,-22.974251,3,3.5,0.5,735,91.593964,1.4348,13.443,7.9986,3.1529,10.766,0.34603,0,0,44.284,2,0,0,7.4554,10,28,8.839,-14.571894,28.301894,2.9149306
445,-43.228111,-22.974257,3,3.5,0.5,735,94.082367,1.3579,13.776,8.0225,3.2516,10.517,0.37122,1.0125,1,44.473,2,0,0,7.4554,16,28,8.9168,-15.15607,28.88607,2.9127817
699,-43.226208,-22.97426,3,3.5,0.5,735,111.98656,4.1585,4.7902,6.9186,4.2949,6.0664,0.23821,2.3677,4,10.735,5,0,0,6.3446,17,18,7.4554,-41.630314,55.360314,0.044989914
901,-43.228123,-22.97426,3,3.5,0.5,735,95.326576,1.2708,13.857,8.0345,2.9717,10.509,0.38332,0,0,48.244,2,0,0,7.4554,9,28,8.9472,-14.660052,28.390052,2.9553864
444,-43.228134,-22.974264,3,3.5,0.5,735,96.570808,1.2577,13.905,8.0476,2.959,10.498,0.39656,0,0,49.273,2,0,0,7.4554,9,28,8.9783,-14.821918,28.551918,2.8207808
442,-43.228157,-22.974272,3,3.5,0.5,735,99.059288,1.47,13.982,8.073,3.3558,10.463,0.42298,0.99782,1,49.41,2,0,0,7.4554,16,28,9.0792,-16.69245,30.42245,2.6733809
443,-43.228157,-22.974272,3,3.5,0.5,735,99.059288,1.47,13.982,8.073,3.3558,10.463,0.42298,0.99782,1,49.41,2,0,0,7.4554,16,28,9.0792,-14.868318,28.598318,2.9134598
900,-43.228157,-22.974272,3,3.5,0.5,735,99.059288,1.47,13.982,8.073,3.3558,10.463,0.42298,0.99782,1,49.41,2,0,0,7.4554,16,28,9.0792,-15.360483,29.090483,2.9342918
441,-43.228191,-22.974283,3,3.5,0.5,735,102.79209,1.3398,14.172,8.1131,3.2314,10.35,0.46441,0.98637,1,53.832,2,0,0,7.4554,16,28,9.2422,-18.637379,32.367379,2.4803925
899,-43.228191,-22.974283,3,3.5,0.5,735,102.79209,1.3398,14.172,8.1131,3.2314,10.35,0.46441,0.98637,1,53.832,2,0,0,7.4554,16,28,9.2422,-15.011077,28.741077,3.0516355
440,-43.228214,-22.974291,3,3.5,0.5,735,105.28063,1.4717,14.193,8.1427,3.3558,10.233,0.49636,0.97121,1,55.465,2,0,0,7.4554,16,28,9.3587,-17.125017,30.855017,2.6677732
898,-43.228214,-22.974291,3,3.5,0.5,735,105.28063,1.4717,14.193,8.1427,3.3558,10.233,0.49636,0.97121,1,55.465,2,0,0,7.4554,16,28,9.3587,-17.169249,30.899249,3.05E+00
439,-43.228237,-22.974298,3,3.5,0.5,735,107.76925,1.3611,14.285,8.1711,3.251,10.265,0.52445,0.9679,1,58.786,2,0,0,7.4554,16,28,9.4441,-19.972235,33.702235,2.6893983
897,-43.228249,-22.974302,3,3.5,0.5,735,109.0135,1.4273,14.55,8.1862,3.3276,10.008,0.53935,0.9619,1,60.286,2,0,0,7.4554,16,28,9.4752,-18.804646,32.534646,2.6504412
438,-43.228271,-22.97431,3,3.5,0.5,735,111.50214,1.3929,14.493,8.215,3.2807,10.065,0.56631,0.97001,1,61.555,2,0,0,7.4554,16,28,9.4983,-17.865026,31.595026,2.8047688
896,-43.228283,-22.974314,3,3.5,0.5,735,112.74649,1.4602,14.542,8.2285,3.3435,10.121,0.57828,0.97726,1,63.763,2,0,0,7.4554,16,28,9.4983,-19.655109,33.385109,2.2915902
437,-43.228317,-22.974325,3,3.5,0.5,735,116.4795,1.4188,14.91,8.2696,3.3172,9.8671,0.61022,0.98535,1,67.531,2,0,0,7.4554,16,28,9.4983,-20.77059,34.50059,2.6431112
895,-43.228317,-22.974325,3,3.5,0.5,735,116.4795,1.4188,14.91,8.2696,3.3172,9.8671,0.61022,0.98535,1,67.531,2,0,0,7.4554,16,28,9.4983,-19.146185,32.876185,2.3407238
894,-43.22834,-22.974331,3,3.5,0.5,735,118.96817,1.3866,14.876,8.2941,3.2732,9.9837,0.62825,0.99287,1,69.817,2,0,0,7.4554,16,28,9.4939,-20.200615,33.930615,2.4781151
436,-43.228352,-22.974335,3,3.5,0.5,735,120.21253,1.3719,15.153,8.307,3.2714,9.7771,0.6368,0.99288,1,71.367,2,0,0,7.4554,16,28,9.4939,-20.39172,34.12172,2.566047
892,-43.228363,-22.974339,3,3.5,0.5,735,121.45687,1.3607,15.203,8.3184,3.2602,9.7648,0.64329,0.9953,1,72.509,2,0,0,7.4554,16,28,9.4895,-19.92347,33.65347,2.87728
893,-43.228363,-22.974339,3,3.5,0.5,735,121.45687,1.3607,15.203,8.3184,3.2602,9.7648,0.64329,0.9953,1,72.509,2,0,0,7.4554,16,28,9.4895,-20.252728,33.982728,2.5277936
435,-43.228374,-22.974342,3,3.5,0.5,735,122.70129,1.4228,15.23,8.3298,3.3191,9.8095,0.64973,1.0012,1,74.723,2,0,0,7.4554,16,28,9.4852,-19.844645,33.574645,2.8516884
891,-43.228397,-22.97435,3,3.5,0.5,735,125.18996,1.5159,15.27,8.3532,3.5321,9.7266,0.66379,2.0043,1,76.34,2,0,0,7.4554,16,28,9.4852,-20.672636,34.402636,2.7839079
433,-43.228409,-22.974354,3,3.5,0.5,735,126.43439,1.5039,15.287,8.3633,3.5206,9.7041,0.66865,2.0114,1,77.488,2,0,0,7.4554,16,28,9.4852,-20.861902,34.591902,2.8690403
434,-43.228409,-22.974354,3,3.5,0.5,735,126.43439,1.5039,15.287,8.3633,3.5206,9.7041,0.66865,2.0114,1,77.488,2,0,0,7.4554,16,28,9.4852,-20.818108,34.548108,2.7904294
890,-43.22842,-22.974358,3,3.5,0.5,735,127.67873,1.3672,15.387,8.3734,3.2649,9.6467,0.67329,1.0089,1,79.704,2,0,0,7.4554,16,28,9.4852,-21.836975,35.566975,2.68E+00
432,-43.228443,-22.974365,3,3.5,0.5,735,130.16751,1.5344,15.319,8.3959,3.5525,9.6429,0.68519,2.0128,1,81.317,2,0,0,7.4554,16,28,9.4852,-23.483255,37.213255,2.6136599
889,-43.228443,-22.974365,3,3.5,0.5,735,130.16751,1.5344,15.319,8.3959,3.5525,9.6429,0.68519,2.0128,1,81.317,2,0,0,7.4554,16,28,9.4852,-23.905821,37.635821,2.4159453
888,-43.228466,-22.974373,3,3.5,0.5,735,132.65628,1.5038,15.259,8.415,3.5132,9.6571,0.69311,2.0203,1,83.84,2,0,0,7.4554,16,28,9.5057,-24.392832,38.122832,2.7972193
431,-43.228477,-22.974377,3,3.5,0.5,735,133.90071,1.3731,15.287,8.4249,3.2691,9.6324,0.69796,1.0121,1,84.165,3,0,0,7.4554,16,28,9.5559,-23.061518,36.791518,2.638869
887,-43.228512,-22.974388,3,3.5,0.5,735,137.63388,1.4493,15.308,8.4573,3.46,9.488,0.71426,2.0103,1,87.959,3,0,0,7.4554,16,28,9.6587,-26.312489,40.042489,2.1682248
885,-43.228535,-22.974396,3,3.5,0.5,735,140.12273,1.5532,15.521,8.4799,3.5565,9.5389,0.72768,1.9973,1,89.636,3,0,0,7.4554,16,28,9.7526,-26.098982,39.828982,1.7661158
